"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"AssignName";"SetName"
"Enigma\Enigma.slave";"NoError, ClearMem";"Enigma, 1991 Phenomena (1 disk).";"Enigma";"1991 Phenomena";"0";"E\Enigma_v1.3_Phenomena.lha";"Enigma";"Enigma";"0";"whdload";"524288";"912390";"Enigma";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Epilepsia2\Epilepsia2.Slave";"NoError, EmulTrap, ClearMem";"Epilepsia 2 1992 Amnesia.";"Epilepsia 2";"1992 Amnesia";"0";"E\Epilepsia2_v1.0_Amnesia.lha";"Epilepsia2";"Epilepsia2";"0";"whdload";"524288";"918413";"Epilepsia2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Erazorhead\Erazorhead.Slave";"NoError, EmulTrap, ClearMem";"Erazorhead ? 1991 Razor 1911.";"Erazorhead";"1991 Razor 1911";"0";"E\Erazorhead_v1.0_Razor1911.lha";"Erazorhead";"Erazorhead";"0";"whdload";"524288";"157685";"Erazorhead";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"EssentialBeats3\EssentialBeats3.Slave";"NoError, EmulTrap, ClearMem";"Essential Beats Volume 3 ? 1994 Quote.";"Essential Beats 3";"1994 Quote";"0";"E\EssentialBeats3_v1.0_Quote.lha";"EssentialBeats3";"EssentialBeats3";"0";"whdload";"524288";"897643";"EssentialBeats3";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"EssentialClassics\EssentialClassics.Slave";"NoError, EmulTrap, ClearMem";"Essential Classics ? 1993 Nova.";"Essential Classics";"1993 Nova";"0";"E\EssentialClassics_v1.0_Nova.lha";"EssentialClassics";"EssentialClassics";"0";"whdload";"524288";"920126";"EssentialClassics";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"EstprobalMastic\EstprobalMastic.Slave";"NoError, EmulTrap, ClearMem";"Estprobal Mastic ? 1992 Imagine.";"Estprobal Mastic";"1992 Imagine";"0";"E\EstprobalMastic_v1.0_Imagine.lha";"EstprobalMastic";"EstprobalMastic";"0";"whdload";"524288";"950574";"EstprobalMastic";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Exage\Exage.Slave";"NoError, EmulTrap";"Exage ? 1990 Burning Independence.";"Exage";"1990 Burning Independence";"0";"E\Exage_v1.0_BurningIndependence.lha";"Exage";"Exage";"0";"whdload";"524288";"921758";"Exage";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Experiment\Experiment.Slave";"NoError, EmulTrap, ClearMem";"Experiment ? 1991 Ram Jam.";"Experiment";"1991 Ram Jam";"0";"E\Experiment_v1.0_RamJam.lha";"Experiment";"Experiment";"0";"whdload";"524288";"111554";"Experiment";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Expressions\Expressions.Slave";"NoError, EmulTrap, ClearMem";"Expressions ? 1989 Timecircle.";"Expressions";"1989 Timecircle";"0";"E\Expressions_v1.0_Timecircle.lha";"Expressions";"Expressions";"0";"whdload";"524288";"919684";"Expressions";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Extemporized\Extemporized.Slave";"NoError";"Extemporized ? 1993 Digital - 1 disk";"Extemporized";"1993 Digital";"0";"E\Extemporized_v1.0_Digital.lha";"Extemporized";"Extemporized";"0";"whdload";"528384";"912179";"Extemporized";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"FaceAnotherDay\FaceAnotherDay.Slave";"NoError, EmulTrap, ClearMem";"Face Another Day ? 1991 Razor 1911.";"Face Another Day";"1991 Razor 1911";"0";"F\FaceAnotherDay_v1.0_Razor1911.lha";"FaceAnotherDay";"FaceAnotherDay";"0";"whdload";"524288";"922417";"FaceAnotherDay";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"FantasticArt\FantasticArt.slave";"Disk, NoError, EmulTrap";"The Fantastic Art ? 1990 Crusaders.";"";"";"";"F\FantasticArt_v1.0_Crusaders.lha";"FantasticArt";"FantasticArt";"0";"whdload";"524288";"1833037";"FantasticArt";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"FantasticDream\FantasticDream.Slave";"NoError, EmulTrap, ClearMem";"Fantastic Dream ? 1994 Saints.";"Fantastic Dream";"1994 Saints";"0";"F\FantasticDream_v1.0_Saints.lha";"FantasticDream";"FantasticDream";"0";"whdload";"524288";"924699";"FantasticDream";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"FantasticPixVol1\FantasticPixVol1.Slave";"NoError, EmulTrap, ClearMem";"Fantastic Pix Vol.1 ? 1990 Venom.";"Fantastic Pix Vol.1";"1990 Venom";"0";"F\FantasticPixVol1_v1.0_Venom.lha";"FantasticPixVol1";"FantasticPixVol1";"0";"whdload";"524288";"369276";"FantasticPixVol1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"FelixDontYouWantMe\FelixDontYouWantMe.Slave";"NoError, ClearMem";"Felix - Don't You Want Me ? 1993 Project A.";"Felix - Don";"1993 Project A";"0";"F\FelixDontYouWantMe_v1.0_ProjectA.lha";"FelixDontYouWantMe";"FelixDontYouWantMe";"0";"whdload";"524288";"441253";"FelixDontYouWantMe";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Finlandia\Finlandia.Slave";"NoError, EmulTrap, ClearMem";"Finlandia ? 1992 Dual Crew & Complex.";"Finlanda";"1992 Dual Crew&Complex";"0";"F\Finlandia_v1.0_DualCrew&Complex.lha";"Finlandia";"Finlandia";"0";"whdload";"524288";"2728088";"Finlandia";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"FirstDemo\FirstDemo.Slave";"NoError, EmulTrap, ClearMem";"First Demo ? 1989 Exact.";"First Demo";"1989 Exact";"0";"F\FirstDemo_v1.0_Exact.lha";"FirstDemo";"FirstDemo";"0";"whdload";"524288";"108675";"First";"OCS/ECS";"";"";"Demo";"";"";"A-Demos";"Demos"
"FoolsGold\FoolsGold.Slave";"NoError";"Fools Gold ? 1991 Sanity.";"Fools Gold";"1991 by Sanity";"0";"F\FoolsGold_v1.0_Sanity.lha";"FoolsGold";"FoolsGold";"0";"whdload";"524288";"909042";"FoolsGold";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"FourSeasons\FourSeasons.Slave";"NoError, EmulTrap, ClearMem";"The Four Seasons ? 1993 Parasite.";"The Four Seasons";"1993 Parasite";"0";"F\FourSeasons_v1.0_Parasite.lha";"FourSeasons";"FourSeasons";"0";"whdload";"524288";"925266";"FourSeasons";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"FractalTunes\FractalTunes.Slave";"NoError, EmulTrap, ClearMem";"Fractal Tunes ? 1991 Midnightsun.";"Fractal Tunes";"1991 Midnightsun";"0";"F\FractalTunes_v1.0_MidnightSun.lha";"FractalTunes";"FractalTunes";"0";"whdload";"524288";"920636";"FractalTunes";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"FutureSynthetix\FutureSynthetix.Slave";"NoError, EmulTrap, ClearMem";"Future Synthetix ? 1990 Anthrox.";"Future Synthetix";"1990 Anthrox";"0";"F\FutureSynthetix_v1.0_Anthrox.lha";"FutureSynthetix";"FutureSynthetix";"0";"whdload";"524288";"416631";"FutureSynthetix";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Gathering91Slideshow\Gathering91Slideshow.Slave";"NoError, EmulTrap, ClearMem";"Gathering '91 Slideshow ? 1991 Rebels.";"Gathering";"1991 Rebels";"0";"G\Gathering91Slideshow_v1.0_Rebels.lha";"Gathering91Slideshow";"Gathering91Slideshow";"0";"whdload";"524288";"812391";"Gathering91Slideshow";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Gathering93Slideshow\Gathering93Slideshow.Slave";"NoError, EmulTrap, ClearMem";"Gathering '93 Slideshow ? 1993 Majic 12.";"Gathering ";"1993 Majic 12";"0";"G\Gathering93Slideshow_v1.0_Majic12.lha";"Gathering93Slideshow";"Gathering93Slideshow";"0";"whdload";"524288";"741728";"Gathering93Slideshow";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Gen4Demo\Gen4Demo.Slave";"NoError, ClearMem";"Gen4 Demo ? 1990 Dragons.";"Gen4 Demo";"1990 Dragons";"4096";"G\Gen4Demo_v1.1_Dragons.lha";"Gen4Demo";"Gen4Demo";"0";"whdload";"524288";"193252";"Gen4";"OCS/ECS";"";"";"Demo";"";"";"A-Demos";"Demos"
"GigaDemo3\GigaDemo3.Slave";"NoError, EmulTrap, ClearMem";"Gigademo 3 ? 1989 Triangle & The Gang.";"Gigademo 3";"1989 Triangle & The Gang";"0";"G\GigaDemo3_v1.0_Triangle&TheGang.lha";"GigaDemo3";"GigaDemo3";"0";"whdload";"524288";"926367";"Giga";"OCS/ECS";"";"";"Demo3";"";"";"A-Demos";"Demos"
"GladiatorMusic\GladiatorMusic.Slave";"NoError, EmulTrap, ClearMem";"Gladiator Music ? 1990 Cryptoburners.";"Gladiator Music";"1990 Cryptoburners";"0";"G\GladiatorMusic_v1.0_Cryptoburners.lha";"GladiatorMusic";"GladiatorMusic";"0";"whdload";"524288";"723087";"GladiatorMusic";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"GlobalTrash\GlobalTrash.Slave";"Disk, NoError";"Global Trash ? 1991 Silents DK.";"Global Trash";"1991 Silents DK";"4096";"G\GlobalTrash_v1.0_Silents.lha";"GlobalTrash";"GlobalTrash";"0";"whdload";"524288";"910922";"GlobalTrash";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"GloomPartyInvitation\GloomPartyInvitation.slave";"NoError, EmulPriv";"Gloom Party Invitation ? 1991 Gloom.";"Gloom Party Invitation";"1991 Gloom";"0";"G\GloomPartyInvitation_v1.0_Gloom.lha";"GloomPartyInvitation";"GloomPartyInvitation";"0";"whdload";"516096";"100107";"GloomPartyInvitation";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"GoForTheRecord\GoForTheRecord.Slave";"NoError, EmulTrap, ClearMem";"Go for the Record ? 1993 Quartz.";"Go for the Record";"1993 Quartz";"0";"G\GoForTheRecord_v1.0_Quartz.lha";"GoForTheRecord";"GoForTheRecord";"0";"whdload";"524288";"786667";"GoForTheRecord";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"GreatBytesInFire\GreatBytesInFire.Slave";"NoError, EmulTrap, ClearMem";"Great Bytes in Fire 1992 Cyberiad.";"Great Bytes in Fire";"1992 Cyberiad";"0";"G\GreatBytesInFire_v1.0_Cyberiad.lha";"GreatBytesInFire";"GreatBytesInFire";"0";"whdload";"524288";"627378";"GreatBytesInFire";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"GreatestBits2\GreatestBits2.Slave";"NoError, EmulTrap, ClearMem";"Greatest Bits 2 ? 1990 Pussy.";"Greatest Bits 2";"1990 Pussy";"0";"G\GreatestBits2_v1.0_Pussy.lha";"GreatestBits2";"GreatestBits2";"0";"whdload";"524288";"506757";"GreatestBits2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"GreatestHits\GreatestHits.Slave";"NoError, EmulTrap, ClearMem";"Greatest Hits ? 1990 Cult.";"Greatest Hits";"1990 Cult";"0";"G\GreatestHits_v1.0_Cult.lha";"GreatestHits";"GreatestHits";"0";"whdload";"524288";"813215";"GreatestHits";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"GroovyJives3\GroovyJives3.slave";"NoError, EmulTrap, ClearMem";"Groovy Jives 3 ? 1991 Relay.";"Groovy Jives 3";"1991 Relay";"0";"G\GroovyJives3_v1.01_Relay.lha";"GroovyJives3";"GroovyJives3";"0";"whdload";"524288";"1003268";"GroovyJives3";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"HailTheEngineer\HailTheEngineer.Slave";"NoError, EmulTrap, ClearMem";"Hail the Engineer ? 1991 Jetset.";"Hail the Engineer";"1991 Jetset";"0";"H\HailTheEngineer_v1.0_Jetset.lha";"HailTheEngineer";"HailTheEngineer";"0";"whdload";"524288";"1175088";"HailTheEngineer";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Hammer\Hammer.Slave";"NoError, EmulTrap, ClearMem";"Hammer ? 1990 Amaze.";"Hammer";"1990 Amaze";"0";"H\Hammer_v1.0_Amaze.lha";"Hammer";"Hammer";"0";"whdload";"524288";"329014";"Hammer";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Heliopolis\Heliopolis.Slave";"NoError, ClearMem";"Heliopolis ? 1993 EMT Design.";"Heliopolis";"1993 EMT Design";"0";"H\Heliopolis_v1.0_EMTDesign.lha";"Heliopolis";"Heliopolis";"0";"whdload";"524288";"925462";"Heliopolis";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"HereWeAre\HereWeAre.Slave";"NoError, EmulTrap, ClearMem";"Here We Are ? 1991 Awake.";"Here We Are";"1991 Awake";"0";"H\HereWeAre_v1.0_Awake.lha";"HereWeAre";"HereWeAre";"0";"whdload";"524288";"337639";"HereWeAre";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Highway1930\Highway1930.Slave";"NoError, EmulTrap, ClearMem";"Highway 1930 ? 1990 Fraxion.";"Highway 1930";"1990 Fraxion";"0";"H\Highway1930_v1.0_Fraxion.lha";"Highway1930";"Highway1930";"0";"whdload";"524288";"485200";"Highway1930";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"HitCollection1\HitCollection1.Slave";"NoError, EmulTrap, ClearMem";"Hit Collection 1 ? 1989 Commando.";"Hit Collection 1";"1989 Commando";"0";"H\HitCollection1_v1.0_Commando.lha";"HitCollection1";"HitCollection1";"0";"whdload";"524288";"920217";"HitCollection1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"HitFido\HitFido.Slave";"NoError, EmulTrap, ClearMem";"Megademo (a.k.a. Hit Fido) ? 1991 KGB.";"Megademo";"1991 KGB";"0";"H\HitFido_v1.0_KGB.lha";"HitFido";"HitFido";"0";"whdload";"524288";"1822970";"HitFido";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"HitTheRoad\HitTheRoad.Slave";"NoError, EmulTrap, ClearMem";"Hit the Road ? 1989 Flash Production.";"Hit the Road";"1989 Flash Production";"0";"H\HitTheRoad_v1.0_FlashProduction.lha";"HitTheRoad";"HitTheRoad";"0";"whdload";"524288";"1726508";"HitTheRoad";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"HollywoodPokerSlide\HollywoodPokerSlide.Slave";"NoError, EmulTrap, ClearMem";"Hollywood Poker Slideshow ? 1987 The Light Circle.";"Hollywood Poker Slideshow";"1987 The Light Circle";"0";"H\HollywoodPokerSlide_v1.0_TheLightCircle.lha";"HollywoodPokerSlide";"HollywoodPokerSlide";"0";"whdload";"524288";"681600";"HollywoodPokerSlide";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"HotMusic4\HotMusic4.Slave";"NoError, EmulTrap, ClearMem";"Hot Music 4 ? 1991 Ram Jam.";"Hot Music 4";"1991 Ram Jam";"0";"H\HotMusic4_v1.0_RamJam.lha";"HotMusic4";"HotMusic4";"0";"whdload";"524288";"915116";"HotMusic4";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"HouseMusic\HouseMusic.Slave";"NoError, ClearMem";"House Music Disk ? 1990 Vision.";"House Music Disk";"1990 Vision";"0";"H\HouseMusic_v1.0_Vision.lha";"HouseMusic";"HouseMusic";"0";"whdload";"524288";"951574";"HouseMusic";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"HumanTarget\HumanTarget.Slave";"NoError, EmulTrap, ClearMem";"Human Target 1992 Melon Dezign.";"Human Target";"1992 Melon Dezign";"0";"H\HumanTarget_v1.0_MelonDezign.lha";"HumanTarget";"HumanTarget";"0";"whdload";"524288";"341733";"HumanTarget";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"HuntFor7thOctober\HuntFor7thOctober.Slave";"Disk, NoError, EmulTrap";"Hunt for 7th October, ?1990 Cryptoburners";"- Hunt for 7th October -";"1990 C R Y P T O B U R N E R S";"0";"H\HuntFor7thOctober_v1.0_Cryptoburners.lha";"HuntFor7thOctober";"HuntFor7thOctober";"0";"whdload";"524288";"367907";"HuntFor7thOctober";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Hymn633\Hymn633.slave";"NoError, EmulTrap, ClearMem";"Hymn 633 ? 1993 Damage.";"Hymn 633";"1993 Damage";"0";"H\Hymn633_v1.02_Damage.lha";"Hymn633";"Hymn633";"0";"whdload";"524288";"920426";"Hymn633";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"HymnsFromTheBible3\HymnsFromTheBible3.Slave";"NoError, EmulTrap, ClearMem";"Hymns from the Bible III ? 1989 Arcane.";"Hymns from the Bible III";"1989 Arcane";"0";"H\HymnsFromTheBible3_v1.0_Arcane.lha";"HymnsFromTheBible3";"HymnsFromTheBible3";"0";"whdload";"524288";"921725";"HymnsFromTheBible3";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Ice\Ice.slave";"Disk, NoError";"Ice ? 1991 Silents (1 disk)";"Ice";"1991 Silents";"0";"I\Ice_v1.0_Silents.lha";"Ice";"Ice";"0";"whdload";"528384";"908277";"Ice";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"ImperialTunes\ImperialTunes.Slave";"NoError, EmulTrap, ClearMem";"Imperial Tunes ? 1992 Parasite.";"Imperial Tunes";"1992 Parasite";"0";"I\ImperialTunes_v1.0_Parasite.lha";"ImperialTunes";"ImperialTunes";"0";"whdload";"524288";"925590";"ImperialTunes";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"InfiniteDreamsLunatics\InfiniteDreamsLunatics.Slave";"NoError, EmulTrap, ClearMem";"Infinite Dreams ? 1992 Lunatics.";"Infinite Dreams";"1992 Lunatics";"0";"I\InfiniteDreams_v1.0_Lunatics.lha";"InfiniteDreamsLunatics";"InfiniteDreamsLunatics";"0";"whdload";"524288";"2722368";"InfiniteDreamsLunatics";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"InFullAffect\InFullAffect.Slave";"Disk, NoError";"In Full Affect ? 199x Wildfire.";"In Full Affect";"199? Wildfire";"0";"I\InFullAffect_v1.0_Wildfire.lha";"InFullAffect";"InFullAffect";"0";"whdload";"524288";"911015";"InFullAffect";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"InnershipPussy\InnershipPussy.slave";"NoError, EmulTrap, ClearMem";"Innership ? 1990 Pussy.";"Innership";"1990 Pussy";"0";"I\Innership_v1.0_Pussy.lha";"InnershipPussy";"InnershipPussy";"0";"whdload";"524288";"919142";"InnershipPussy";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Innervision\Innervision.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Innervision ? 1992 Dreamdealers";"Innervision";"1992 Dreamdealers";"4096";"I\Innervision_v1.0_Dreamdealers.lha";"Innervision";"Innervision";"0";"whdload";"524288";"277110";"Innervision";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"InspirationIsGone\InspirationIsGone.Slave";"NoError, EmulTrap, ClearMem";"Inspiration is Gone ? 1991 Kefrens.";"Inspiration is Gone";"1991 Kefrens";"0";"I\InspirationIsGone_v1.0_Kefrens.lha";"InspirationIsGone";"InspirationIsGone";"0";"whdload";"524288";"57897";"InspirationIsGone";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"InspirationIsNone\InspirationIsNone.Slave";"NoError, ClearMem";"Inspiration Is None ? 1991 Anarchy";"Inspiration is none";"1991 Anarchy";"4096";"I\InspirationIsNone_v1.0_Anarchy.lha";"InspirationIsNone";"InspirationIsNone";"0";"whdload";"524288";"328235";"InspirationIsNone";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Interspace\Interspace.Slave";"NoError, EmulTrap";"Interspace ? 1991 Phenomena.";"Interspace";"Phenomena 1991";"0";"I\Interspace_v1.0_Phenomena.lha";"Interspace";"Interspace";"0";"whdload";"524288";"906931";"Interspace";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"InTheKitchen\InTheKitchen.Slave";"Disk, NoError, EmulTrap";"In The Kitchen ? 1992 Anarchy.";"In The Kitchen";"1992 Anarchy";"32768";"I\InTheKitchen_v1.0_Anarchy.lha";"InTheKitchen";"InTheKitchen";"0";"whdload";"516096";"913478";"InTheKitchen";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"IntroCodeKillers\IntroCodeKillers.slave";"Disk, NoError, EmulTrap";"an Intro written in 1989 by The Code Killers GDR.";"Code Killers Intro";"1989 Code Killers";"0";"I\Intro_v1.0_CodeKillers.lha";"IntroCodeKillers";"IntroCodeKillers";"0";"whdload";"524288";"204542";"IntroCodeKillers";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"IntroDentroMentroDemo\IntroDentroMentroDemo.Slave";"NoError, EmulTrap, ClearMem";"Intro? Dentro? Mentro? Demo? ? 1991 The Silents.";"Intro? Dentro? Mentro? Demo?";"1991 The Silents";"0";"I\IntroDentroMentroDemo_v1.0_Silents.lha";"IntroDentroMentroDemo";"IntroDentroMentroDemo";"0";"whdload";"524288";"311121";"IntroDentroMentro";"OCS/ECS";"";"";"Demo";"";"";"A-Demos";"Demos"
"IraqDemo\IraqDemo.Slave";"NoError, EmulTrap, ClearMem";"Iraq-Demo ? 1990 Animators.";"Iraq-Demo";"1990 Animators";"0";"I\IraqDemo_v1.2_Animators.lha";"IraqDemo";"IraqDemo";"0";"whdload";"524288";"717156";"Iraq";"OCS/ECS";"";"";"Demo";"";"";"A-Demos";"Demos"
"ItsJustTheBeginning\ItsJustTheBeginning.Slave";"NoError, EmulTrap, ClearMem";"It's Just the Beginning ? 1992 Paragon.";"It";"1992 Paragon";"0";"I\ItsJustTheBeginning_v1.0_Paragon.lha";"ItsJustTheBeginning";"ItsJustTheBeginning";"0";"whdload";"524288";"919410";"ItsJustTheBeginning";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"IveGotThePower\IveGotThePower.Slave";"NoError, EmulTrap, ClearMem";"I've Got The Power ? 1991 Alcatraz";"I";"1991 Alcatraz";"4096";"I\IveGotThePower_v1.0_Alcatraz.lha";"IveGotThePower";"IveGotThePower";"0";"whdload";"524288";"922982";"IveGotThePower";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"JehovaGoesHitech\JehovaGoesHitech.Slave";"Disk, NoError, EmulTrap";"Jehova goes Hitech, ?1991 Voice";"- Jehova Goes Hitech -";"1991 Voice";"0";"J\JehovaGoesHitech_v1.0_Voice.lha";"JehovaGoesHitech";"JehovaGoesHitech";"0";"whdload";"528384";"415584";"JehovaGoesHitech";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Jesterday\Jesterday.slave";"Disk, NoError, EmulTrap";"Jesterday ? 1992 Sanity.";"";"";"";"J\Jesterday_v1.2_Sanity.lha";"Jesterday";"Jesterday";"0";"whdload";"524288";"912735";"Jesterday";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"JiggleIt\JiggleIt.Slave";"NoError, EmulTrap, ClearMem";"Jiggle It ? 1992 Palace.";"Jiggle It";"1992 Palace";"0";"J\JiggleIt_v1.0_Palace.lha";"JiggleIt";"JiggleIt";"0";"whdload";"524288";"924960";"Jiggle";"OCS/ECS";"It";"";"";"";"";"A-Demos";"Demos"
"JochenHippelSoundDemo\JochenHippelSoundDemo.Slave";"NoError, ClearMem";"The Jochen Hippel Sound Demo ?1991 Axis";"The Jochen Hippel Sound Demo";"1991 Axis";"4096";"J\JochenHippelSoundDemo_v1.0_Axis.lha";"JochenHippelSoundDemo";"JochenHippelSoundDemo";"0";"whdload";"524288";"925849";"JochenHippelSound";"OCS/ECS";"";"";"Demo";"";"";"A-Demos";"Demos"
"JOESlideshow2\JOESlideshow2.Slave";"NoError, EmulTrap, ClearMem";"J.O.E. Slideshow 2 ? 1989 Scoopex.";"J.O.E. Slideshow 2";"1989 Scoopex";"0";"J\JOESlideshow2_v1.0_Scoopex.lha";"JOESlideshow2";"JOESlideshow2";"0";"whdload";"524288";"919788";"JOESlideshow2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Jukebox\Jukebox.Slave";"NoError";"Jukebox ? 1990 Kefrens.";"Jukebox";"1990 Kefrens";"0";"J\Jukebox_v1.0_Kefrens.lha";"Jukebox";"Jukebox";"0";"whdload";"524288";"921227";"Jukebox";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"JungleMania\JungleMania.slave";"NoError, EmulTrap, ClearMem";"Jungle Mania ? 1988 Jungle Command.";"Jungle Mania";"1988 Jungle Command";"0";"J\JungleMania_v1.02_JungleCommand.lha";"JungleMania";"JungleMania";"0";"whdload";"524288";"921059";"JungleMania";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Just4YourEars\Just4YourEars.Slave";"NoError, EmulTrap, ClearMem";"Just For Your Ears ? 1991 Zenith & Brainwave";"Just For Your Ears";"1991 Zenith & Brainwave";"4096";"J\Just4YourEars_v1.0_Zenith&Brainwave.lha";"Just4YourEars";"Just4YourEars";"0";"whdload";"524288";"1820778";"Just4YourEars";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Kakburk\Kakburk.Slave";"NoError, EmulTrap, ClearMem";"Kakburk ? 1991 Strangers.";"Kakburk";"1991 Strangers";"0";"K\Kakburk_v1.0_Strangers.lha";"Kakburk";"Kakburk";"0";"whdload";"524288";"560953";"Kakburk";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Kerygma\Kerygma.Slave";"NoError, EmulTrap, ClearMem";"Kerygma ? 1993 Wizzcat.";"Kerygma";"1993 Wizzcat";"0";"K\Kerygma_v1.0_Wizzcat.lha";"Kerygma";"Kerygma";"0";"whdload";"524288";"241909";"Kerygma";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"KiwiCrap\KiwiCrap.Slave";"NoError, EmulTrap";"Kiwi Crap (c) 1991 Reality - 1 disk. Download it at";"Kiwi Crap";"1991 Reality";"4096";"K\KiwiCrap_v1.0_Reality.lha";"KiwiCrap";"KiwiCrap";"0";"whdload";"524288";"130303";"KiwiCrap";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"KraftwerkMegaMix\KraftwerkMegaMix.Slave";"NoError, EmulTrap, ClearMem";"Kraftwerk Mega-Mix ? 1991 Spacecake.";"Kraftwerk Mega-Mix";"1991 Spacecake";"0";"K\KraftwerkMegaMix_v1.0_Spacecake.lha";"KraftwerkMegaMix";"KraftwerkMegaMix";"0";"whdload";"524288";"925214";"KraftwerkMegaMix";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"KrestMassLeftovers\KrestMassLeftovers.Slave";"NoError, EmulTrap, ClearMem";"Krest Mass Leftovers ? 1992 Anarchy.";"Krest Mass Leftovers";"1992 Anarchy";"0";"K\KrestMassLeftovers_v1.1_Anarchy.lha";"KrestMassLeftovers";"KrestMassLeftovers";"0";"whdload";"524288";"689081";"KrestMassLeftovers";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
