"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"AssignName";"SetName"
"RugbyTheWorldCupEarlyBuild\RugbyTheWorldCupEarlyBld.Slave";"NoError";"Rugby: The World Cup (c) 1991 Domark - 1 disk.";"Rugby: The World Cup";"1991 Domark";"4096";"R\RugbyTheWorldCup_v1.2_EarlyBuild_3730.lha";"RugbyTheWorldCupEarlyBuild";"RugbyTheWorldCupEarlyBuild";"0";"whdload";"524288";"930944";"RugbyTheWorldCupEarlyBuild";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"RunningMan\RunningMan.slave";"Disk, NoError, EmulTrap";"Running Man ? 1989 Grandslam";"Running Man";"1989 Grandslam";"0";"R\RunningMan_v1.0_0382.lha";"RunningMan";"RunningMan";"0";"whdload";"524288";"1917209";"RunningMan";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"RunTheGauntlet\RunTheGauntlet.Slave";"NoError, EmulTrap";"Run the Gauntlet (c) 1989 Ocean - 2 disks.";"Run the Gauntlet";"1989 Ocean";"0";"R\RunTheGauntlet_v1.1_1250.lha";"RunTheGauntlet";"RunTheGauntlet";"0";"whdload";"524288";"1486310";"RunTheGauntlet";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Rushhour\Rushhour.Slave";"NoError, EmulTrap";"Rush Hour - 1 disk.";"Rush Hour";"1990";"0";"R\Rushhour_v1.0.lha";"Rushhour";"Rushhour";"0";"whdload";"524288";"386420";"Rushhour";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"RVFHonda\RVFHonda.slave";"NoError, EmulTrap, ClearMem";"RVF Honda ? 1989 MicroStyle - 1 disk";"RVF Honda";"1989 MicroStyle";"0";"R\RVFHonda_v1.2_1081.lha";"RVFHonda";"RVFHonda";"0";"whdload";"524288";"918896";"RVFHonda";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Saint&Greavsie\Saint&Greavsie.Slave";"NoError, EmulTrap, ClearMem";"Saint & Greavsie (c) 1989 Core Design Ltd/Grandslam - 1";"Saint & Greavsie";"1989 Core Design Ltd/Grandslam";"0";"S\Saint&Greavsie_v1.0.lha";"Saint&Greavsie";"Saint&Greavsie";"0";"whdload";"524288";"320277";"Saint&Greavsie";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SalmonPinkMax\SalmonPinkMax.Slave";"NoError";"Biplane Duel (c) 1989/90 Peter Mason - 1 disk.";"Biplane Duel";"1989 Peter Mason";"0";"S\SalmonPinkMax_v1.0.lha";"SalmonPinkMax";"SalmonPinkMax";"0";"whdload";"196608";"81703";"SalmonPinkMax";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SantasXmasCaper\SantasXmasCaper.Slave";"NoError, EmulTrap";"Santa's Xmas Caper (c) 1992 Zeppelin - 1 disk.";"Santa";"1992 Zeppelin";"0";"S\SantasXmasCaper_v1.1.lha";"SantasXmasCaper";"SantasXmasCaper";"0";"whdload";"524288";"908069";"SantasXmasCaper";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Sarakon\Sarakon.slave";"NoError";"Sarakon by Starbyte (c) 1990 - 1 disk.";"Sarakon";"1990 Starbyte";"0";"S\Sarakon_v1.2_1860.lha";"Sarakon";"Sarakon";"0";"whdload";"524288";"653111";"Sarakon";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SASCombatSimulator\SASCombatSimulator.Slave";"NoError, EmulTrap";"SAS Combat Simulator by Code Masters (c) 1990 - 1 disk.";"SAS Combat Simulator";"1991 Code Masters";"0";"S\SASCombatSimulator_v1.3_2205.lha";"SASCombatSimulator";"SASCombatSimulator";"0";"whdload";"524288";"285734";"SASCombatSimulator";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Satan\Satan.Slave";"NoError, EmulTrap, NoKbd, ClearMem";"Satan ? 1990 Dinamic.";"Satan";"1990 Dinamic";"0";"S\Satan_v1.3.lha";"Satan";"Satan";"0";"whdload";"524288";"910443";"Satan";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Savage\Savage.Slave";"NoError, ClearMem";"Savage ? 1989 Probe Software";"Savage";"1989 Probe Software";"4096";"S\Savage_v1.0_0028.lha";"Savage";"Savage";"0";"whdload";"528384";"1501243";"Savage";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ScoobyDoo&ScrappyDoo\ScoobyDoo&ScrappyDoo.slave";"NoError, EmulTrap, EmulTrapV";"Scooby Doo and Scrappy Doo ? 1991 Hi-Tec.";"Scooby-Doo & Scrappy-Doo";"1991 Hi-Tec Software / PAL Developments";"0";"S\ScoobyDoo&ScrappyDoo_v2.01_0062.lha";"ScoobyDoo&ScrappyDoo";"ScoobyDoo&ScrappyDoo";"0";"whdload";"524288";"1432816";"ScoobyDoo&ScrappyDoo";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Scorpio\Scorpio.Slave";"NoError, EmulTrap, ClearMem";"Scorpio ? 1988 KingSoft";"Scorpio";"1988 KingSoft";"4096";"S\Scorpio_v1.0.lha";"Scorpio";"Scorpio";"0";"whdload";"524288";"463904";"Scorpio";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Scorpion\Scorpion.Slave";"NoError, EmulTrap";"Scorpion ? 1989 Digital Magic Software.";"Scorpion / Fly Fighter";"1989 Digital Magic Software ";"0";"S\Scorpion_v1.3_2615.lha";"Scorpion";"Scorpion";"0";"whdload";"524288";"986443";"Scorpion";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ScrambleSpirits\ScrambleSpirits.Slave";"NoError, EmulTrap, ClearMem";"Scramble Spirits by Grandslam/Teque (c) 1990 - 1 disk.";"Scramble Spirits";"1990 Grandslam";"0";"S\ScrambleSpirits_v1.0_1955.lha";"ScrambleSpirits";"ScrambleSpirits";"0";"whdload";"524288";"803737";"ScrambleSpirits";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SecondsOut\SecondsOut.Slave";"NoError, ClearMem";"Seconds Out ? 1988 TyneSoft";"Seconds Out";"1988 TyneSoft";"4096";"S\SecondsOut_v1.1_2760.lha";"SecondsOut";"SecondsOut";"0";"whdload";"524288";"289155";"SecondsOut";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SensibleSoccer512KB\SensibleSoccer512KB.Slave";"NoError, ClearMem";"Sensible Soccer ? 1992-94 Sensible Software";"Sensible Soccer (512KB)";"1992-94 Sensible Software";"36864";"S\SensibleSoccer_v1.2_512KB_0384.lha";"SensibleSoccer512KB";"SensibleSoccer512KB";"0";"whdload";"524288";"1723734";"SensibleSoccer";"OCS/ECS";"";"512KB";"";"";"";"A-Games";"Games"
"SensibleSoccer9293512KB\SensibleSoccer9293512KB.Slave";"NoError, ClearMem";"Sensible Soccer ? 1992-94 Sensible Software";"Sensible Soccer (512KB)";"1992-94 Sensible Software";"36864";"S\SensibleSoccer9293_v1.2_512KB_2391.lha";"SensibleSoccer9293512KB";"SensibleSoccer9293512KB";"0";"whdload";"524288";"1756286";"SensibleSoccer9293";"OCS/ECS";"";"512KB";"";"";"";"A-Games";"Games"
"SensibleSoccerBulldogBlty\SensibleSoccerBulldogBlty.Slave";"NoError, EmulTrap";"Sensible Soccer 92/93 Meets Bulldog Blighty";"Sensible Soccer 92/93 Meets Bulldog Blighty";"1992 Sensible Software";"4096";"S\SensibleSoccerBulldogBlighty_v1.0.lha";"SensibleSoccerBulldogBlty";"SensibleSoccerBulldogBlty";"0";"whdload";"524288";"180221";"SensibleSoccerBulldogBlty";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SensibleSoccerEuro512KB\SensibleSoccerEuro512KB.Slave";"NoError, ClearMem";"Sensible Soccer ? 1992-94 Sensible Software";"Sensible Soccer (512KB)";"1992-94 Sensible Software";"36864";"S\SensibleSoccerEuropeanChampions_v1.2_512KB_0722.lha";"SensibleSoccerEuro512KB";"SensibleSoccerEuro512KB";"0";"whdload";"524288";"1756920";"SensibleSoccerEuro";"OCS/ECS";"";"512KB";"";"";"";"A-Games";"Games"
"SensibleSoccerIntEd512KB\SensibleSoccerIntEd512KB.Slave";"NoError, ClearMem";"Sensible Soccer ? 1992-94 Sensible Software";"Sensible Soccer (512KB)";"1992-94 Sensible Software";"36864";"S\SensibleSoccerInternationalEdition_v1.2_512KB_1681.lha";"SensibleSoccerIntEd512KB";"SensibleSoccerIntEd512KB";"0";"whdload";"524288";"1649511";"SensibleSoccerIntEd";"OCS/ECS";"";"512KB";"";"";"";"A-Games";"Games"
"Sentinel\Sentinel.Slave";"NoError, EmulTrap, ClearMem";"Sentinel (c) 1988 Firebird.";"The Sentinel";"1988 Firebird";"0";"S\Sentinel_v1.01_3025.lha";"Sentinel";"Sentinel";"0";"whdload";"524288";"181168";"Sentinel";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SevenGatesOfJambalaImage\SevenGatesOfJambalaImage.slave";"NoError, EmulTrap";"The Seven Gates Of Jambala ? 1989 Thalion";"Seven Gates Of Jambala";"1989 Thalion";"0";"S\SevenGatesOfJambala_v1.1_Image.lha";"SevenGatesOfJambalaImage";"SevenGatesOfJambalaImage";"0";"whdload";"524288";"919576";"SevenGatesOfJambala";"OCS/ECS";"";"";"";"Image";"";"A-Games";"Games"
"SevenGatesOfJambalaFiles\SevenGatesOfJambalaFiles.slave";"NoError, EmulTrap";"The Seven Gates Of Jambala ? 1989 Thalion";"Seven Gates Of Jambala";"1989 Thalion";"0";"S\SevenGatesOfJambala_v1.1_Files.lha";"SevenGatesOfJambalaFiles";"SevenGatesOfJambalaFiles";"0";"whdload";"524288";"919576";"SevenGatesOfJambala";"OCS/ECS";"";"";"";"Files";"";"A-Games";"Games"
"SeymourGoesToHollywood\SeymourGoesToHollywood.slave";"NoError, EmulTrap";"Seymour Goes To Hollywood by Code Masters/Optimus Software (c) 1992 - 1 disk.";"Seymour Goes To Hollywood";"1991 Code Masters";"0";"S\SeymourGoesToHollywood_v1.3.lha";"SeymourGoesToHollywood";"SeymourGoesToHollywood";"0";"whdload";"524288";"241637";"SeymourGoesToHollywood";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ShadowDancer\ShadowDancer.slave";"NoError, EmulTrap";"Shadow Dancer (c) 1991 US Gold.";"Shadow Dancer";"1991 US Gold";"0";"S\ShadowDancer_v1.2_0202.lha";"ShadowDancer";"ShadowDancer";"0";"whdload";"524288";"823173";"ShadowDancer";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Shadowlands\Shadowlands.Slave";"Disk, NoError, EmulTrap";"";"Shadow Lands";"1992 Domark";"0";"S\Shadowlands_v1.6_0574.lha";"Shadowlands";"Shadowlands";"0";"whdload";"524288";"1254013";"Shadowlands";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ShadowOfTheBeast\ShadowOfTheBeast.slave";"NoError, ClearMem";"Beast ? 1989 Psygnosis.";"Shadow Of The Beast";"1989 Psygnosis";"0";"S\ShadowOfTheBeast_v2.5_1357.lha";"ShadowOfTheBeast";"ShadowOfTheBeast";"0";"whdload";"524288";"1770884";"ShadowOfTheBeast";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ShadowOfTheBeastDemo\ShadowOfTheBeastDemo.Slave";"NoError, ClearMem";"Beast demo ?1989 Psygnosis";"Beast demo";"1989 Psygnosis";"36864";"S\ShadowOfTheBeastDemo_v1.0.lha";"ShadowOfTheBeastDemo";"ShadowOfTheBeastDemo";"0";"whdload";"524288";"812949";"ShadowOfTheBeast";"OCS/ECS";"";"";"Demo";"";"";"A-Games";"Games"
"ShadowOfTheBeast2\ShadowOfTheBeast2.Slave";"Disk, NoError, EmulTrap";"Shadow Of The Beast 2 (c) 1992 Psygnosis.";"Shadow Of The Beast II";"1992 PSYGNOSIS";"0";"S\ShadowOfTheBeast2_v1.4_1359.lha";"ShadowOfTheBeast2";"ShadowOfTheBeast2";"0";"whdload";"524288";"2063748";"ShadowOfTheBeast2";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ShadowOfTheBeast2NTSC\ShadowOfTheBeast2NTSC.Slave";"Disk, NoError, EmulTrap";"Shadow Of The Beast 2 (c) 1992 Psygnosis.";"Shadow Of The Beast II";"1992 PSYGNOSIS";"0";"S\ShadowOfTheBeast2_v1.4_NTSC.lha";"ShadowOfTheBeast2NTSC";"ShadowOfTheBeast2NTSC";"0";"whdload";"524288";"2063761";"ShadowOfTheBeast2";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"ShadowOfTheBeast2Demo\ShadowOfTheBeast2Demo.Slave";"NoError, ClearMem";"Beast 2 demo ?1990 Psygnosis";"Beast 2 demo";"1990 Psygnosis";"4096";"S\ShadowOfTheBeast2Demo_v1.0.lha";"ShadowOfTheBeast2Demo";"ShadowOfTheBeast2Demo";"0";"whdload";"524288";"791608";"ShadowOfTheBeast2";"OCS/ECS";"";"";"Demo";"";"";"A-Games";"Games"
"SharkeysMoll\SharkeysMoll.Slave";"NoError";"Sharkeys Moll by Zeppelin Games (c) 1991 - 1 disk.";"Sharkey";"1991 Zeppelin Games";"0";"S\SharkeysMoll_v1.2_2133.lha";"SharkeysMoll";"SharkeysMoll";"0";"whdload";"524288";"913345";"SharkeysMoll";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SheFox\SheFox.slave";"NoError, ClearMem";"Vixen / She-Fox ? 1988 Martech Games";"Vixen / She-Fox";"1988 Martech Games";"4096";"S\SheFox_v1.3_0383.lha";"SheFox";"SheFox";"0";"whdload";"524288";"365553";"SheFox";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Shinobi\Shinobi.Slave";"NoError, EmulTrap";"Shinobi ? 1989 Sega.";"Shinobi";"1989 Sega";"0";"S\Shinobi_v1.4_1054.lha";"Shinobi";"Shinobi";"0";"whdload";"524288";"923769";"Shinobi";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"ShinobiNTSC\ShinobiNTSC.Slave";"NoError, EmulTrap";"Shinobi ? 1989 Sega.";"Shinobi";"1989 Sega";"0";"S\Shinobi_v1.4_NTSC_2354.lha";"ShinobiNTSC";"ShinobiNTSC";"0";"whdload";"524288";"923782";"Shinobi";"OCS/ECS";"";"";"";"NTSC";"";"A-Games";"Games"
"ShockWave\ShockWave.Slave";"Disk, NoError, EmulTrap";"Shockwave ? 1991 Digital Magic";"--< S H O C K W A V E >--";"1991 Digital Magic";"0";"S\ShockWave_v1.0_0723.lha";"ShockWave";"ShockWave";"0";"whdload";"524288";"780989";"ShockWave";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Shuffle\Shuffle.Slave";"NoError";"Shuffle ? 1990 Tale";"Shuffle";"1990 Tale";"4096";"S\Shuffle_v1.0_0724.lha";"Shuffle";"Shuffle";"0";"whdload";"393216";"1003813";"Shuffle";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SideArms\SideArms.slave";"NoError, EmulTrap";"Side Arms ? 1989 Probe.";"Side Arms";"1989 Probe";"0";"S\SideArms_v1.01_1073.lha";"SideArms";"SideArms";"0";"whdload";"524288";"320793";"SideArms";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Silkworm\Silkworm.slave";"NoError, EmulTrap, NoKbd, ClearMem";"Silkworm ? 1988 The Sales Curve And Jaleco.";"Silkworm";"1988 The Sales Curve And Jaleco";"0";"S\Silkworm_v1.5_0388.lha";"Silkworm";"Silkworm";"0";"whdload";"524288";"517037";"Silkworm";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Simulcra\Simulcra.Slave";"Disk, NoError, EmulTrap, EmulTrapV";"Simulcra ? 1990 Graftgold.";"Simulcra";"1990 Graftgold";"4096";"S\Simulcra_v1.1.1.lha";"Simulcra";"Simulcra";"0";"whdload";"524288";"923822";"Simulcra";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SinkOrSwim512KB\SinkOrSwim512KB.Slave";"NoError, EmulTrap, NoKbd";"Sink Or Swim by Zeppelin/Odysseus Software (c) 1993 - 1 disk.";"Sink Or Swim";"1993 Zeppelin";"0";"S\SinkOrSwim_v1.1_512KB.lha";"SinkOrSwim512KB";"SinkOrSwim512KB";"0";"whdload";"524288";"1592605";"SinkOrSwim";"OCS/ECS";"";"512KB";"";"";"";"A-Games";"Games"
"SirFredTheLegend\SirFredTheLegend.slave";"Disk, NoError, EmulTrap";"Fred ? 1989 Ubi Soft.";"";"";"";"S\SirFredTheLegend_v1.0_1652.lha";"SirFredTheLegend";"SirFredTheLegend";"0";"whdload";"524288";"931950";"SirFredTheLegend";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Sixiang\Sixiang.Slave";"NoError, ClearMem";"Sixiang ? 1989 Kingsoft";"Sixiang";"1989 KingSoft";"8192";"S\Sixiang_v1.0_2757.lha";"Sixiang";"Sixiang";"0";"whdload";"524288";"136573";"Sixiang";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Skidz\Skidz.Slave";"NoError, EmulTrap, ClearMem";"Skidz (c) 1990 Core Design/Gremlin - 1 disk.";"Skidz";"1990 Core Design/Gremlin";"4096";"S\Skidz_v1.0.lha";"Skidz";"Skidz";"0";"whdload";"524288";"957762";"Skidz";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SkiOrDie\SkiOrDie.Slave";"Disk, NoError, EmulTrap";"Ski or Die, ?1990 Electronic Arts";"--> Ski or Die <--";"1990 Electronic Arts";"0";"S\SkiOrDie_v1.0_1258.lha";"SkiOrDie";"SkiOrDie";"0";"whdload";"524288";"912414";"SkiOrDie";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Skull&Crossbones\Skull&CrossBones.slave";"NoError, EmulTrap";"Skull & Crossbones ? 1991 Domark.";"Skull & Crossbones";"1991 Domark";"0";"S\Skull&Crossbones_v1.3_0285.lha";"Skull&Crossbones";"Skull&Crossbones";"0";"whdload";"524288";"927440";"Skull&Crossbones";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Skweek\Skweek.Slave";"NoError, EmulTrap, ClearMem";"Skweek ? 1989 Loriciels";"Skweek";"1989 Loriciels";"4096";"S\Skweek_v1.2_2401.lha";"Skweek";"Skweek";"0";"whdload";"524288";"478693";"Skweek";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SkyChase\SkyChase.Slave";"NoError, EmulTrapV, ClearMem";"Sky Chase ? 1988 Imageworks";"Sky Chase ";"1988 Imageworks";"4096";"S\SkyChase_v1.2_2610.lha";"SkyChase";"SkyChase";"0";"whdload";"524288";"295397";"SkyChase";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SkyFighter\SkyFighter.Slave";"NoError, EmulTrap";"Sky Fighter ? 1987 Rainbow Arts.";"Sky Fighter";"1987 Rainbow Arts";"8192";"S\SkyFighter_v1.0_2117.lha";"SkyFighter";"SkyFighter";"0";"whdload";"524288";"318162";"SkyFighter";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SkyHighStuntman\SkyHighStuntman.Slave";"NoError, EmulTrap";"Sky High Stuntman (c) 1991 Codemasters - 1 disk.";"Sky High Stuntman";"1991 Codemasters";"0";"S\SkyHighStuntman_v1.1.lha";"SkyHighStuntman";"SkyHighStuntman";"0";"whdload";"524288";"916080";"SkyHighStuntman";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Slackskin&Flint\Slackskin&Flint.Slave";"NoError, EmulTrap";"Slackskin & Flint (c) 1992 Synergy/Fun Factory - 1";"Slackskin & Flint";"1992 Synergy/Fun Factory";"0";"S\Slackskin&Flint_v1.0.lha";"Slackskin&Flint";"Slackskin&Flint";"0";"whdload";"524288";"843259";"Slackskin&Flint";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Slayer\Slayer.Slave";"NoError, ClearMem";"Slayer ? 1989 Hewson.";"Slayer";"1989 Hewson";"0";"S\Slayer_v1.2_3074.lha";"Slayer";"Slayer";"0";"whdload";"524288";"484215";"Slayer";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Sliders\Sliders.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"sliders ? 1990 Micro?ds/Palace.";"Sliders";"1990 Microïds/Palace";"0";"S\Sliders_v1.1.lha";"Sliders";"Sliders";"0";"whdload";"524288";"601810";"Sliders";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SlySpySecretAgent\SlySpySecretAgent.slave";"NoError, EmulTrap, ClearMem";"Sly Spy: Secret Agent ? 1990 Ocean.";"Sly Spy: Secret Agent";"1990 Ocean";"0";"S\SlySpySecretAgent_v1.1_1259.lha";"SlySpySecretAgent";"SlySpySecretAgent";"0";"whdload";"524288";"1300776";"SlySpySecretAgent";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Smash\Smash.slave";"NoError";"Smash ? 1992 Idea.";"Smash";"1992 Idea";"0";"S\Smash_v1.0.lha";"Smash";"Smash";"0";"whdload";"524288";"920975";"Smash";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Snoopy&Peanuts\Snoopy&Peanuts.Slave";"NoError, EmulTrap";"Snoopy And Peanuts (c) 1988 The Edge - 1 disk.";"Snoopy";"1988 The Edge";"4096";"S\Snoopy&Peanuts_v1.0.lha";"Snoopy&Peanuts";"Snoopy&Peanuts";"0";"whdload";"524288";"213149";"Snoopy&Peanuts";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Snoopy&PeanutsNoSounds\Snoopy&PeanutsNoSounds.Slave";"NoError, EmulTrap";"Snoopy And Peanuts (c) 1988 The Edge - 1 disk.";"Snoopy";"1988 The Edge";"4096";"S\Snoopy&Peanuts_v1.0_NoSounds.lha";"Snoopy&PeanutsNoSounds";"Snoopy&PeanutsNoSounds";"0";"whdload";"524288";"251389";"Snoopy&Peanuts";"OCS/ECS";"";"";"";"NoSounds";"";"A-Games";"Games"
"SnowBrosImage\SnowBrosImage.slave";"NoError, EmulTrap, ClearMem";"Snow Bros ? 1991 OCEAN.";"Snow Bros";"1991 Ocean ";"4096";"S\SnowBros_v1.4_Image_2601.lha";"SnowBrosImage";"SnowBrosImage";"0";"whdload";"524288";"1033535";"SnowBros";"OCS/ECS";"";"";"";"Image";"";"A-Games";"Games"
"SnowBrosFiles\SnowBrosFiles.slave";"NoError, EmulTrap, ClearMem";"Snow Bros ? 1991 OCEAN.";"Snow Bros";"1991 Ocean ";"4096";"S\SnowBros_v1.4_Files_2601.lha";"SnowBrosFiles";"SnowBrosFiles";"0";"whdload";"524288";"1000963";"SnowBros";"OCS/ECS";"";"";"";"Files";"";"A-Games";"Games"
"SoccerPinball\SoccerPinball.slave";"NoError, EmulTrap";"Soccer Pinball by Code Masters (c) 1992 - 1 disk.";"Soccer Pinball";"1992 Code Masters";"0";"S\SoccerPinball_v1.2_2522.lha";"SoccerPinball";"SoccerPinball";"0";"whdload";"524288";"380406";"SoccerPinball";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Soldier2000\Soldier2000.Slave";"NoError";"Soldier 2000 ? 1989 Astronic.";"Soldier 2000";"1989 Astronic ";"0";"S\Soldier2000_v1.2.lha";"Soldier2000";"Soldier2000";"0";"whdload";"524288";"882567";"Soldier2000";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SoldierOfLight\SoldierOfLight.slave";"NoError, EmulTrap";"Soldier of Light by Taito/ACE Developments (c) 1988 - 1 disk.";"Soldier Of Light";"1988 ACE";"0";"S\SoldierOfLight_v1.1_2001.lha";"SoldierOfLight";"SoldierOfLight";"0";"whdload";"524288";"387648";"SoldierOfLight";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SolomonsKey2\SolomonsKey2.Slave";"NoError, EmulTrap, ClearMem";"Solomon's Key 2 ? 2015 Hukka.";"Solomon";"2015 Hukka";"0";"S\SolomonsKey2_v1.0.lha";"SolomonsKey2";"SolomonsKey2";"0";"whdload";"524288";"288775";"SolomonsKey2";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SonicBoom\SonicBoom.slave";"NoError";"Sonic Boom by Sega/Activision (c) 1990 - 1 disk.";"Sonic Boom";"1990 Activision";"0";"S\SonicBoom_v1.1_2561.lha";"SonicBoom";"SonicBoom";"0";"whdload";"524288";"915362";"SonicBoom";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SonShuShi\SonShuShi.Slave";"NoError, EmulTrap, NoKbd, ClearMem";"Son Shu-Shi (c) 1991 Expose Software - 2 disks.";"Son Shu-Shi ";"1991 Expose Software";"4096";"S\SonShuShi_v1.2_2513.lha";"SonShuShi";"SonShuShi";"0";"whdload";"524288";"1679966";"SonShuShi";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Sooty&Sweep\Sooty&Sweep.Slave";"NoError, EmulTrap";"Sooty & Sweep (c) 1992 Alternative Software.";"Sooty & Sweep";"1992 Alternative Software";"0";"S\Sooty&Sweep_v1.0a.lha";"Sooty&Sweep";"Sooty&Sweep";"0";"whdload";"524288";"527210";"Sooty&Sweep";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SootysFunWithNumbers\SootysFunWithNumbers.slave";"NoError, EmulTrap, ClearMem";"Sooty's Fun With Numbers ? 1991 Alternative.";"Sooty";"1991 Alternative";"0";"S\SootysFunWithNumbers_v1.0.lha";"SootysFunWithNumbers";"SootysFunWithNumbers";"0";"whdload";"524288";"414969";"SootysFunWithNumbers";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"Sophelie\Sophelie.Slave";"NoError, ClearMem";"Sophelie ? 1990 New Deal";"Sophelie";"1990 New Deal";"4096";"S\Sophelie_v1.0.lha";"Sophelie";"Sophelie";"0";"whdload";"401408";"626675";"Sophelie";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SorcerorsApprentice\SorcerorsApprentice.Slave";"NoError, NoKbd";"Sorceror's Apprentice (c) 1990 Art Computer Software";"Sorceror";"1990 Art Computer Software";"0";"S\SorcerersApprentice_v1.0.lha";"SorcerorsApprentice";"SorcerorsApprentice";"0";"whdload";"524288";"483716";"SorcerorsApprentice";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SpaceAce\SpaceAce.slave";"NoError, EmulTrap, ClearMem";"Space Ace (c) 1989 Readysoft. 2 versions supported.";"Space Ace";"1989 ReadySoft";"0";"S\SpaceAce_v1.1_0085.lha";"SpaceAce";"SpaceAce";"0";"whdload";"524288";"4110311";"SpaceAce";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SpaceAce2\SpaceAce2.Slave";"NoError, EmulTrap, NoKbd";"Space Ace 2 ? 1991 Ready Soft (5 disks).";"Space Ace 2: Borf";"1991 Readysoft";"0";"S\SpaceAce2_v1.1_0931.lha";"SpaceAce2";"SpaceAce2";"0";"whdload";"524288";"5152868";"SpaceAce2";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
"SpaceAssault\SpaceAssault.slave";"NoError, EmulTrap, ClearMem";"Space Assault ? 1991 Magic Soft (Software 2000).";"Space Assault";"1991 Magic Soft (Software 2000)";"4096";"S\SpaceAssault_v1.0.lha";"SpaceAssault";"SpaceAssault";"0";"whdload";"524288";"998338";"SpaceAssault";"OCS/ECS";"";"";"";"";"";"A-Games";"Games"
