"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"DetailMatch";"DetailScore";"DetailSource";"DetailYear";"DetailUrl";"DetailId";"DetailLicense";"DetailLanguages";"DetailDisks";"DetailPlayers";"DetailName";"DetailPublisher";"DetailPath";"DetailHardware";"DetailGenre";"Detail_Keywords"
"4DSportsBoxing\4DSportsBoxing.slave";"NoError, EmulPriv, Examine";"4D Sports Boxing ? 1991 Mindscape";"4D Sports Boxing";"1991 Distinctive/Mindscape";"786432";"0\4DSportsBoxing_v1.3b_0421.lha";"4DSportsBoxing";"4DSportsBoxing";"0";"whdload";"524288";"1127742";"4DSportsBoxing";"OCS/ECS";"";"";"";"";"";"4d sports boxing";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=10";"10";"Commercial";"English";"2";"1 or 2, Simultaneous";"4D Sports Boxing";"Mindscape";"0\4d-sports-boxing";"OCS,ECS";"Sports - Boxing";"4d sports boxing 4dsportsboxing 10 mindscape 4dsportsboxing english"
"4DSportsDriving\4DSportsDriving.slave";"NoError, EmulPriv, Examine";"4D Sports Driving ? 1992 Mindscape";"4D Sports Driving";"1992 Distinctive/Mindscape";"786432";"0\4DSportsDriving_v1.2_1461.lha";"4DSportsDriving";"4DSportsDriving";"0";"whdload";"524288";"1260028";"4DSportsDriving";"OCS/ECS";"";"";"";"";"";"4d sports driving";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=11";"11";"Commercial";"English";"2";"1 Only";"4D Sports Driving";"Mindscape";"0\4d-sports-driving";"OCS,ECS";"Racing - Cars";"4d sports driving 4dsportsdriving 11 mindscape 4dsportsdriving english"
"4DSportsDriving&MstrTrcks\4DSportsDriving&MstrTrcks.slave";"NoError, EmulPriv, Examine";"4D Sports Driving ? 1992 Mindscape";"4D Sports Driving";"1992 Distinctive/Mindscape";"786432";"0\4DSportsDriving&MasterTracks_v1.2_1461.lha";"4DSportsDriving&MstrTrcks";"4DSportsDriving&MstrTrcks";"0";"whdload";"524288";"1281698";"4DSportsDriving";"OCS/ECS";"";"";"";"";"MstrTrcks";"4d sports driving";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=11";"11";"Commercial";"English";"2";"1 Only";"4D Sports Driving";"Mindscape";"0\4d-sports-driving";"OCS,ECS";"Racing - Cars";"4d sports driving 4dsportsdriving 11 mindscape 4dsportsdriving english"
"4th&Inches\4th&Inches.slave";"NoError, EmulPriv, Examine";"4th & Inches ? 1988 Accolade.";"4th & Inches";"1988 Accolade";"262144";"0\4th&Inches_v1.1_1230.lha";"4th&Inches";"4th&Inches";"0";"whdload";"524288";"251010";"4th&Inches";"OCS/ECS";"";"";"";"";"";"4 th inches";"Exact";"100";"Lemon Amiga";"1988";"http://www.lemonamiga.com/games/details.php?id=12";"12";"Commercial";"English";"1";"1 or 2, Simultaneous";"4th & Inches";"Accolade";"0\4th-inches";"OCS";"Sports - American Football";"4 th inches 4thinches 12 accolade 4thinches english"
"4x4OffRoadRacingNTSC\4x4OffRoadRacingNTSC.Slave";"EmulPriv, ClearMem, Examine";"";"4x4 Off Road Racing";"1989 Epyx / U.S. Gold";"262144";"0\4x4OffRoadRacing_v1.0_NTSC_1480.lha";"4x4OffRoadRacingNTSC";"4x4OffRoadRacingNTSC";"0";"whdload";"524288";"726335";"4x4OffRoadRacing";"OCS/ECS";"";"";"";"NTSC";"";"4 off road racing";"Exact";"100";"Lemon Amiga";"1988";"http://www.lemonamiga.com/games/details.php?id=13";"13";"Commercial";"English";"1";"1 Only";"4x4 Off-Road Racing";"Epyx";"0\4x4-off-road-racing";"OCS";"Racing - Cars";"4 x 4 off road racing 4x4offroadracing 13 epyx 4x4offroadracing english"
"5thGear\5thGear.Slave";"NoError, EmulTrap";"5th Gear (c) 1988 Hewson - 1 disk.";"5th Gear";"1988 Hewson";"0";"0\5thGear_v1.0_1001.lha";"5thGear";"5thGear";"0";"whdload";"524288";"925431";"5thGear";"OCS/ECS";"";"";"";"";"";"5 th gear";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=14";"14";"Commercial";"English";"1";"1 Only";"5th Gear";"Hewson";"0\5th-gear";"OCS";"Racing - Miscellaneous";"5 th gear 5thgear 14 hewson 5thgear english"
"688AttackSub\688AttackSub.Slave";"NoError, EmulPriv, Examine";"688 Attack Sub ? 1990 Electronic Arts";"688 Attack Sub";"1990 Electronic Arts";"393216";"0\688AttackSub_v1.2_0093.lha";"688AttackSub";"688AttackSub";"0";"whdload";"524288";"819110";"688AttackSub";"OCS/ECS";"";"";"";"";"";"688 attack sub";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=17";"17";"Commercial";"English";"1";"1 Only";"688 Attack Sub";"Electronic Arts";"0\688-attack-sub";"OCS";"Simulation - Marine";"688 attack sub 688attacksub 17 electronic arts 688attacksub english"
"7Colors\7Colors.Slave";"NoError, ClearMem";"7 Colors ? 1991 Infogrames";"7 Colors";"1991 Infogrames";"4096";"0\7Colors_v1.1_0956.lha";"7Colors";"7Colors";"0";"whdload";"458752";"835860";"7Colors";"OCS/ECS";"";"";"";"";"";"7 colors";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=1500";"1500";"Commercial";"English,German,French,Italian,Spanish";"1";"1 or 2";"7 Colors";"Infogrames";"0\7-colors";"OCS,ECS";"Brain - Puzzle";"7 colors 7colors 1500 infogrames 7colors english,german,french,italian,spanish"
"9Lives\9Lives.Slave";"NoError, EmulTrap, ClearMem";"9 Lives (c) 1990 ARC - 1 disk.";"9 Lives";"1990 ARC";"0";"0\9Lives_v1.0.lha";"9Lives";"9Lives";"0";"whdload";"524288";"577648";"9Lives";"OCS/ECS";"";"";"";"";"";"9 lives";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=16";"16";"Commercial";"English";"1";"1 Only";"9 Lives";"Arc Developments";"0\9-lives";"OCS";"Platformer - Scrolling Screen";"9 lives 9lives 16 arc developments 9lives english"
"A10TankKiller2Disk\A10TankKiller2Disk.Slave";"NoError, EmulPriv, Examine";"A10 Tank Killer ? 1989-1991 Dynamix.";"A-10 Tank Killer";"1989-1991 Dynamix";"786432";"A\A10TankKiller_v2.0_2Disk_1396.lha";"A10TankKiller2Disk";"A10TankKiller2Disk";"0";"whdload";"524288";"1341345";"A10TankKiller";"OCS/ECS";"";"";"";"2Disk";"";"10 tank killer";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=21";"21";"Commercial";"English";"2";"1 Only";"A-10 Tank Killer";"Dynamix";"a\a-10-tank-killer";"OCS,ECS";"Simulation - Flight";"a 10 tank killer a10tankkiller 21 dynamix a10tankkiller english"
"A10TankKiller3Disk\A10TankKiller3Disk.Slave";"NoError, EmulPriv, Examine";"A10 Tank Killer ? 1989-1991 Dynamix.";"A-10 Tank Killer";"1989-1991 Dynamix";"786432";"A\A10TankKiller_v2.0_3Disk.lha";"A10TankKiller3Disk";"A10TankKiller3Disk";"0";"whdload";"524288";"2341098";"A10TankKiller";"OCS/ECS";"";"";"";"3Disk";"";"10 tank killer";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=21";"21";"Commercial";"English";"2";"1 Only";"A-10 Tank Killer";"Dynamix";"a\a-10-tank-killer";"OCS,ECS";"Simulation - Flight";"a 10 tank killer a10tankkiller 21 dynamix a10tankkiller english"
"Aaargh!\Aaargh!.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Aaargh! ? 1987 Arcadia Systems.";"Aaargh!";"1987 Arcadia systems";"524288";"A\Aaargh!_v1.0a_0511.lha";"Aaargh!";"Aaargh!";"0";"whdload";"524288";"844596";"Aaargh!";"OCS/ECS";"";"";"";"";"";"aaargh";"Exact";"100";"Lemon Amiga";"1988";"http://www.lemonamiga.com/games/details.php?id=24";"24";"Commercial";"English";"1";"1 or 2, Simultaneous";"Aaargh!";"Melbourne House";"a\aaargh";"OCS";"Arcade - Miscellaneous";"aaargh aaargh 24 melbourne house aaargh english"
"Aaargh!Arcadia\Aaargh!Arcadia.Slave";"NoError, EmulTrap";"Arcadia Systems version of Aaargh! game";"Aaargh! (Arcadia)";"1987 Arcadia Systems";"1589248";"A\Aaargh!_v0.1_Arcadia.lha";"Aaargh!Arcadia";"Aaargh!Arcadia";"0";"whdload";"524288";"1588203";"Aaargh!Arcadia";"OCS/ECS";"";"";"";"";"";"aaargh arcadia";"Best";"1.196303";"Lemon Amiga";"1988";"http://www.lemonamiga.com/games/details.php?id=24";"24";"Commercial";"English";"1";"1 or 2, Simultaneous";"Aaargh!";"Melbourne House";"a\aaargh";"OCS";"Arcade - Miscellaneous";"aaargh aaargh 24 melbourne house aaargh english"
"AbandonedPlaces\AbandonedPlaces.slave";"Disk, NoError, EmulTrap";"Abandoned Places ? 1992 ArtGame.";"";"";"";"A\AbandonedPlaces_v1.3_1000.lha";"AbandonedPlaces";"AbandonedPlaces";"0";"whdload";"1040384";"4519401";"AbandonedPlaces";"OCS/ECS";"";"";"";"";"";"abandoned places a time for heroes";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=25";"25";"Commercial";"English";"5";"1 Only";"Abandoned Places: A Time for Heroes";"Electronic Zoo";"a\abandoned-places-a-time-for-heroes";"OCS";"Adventure - RPG 3D";"abandoned places a time for heroes abandonedplacesatimeforheroes 25 electronic zoo abandonedplacesatimeforheroes english"
"AbandonedPlaces2\AbandonedPlaces2.Slave";"NoError, EmulTrap, EmulPriv, Examine";"Abandoned Places 2 ? 1993 ICE Ltd.";"Abandoned Places 2";"1993 ICE Ltd";"786432";"A\AbandonedPlaces2_v2.0.lha";"AbandonedPlaces2";"AbandonedPlaces2";"0";"whdload";"1044480";"3339108";"AbandonedPlaces2";"OCS/ECS";"";"";"";"";"";"abandoned places 2";"Exact";"100";"Lemon Amiga";"1993";"http://www.lemonamiga.com/games/details.php?id=26";"26";"Commercial";"English,German";"5";"1 Only";"Abandoned Places 2";"ICE";"a\abandoned-places-2";"OCS";"Adventure - RPG 3D";"abandoned places 2 abandonedplaces2 26 ice abandonedplaces2 english,german"
"AbandonedPlacesDe\AbandonedPlacesDe.slave";"Disk, NoError, EmulTrap";"Abandoned Places ? 1992 ArtGame.";"";"";"";"A\AbandonedPlaces_v1.3_De_0999.lha";"AbandonedPlacesDe";"AbandonedPlacesDe";"0";"whdload";"1040384";"4519403";"AbandonedPlaces";"OCS/ECS";"De";"";"";"";"";"abandoned places";"Best";"2.096322";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=25";"25";"Commercial";"English";"5";"1 Only";"Abandoned Places: A Time for Heroes";"Electronic Zoo";"a\abandoned-places-a-time-for-heroes";"OCS";"Adventure - RPG 3D";"abandoned places a time for heroes abandonedplacesatimeforheroes 25 electronic zoo abandonedplacesatimeforheroes english"
"AbandonedPlacesEs\AbandonedPlacesEs.slave";"Disk, NoError, EmulTrap";"Abandoned Places ? 1992 ArtGame.";"";"";"";"A\AbandonedPlaces_v1.3_Es.lha";"AbandonedPlacesEs";"AbandonedPlacesEs";"0";"whdload";"1040384";"4519995";"AbandonedPlaces";"OCS/ECS";"Es";"";"";"";"";"abandoned places";"Best";"2.096322";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=25";"25";"Commercial";"English";"5";"1 Only";"Abandoned Places: A Time for Heroes";"Electronic Zoo";"a\abandoned-places-a-time-for-heroes";"OCS";"Adventure - RPG 3D";"abandoned places a time for heroes abandonedplacesatimeforheroes 25 electronic zoo abandonedplacesatimeforheroes english"
"ABCMondayNightFBNTSC\ABCMondayNightFBNTSC.slave";"NoError, EmulPriv, Examine";"ABC Monday Night Football ? 1991 Data East.";"ABC Monday Night Football";"1991 Data East";"786432";"A\ABCMondayNightFootball_v1.01_NTSC_1495.lha";"ABCMondayNightFBNTSC";"ABCMondayNightFBNTSC";"0";"whdload";"524288";"2456420";"ABCMondayNightFB";"OCS/ECS";"";"";"";"NTSC";"";"abcmonday night fb abc monday football";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=2142";"2142";"Commercial";"English";"3";"1 or 2, Simultaneous";"ABC Monday Night Football";"MVP Sports";"a\abc-monday-night-football";"OCS,ECS";"Sports - American Football";"abc monday night football abcmondaynightfootball 2142 mvp sports abcmondaynightfootball english"
"Abracadabra\Abracadabra.Slave";"NoError, EmulPriv, Examine";"game called:";"Abra cadabra & Baba Yaga";"1989 Coktel Vision";"786432";"A\Abracadabra_v1.1_2451.lha";"Abracadabra";"Abracadabra";"0";"whdload";"524288";"1148856";"Abracadabra";"OCS/ECS";"";"";"";"";"";"abracadabra abra cadabra baba yaga";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=1505";"1505";"Commercial";"English,German,French,Italian,Spanish";"2";"1 Only";"Abracadabra";"Coktel Vision";"a\abracadabra";"OCS,ECS";"Adventure - Miscellaneous";"abracadabra abracadabra 1505 coktel vision abracadabra english,german,french,italian,spanish"
"Academy\Academy.slave";"NoError, EmulTrap";"Academy by CRL Group/ComTek (c) 1988.";"Academy";"1988 CRL";"0";"A\Academy_v1.1.lha";"Academy";"Academy";"0";"whdload";"524288";"357510";"Academy";"OCS/ECS";"";"";"";"";"";"academy";"Exact";"N/A";"Open Amiga Game Database";"1988";"https://oagd.net/amiga/academy";;;"English";;"1";"Academy";"CRL";"a\academy";;;"academy academy crl academy english"
"AceBallAGAPl\AceBallAGAPl.Slave";"NoError, ClearMem";"Ace Ball ? 1995 Tim Soft";"Ace Ball (AGA)";"1995 Tim Soft";"151552";"A\AceBall_v1.0_Pl_AGA.lha";"AceBallAGAPl";"AceBallAGAPl";"0";"whdload";"925696";"1144053";"AceBall";"AGA";"Pl";"";"";"";"";"ace ball";"Exact";"N/A";"Open Amiga Game Database";"1995";"https://oagd.net/amiga/ace-ball";;;"Polish";;"1 - 2 (2 simultaneous)";"Ace Ball";"Tim Soft";"a\ace-ball";;;"ace ball aceball tim soft aceball polish"
"AceBallPl\AceBallPl.Slave";"NoError, ClearMem";"Ace Ball ? 1995 Tim Soft";"Ace Ball (ECS)";"1995 Tim Soft";"151552";"A\AceBall_v1.0_Pl.lha";"AceBallPl";"AceBallPl";"0";"whdload";"630784";"568394";"AceBall";"OCS/ECS";"Pl";"";"";"";"";"ace ball";"Exact";"N/A";"Open Amiga Game Database";"1995";"https://oagd.net/amiga/ace-ball";;;"Polish";;"1 - 2 (2 simultaneous)";"Ace Ball";"Tim Soft";"a\ace-ball";;;"ace ball aceball tim soft aceball polish"
"ACSYSDemoAGA\ACSYSDemoAGA.slave";"Disk, NoError, EmulTrap, ReqAGA, ClearMem";"A.C.SYS ? 1998 Joerg Belger/Unique.";"ACSYS";"2000 Unique";"1048576";"A\ACSYSDemo_v1.11_AGA.lha";"ACSYSDemoAGA";"ACSYSDemoAGA";"0";"whdload";"2097152";"1969139";"ACSYS";"AGA";"";"";"Demo";"";"";"acsys";"Best";"1.136523";"Lemon Amiga";"";"http://www.lemonamiga.com/games/details.php?id=3171";"3171";"Commercial";"English";"1";"1 Only";"ACSYS: Autonomous Cybernetic System";"(unknown)";"a\acsys-autonomous-cybernetic-system-aga";"AGA";"";"acsys autonomous cybernetic system acsysautonomouscyberneticsystem 3171 unknown acsysautonomouscyberneticsystem english"
"ActionFighter\ActionFighter.slave";"NoError, EmulTrap, NoDivZero";"Action Fighter ? 1989 Sega/Firebird/Kixx.";"Action Fighter";"1989 Sega/Firebird/Kixx";"0";"A\ActionFighter_v1.3.1_1243.lha";"ActionFighter";"ActionFighter";"0";"whdload";"524288";"363198";"ActionFighter";"OCS/ECS";"";"";"";"";"";"action fighter";"Exact";"100";"Lemon Amiga";"1988";"http://www.lemonamiga.com/games/details.php?id=28";"28";"Commercial";"English";"1";"1 Only";"Action Fighter";"Firebird";"a\action-fighter";"OCS";"";"action fighter actionfighter 28 firebird actionfighter english"
"AddamsFamily\AddamsFamily.slave";"NoError, EmulTrap";"Addams Family (c) 1992 Ocean - 1 disk.";"Addams Family";"1992 Ocean";"0";"A\AddamsFamily_v1.4_BETA_0419.lha";"AddamsFamily";"AddamsFamily";"0";"whdload";"524288";"800893";"AddamsFamily";"OCS/ECS";"";"";"";"";"";"addams family";"Best";"2.302287";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=29";"29";"Commercial";"English,German,French";"1";"1 Only";"Addams Family, The";"Ocean";"a\addams-family-the";"OCS,ECS";"Platformer - Multi Screen";"addams family the addamsfamilythe 29 ocean addamsfamilythe english,german,french"
"AddamsFamily\AddamsFamily.Slave";"NoError, EmulTrap";"Addams Family (c) 1992 Ocean - 1 disk.";"Addams Family";"1992 Ocean";"524288";"A\AddamsFamily_v1.3_0419.lha";"AddamsFamily";"AddamsFamily";"0";"whdload";"524288";"933410";"AddamsFamily";"OCS/ECS";"";"";"";"";"";"addams family";"Best";"2.302287";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=29";"29";"Commercial";"English,German,French";"1";"1 Only";"Addams Family, The";"Ocean";"a\addams-family-the";"OCS,ECS";"Platformer - Multi Screen";"addams family the addamsfamilythe 29 ocean addamsfamilythe english,german,french"
"Adrenalynn\Adrenalynn.Slave";"NoError, EmulTrap, NoDivZero, NoKbd, ClearMem";"Adrenalynn ? 1991 Exponentia.";"Adrenalynn";"1991 Exponentia";"0";"A\Adrenalynn_v1.1a.lha";"Adrenalynn";"Adrenalynn";"0";"whdload";"524288";"918668";"Adrenalynn";"OCS/ECS";"";"";"";"";"";"adrenalynn";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=1513";"1513";"Commercial";"English";"1";"1 to 4";"Adrenalynn";"Loriciel";"a\adrenalynn";"OCS,ECS";"Sports - Miscellaneous";"adrenalynn adrenalynn 1513 loriciel adrenalynn english"
"AdvancedDestroyerSim\AdvancedDestroyerSim.Slave";"NoError, EmulPriv, ClearMem, Examine";"Advanced Destroyer Simulator ? 1991 Futura.";"Advanced Destroyer Simulator";"1991 Futura";"786432";"A\AdvancedDestroyerSimulator_v1.0_2151.lha";"AdvancedDestroyerSim";"AdvancedDestroyerSim";"0";"whdload";"1048576";"563888";"AdvancedDestroyerSim";"OCS/ECS";"";"";"";"";"";"advanced destroyer sim simulator";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=1514";"1514";"Commercial";"English";"1";"1 Only";"Advanced Destroyer Simulator";"US Gold";"a\advanced-destroyer-simulator";"OCS,ECS";"Simulation - Marine";"advanced destroyer simulator advanceddestroyersimulator 1514 us gold advanceddestroyersimulator english"
"AdvancedSkiSimulator\AdvancedSkiSimulator.slave";"NoError, EmulPriv, Examine";"Advanced Ski Simulator ? 1989/1990 Code Masters.";"Advanced Ski Simulator";"1990 Codemasters";"524288";"A\AdvancedSkiSimulator_v2.1_0094.lha";"AdvancedSkiSimulator";"AdvancedSkiSimulator";"0";"whdload";"524288";"816202";"AdvancedSkiSimulator";"OCS/ECS";"";"";"";"";"";"advanced ski simulator";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=31";"31";"Commercial";"English";"1";"1 or 2, Simultaneous";"Advanced Ski Simulator";"Codemasters";"a\advanced-ski-simulator";"OCS";"Sports - Skiing";"advanced ski simulator advancedskisimulator 31 codemasters advancedskisimulator english"
"AdvantageTennis\AdvantageTennis.slave";"NoError, EmulTrap, EmulPriv, Examine";"Advantage Tennis ? 1991 Infogrames, 1 disk";"Advantage Tennis";"1991 Infogrames";"786432";"A\AdvantageTennis_v2.1_2261.lha";"AdvantageTennis";"AdvantageTennis";"0";"whdload";"524288";"811972";"AdvantageTennis";"OCS/ECS";"";"";"";"";"";"advantage tennis";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=32";"32";"Commercial";"English,German,French";"1";"";"Advantage Tennis";"Infogrames";"a\advantage-tennis";"OCS,ECS";"Sports - Tennis";"advantage tennis advantagetennis 32 infogrames advantagetennis english,german,french"
"AdvConstructionSetNTSC\AdvConstructionSetNTSC.slave";"NoError, EmulPriv, Examine";"Adventure Construction Set ? 1986 Electronic Arts";"Adventure Construction Set";"1986 Electronic Arts";"262144";"A\AdventureConstructionSet_v1.1_NTSC_0904.lha";"AdvConstructionSetNTSC";"AdvConstructionSetNTSC";"0";"whdload";"786432";"911942";"AdvConstructionSet";"OCS/ECS";"";"";"";"NTSC";"";"adv construction set adventure";"Exact";"100";"Lemon Amiga";"1986";"http://www.lemonamiga.com/games/details.php?id=2134";"2134";"Commercial";"English";"1";"1 Only";"Adventure Construction Set";"Electronic Arts";"a\adventure-construction-set";"OCS";"Adventure - Construction Kit";"adventure construction set adventureconstructionset 2134 electronic arts adventureconstructionset english"
"AdventuresOfGenlockHolmes\AdventuresOfGenlockHolmes.Slave";"NoError, EmulPriv, Examine";"The Adventures of Genlock Holmes ? 1990 MicroEd, Inc.";"The Adventures of Genlock Holmes";"1990 MicroEd, Inc.";"262144";"A\AdventuresOfGenlockHolmes_v1.0.lha";"AdventuresOfGenlockHolmes";"AdventuresOfGenlockHolmes";"0";"whdload";"524288";"503629";"AdventuresOfGenlockHolmes";"OCS/ECS";"";"";"";"";"";"adventures of genlock holmes the";"Exact";"N/A";"Open Amiga Game Database";"";"https://oagd.net/game/2d221df4-18fd-42f2-97b5-1ba3ba6179d9";;;"";;"";"The Adventures of Genlock Holmes";"";"t\the-adventures-of-genlock-holmes";;;"the adventures of genlock holmes theadventuresofgenlockholmes theadventuresofgenlockholmes"
"AdventuresOfQuik&Silva\AdventuresOfQuik&Silva.Slave";"NoError";"Quik & Silva (c) 1991 New Bits on the Ram - 1 disk.";"The Adventures of Quik & Silva";"1991 New Bits on the Ram";"0";"A\AdventuresOfQuik&Silva_v1.1.lha";"AdventuresOfQuik&Silva";"AdventuresOfQuik&Silva";"0";"whdload";"524288";"579919";"AdventuresOfQuik&Silva";"OCS/ECS";"";"";"";"";"";"adventures of quik silva the";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=33";"33";"Commercial";"English";"1";"1 or 2";"Adventures of Quik & Silva, The";"New Bits on the RAM";"a\adventures-of-quik-silva-the";"OCS,ECS";"Platformer - Scrolling Screen";"adventures of quik silva the adventuresofquiksilvathe 33 new bits on the ram adventuresofquiksilvathe english"
"AdventuresOfRobinHood\AdventuresOfRobinHood.slave";"NoError, EmulTrap";"Adventures of Robin Hood by Millennium (c) 1991 - 1 disk.";"Adventures of Robin Hood";"1991 Millenium";"0";"A\AdventuresOfRobinHood_v1.1.lha";"AdventuresOfRobinHood";"AdventuresOfRobinHood";"0";"whdload";"524288";"965092";"AdventuresOfRobinHood";"OCS/ECS";"";"";"";"";"";"adventures of robin hood";"Best";"2.194867";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=35";"35";"Commercial";"English,German,French,Italian";"1";"1 Only";"Adventures of Robin Hood, The";"Millennium";"a\adventures-of-robin-hood-the";"OCS,ECS";"Adventure - Isometric 3D";"adventures of robin hood the adventuresofrobinhoodthe 35 millennium adventuresofrobinhoodthe english,german,french,italian"
"AdventuresOfWillyBeamish\AdventuresOfWillyBeamish.slave";"NoError, EmulPriv, Examine";"The Adventures Of Willy Beamish ? 1992 Dynamix";"The Adventures of Willy Beamish";"1992 Dynamix";"1835008";"A\AdventuresOfWillyBeamish_v1.2_1814.lha";"AdventuresOfWillyBeamish";"AdventuresOfWillyBeamish";"0";"whdload";"524288";"9878788";"AdventuresOfWillyBeamish";"OCS/ECS";"";"";"";"";"";"adventures of willy beamish the";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=36";"36";"Commercial";"English";"12";"1 Only";"Adventures of Willy Beamish, The";"Dynamix";"a\adventures-of-willy-beamish-the";"OCS,ECS";"Adventure - Point and Click";"adventures of willy beamish the adventuresofwillybeamishthe 36 dynamix adventuresofwillybeamishthe english"
"AfricanRaiders01\AfricanRaiders01.slave";"NoError, EmulPriv, Examine";"African Raiders-01 ? 1989 Tomahawk.";"African Raiders-01";"1989 Tomahawk";"786432";"A\AfricanRaiders01_v1.01_1169.lha";"AfricanRaiders01";"AfricanRaiders01";"0";"whdload";"524288";"421221";"AfricanRaiders01";"OCS/ECS";"";"";"";"";"";"african raiders 01";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=1517";"1517";"Commercial";"English";"1";"1 Only";"African Raiders-01";"Coktel Vision";"a\african-raiders-01";"OCS";"Racing - Cars";"african raiders 01 africanraiders01 1517 coktel vision africanraiders01 english"
"AfterBurner\AfterBurner.Slave";"Disk, NoError, EmulTrap, NoDivZero";"";"After Burner";"1988 Sega Enterprises Ltd.";"0";"A\AfterBurner_v1.0_0095.lha";"AfterBurner";"AfterBurner";"0";"whdload";"524288";"1364993";"AfterBurner";"OCS/ECS";"";"";"";"";"";"after burner";"Exact";"100";"Lemon Amiga";"1988";"http://www.lemonamiga.com/games/details.php?id=37";"37";"Commercial";"English";"1";"1 Only";"Afterburner";"Activision";"a\afterburner";"OCS";"";"afterburner afterburner 37 activision afterburner english"
"AfterBurnerNTSC\AfterBurnerNTSC.slave";"NoError, EmulTrap, ClearMem";"After Burner 2 ? 1989 Sega.";"After Burner 2";"1989 Sega";"0";"A\AfterBurner_v1.4_NTSC_0947.lha";"AfterBurnerNTSC";"AfterBurnerNTSC";"0";"whdload";"524288";"910110";"AfterBurner";"OCS/ECS";"";"";"";"NTSC";"";"after burner 2";"Exact";"100";"Lemon Amiga";"1988";"http://www.lemonamiga.com/games/details.php?id=37";"37";"Commercial";"English";"1";"1 Only";"Afterburner";"Activision";"a\afterburner";"OCS";"";"afterburner afterburner 37 activision afterburner english"
"AfterTheWar\AfterTheWar.Slave";"NoError, EmulTrap, NoKbd";"After The War by Dinamic (c) 1989 - 1 disk.";"After The War";"1989 Dinamic";"0";"A\AfterTheWar_v1.3_1084.lha";"AfterTheWar";"AfterTheWar";"0";"whdload";"524288";"913501";"AfterTheWar";"OCS/ECS";"";"";"";"";"";"after the war";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=1481";"1481";"Commercial";"English";"1";"1 Only";"After the War";"Dinamic Software";"a\after-the-war";"OCS";"";"after the war afterthewar 1481 dinamic software afterthewar english"
"AGE\AGE.Slave";"NoError, EmulPriv, Examine";"AGE ? 1991 Coktel Vision.";"AGE ";"1991 Coktel Vision";"262144";"A\AGE_v1.2.lha";"AGE";"AGE";"0";"whdload";"524288";"1120208";"AGE";"OCS/ECS";"";"";"";"";"";"advanced galactic empire";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=1373";"1373";"Commercial";"English,German,French,Italian,Spanish";"2";"1 Only";"Advanced Galactic Empire";"Coktel Vision";"a\advanced-galactic-empire";"OCS,ECS";"Adventure - Miscellaneous";"advanced galactic empire advancedgalacticempire 1373 coktel vision advancedgalacticempire english,german,french,italian,spanish"
