ArchiveFile;SlaveFile;SlaveOutputFile;Name;Copy;Size;Version;Flags;BaseMemSize;KeyDebug;KeyExit;ExpMem
AfterTheWar.lha;AfterTheWarHD\AfterTheWar.slave;AfterTheWar.lha_AfterTheWar.slave.txt;After The War;1989 Dinamic;1376;10;NoError, EmulTrap, NoKbd;524288;0;59;0
Age.lha;Age_Hd\Age.Slave;Age.lha_Age.Slave.txt;AGE ;1991 Coktel Vision;3568;15;NoError, EmulPriv, Examine;524288;0;59;262144
Agony.lha;AgonyHD\Agony.slave;Agony.lha_Agony.slave.txt;Agony;1992 Psygnosis & Art And Magic;5276;11;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
AgonyDemo.lha;AgonyDemoHD\AgonyDemo.slave;AgonyDemo.lha_AgonyDemo.slave.txt;Agony Demo;1991 Psygnosis;1476;10;Disk, NoError, ClearMem;524288;0;59;4096
Airball.lha;Airball Install\Airball.slave;Airball.lha_Airball.slave.txt;Airball;1987-89 Microdeal;364;14;Disk, NoError, EmulTrap;524288;0;59;0
AirborneRanger.lha;AirborneRanger_Install\AirborneRanger.slave;AirborneRanger.lha_AirborneRanger.slave.txt;Airborne Ranger;1989 Microprose;3856;17;NoError, EmulTrap, ClearMem;524288;0;59;0
AirSupport.lha;AirSupportHD\AirSupport.slave;AirSupport.lha_AirSupport.slave.txt;Air Support;1992 Psygnosis;868;14;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;4294443008
Akira.lha;Akira\Akira.slave;Akira.lha_Akira.slave.txt;Akira;1994 Ice;332;10;NoError, EmulTrap;1048576;0;59;0
Aladdin.lha;Aladdin Install\Aladdin.slave;Aladdin.lha_Aladdin.slave.txt;Aladdin;1994 Virgin;1668;17;NoError, Req68020, ReqAGA, ClearMem;2048000;0;5d;4096
Alcatraz.lha;Alcatraz\Alcatraz.slave;Alcatraz.lha_Alcatraz.slave.txt;Alcatraz;1991 Infogrames;816;10;NoError, EmulTrap;524288;0;59;0
AlchemyDemo.lha;AlchemyDemoHD\AlchemyDemo.slave;AlchemyDemo.lha_AlchemyDemo.slave.txt;Alchemy demo;1994 Psygnosis;1020;14;NoError, ClearMem;524288;0;59;4096
AlfabetSmierci.lha;AlfabetSmierci Install\AlfabetSmierci.slave;AlfabetSmierci.lha_AlfabetSmierci.slave.txt;Alfabet Smierci AGA;1996 Arte;1104;15;NoError;2097152;0;59;0
AlfredChicken.lha;AlfredChicken_Install\AlfredChicken.slave;AlfredChicken.lha_AlfredChicken.slave.txt;Alfred Chicken;1993 Twilight/Mindscape;968;10;NoError, EmulTrap;1048576;0;59;0
AlfredChicken.lha;AlfredChicken_Install\AlfredChickenAGA.slave;AlfredChicken.lha_AlfredChickenAGA.slave.txt;Alfred Chicken AGA/CD32;1993 Mindscape;6272;17;NoError, ReqAGA, EmulPriv, Examine;1572864;0;59;524288
Alianator.lha;AlianatorHd\alianator.slave;Alianator.lha_alianator.slave.txt;Alianator;1991 P.S. ;1468;15;NoError, EmulTrap, NoKbd, ClearMem;524288;59;5d;0
Alien3.lha;AlienIII.slave;Alien3.lha_AlienIII.slave.txt;Alien III;1992 Virgin;920;15;Disk, NoError;524288;0;5d;524288
AlienBash.lha;AlienBashHD\AlienBash.slave;AlienBash.lha_AlienBash.slave.txt;Alien Bash;1993 Glen Cumming & Stuart Law;820;13;NoError, EmulTrap, ClearMem;524288;0;59;4096
AlienBash2.lha;AlienBash2HD\AlienBash2.slave;AlienBash2.lha_AlienBash2.slave.txt;Alien Bash 2;1995 Glen Cumming/Myles Jeffery;548;10;NoError, EmulTrap;720896;0;59;720896
AlienBreed.lha;AlienBreedHD\AlienBreed.slave;AlienBreed.lha_AlienBreed.slave.txt;Alien Breed;1991 Team 17;1360;10;NoError, EmulTrap, NoKbd;524288;0;5d;524288
AlienBreed2.lha;AlienBreed2HD\AlienBreed2AGA.slave;AlienBreed2.lha_AlienBreed2AGA.slave.txt;Alien Breed 2 AGA;1993 Team 17;760;10;NoError, EmulTrap, ReqAGA, NoKbd, ClearMem;1048576;0;5d;1048576
AlienBreed2.lha;AlienBreed2HD\AlienBreed2ECS.slave;AlienBreed2.lha_AlienBreed2ECS.slave.txt;Alien Breed 2 ECS;1993 Team 17;1040;10;Disk, NoError, EmulTrap, NoKbd;524288;0;5d;524288
AlienBreed3D.lha;AlienBreed3DHD\AlienBreed3D.slave;AlienBreed3D.lha_AlienBreed3D.slave.txt;Alien Breed 3D;1995 Team 17;4448;17;NoError, Req68020, ReqAGA;589824;0;59;1409024
AlienBreed3D.lha;AlienBreed3DHD\AlienBreed3D_nomusic.slave;AlienBreed3D.lha_AlienBreed3D_nomusic.slave.txt;Alien Breed 3D (no music);1995 Team 17;4016;17;NoError, Req68020, ReqAGA;438272;0;59;1409024
AlienBreed3D2.lha;AlienBreed3D2HD\AlienBreed3D2.slave;AlienBreed3D2.lha_AlienBreed3D2.slave.txt;Alien Breed 3D II: The Killing Grounds;1996 Team 17;174132;15;NoError, EmulTrap, Req68020, ReqAGA, ClearMem;905216;0;5d;2490368
AlienBreed3D2.lha;AlienBreed3D2HD\AlienBreed3D2_2MB.slave;AlienBreed3D2.lha_AlienBreed3D2_2MB.slave.txt;Alien Breed 3D II: The Killing Grounds;1996 Team 17;2516;15;NoError, EmulTrap, Req68020, ReqAGA, ClearMem;376832;0;5d;1544192
AlienBreed3Ddemo.lha;AlienBreed3DdemoHD\AlienBreed3Ddemo.slave;AlienBreed3Ddemo.lha_AlienBreed3Ddemo.slave.txt;Alien Breed 3D demo/rolling;1995 Team 17;1016;17;NoError, EmulTrap, Req68020, ReqAGA, ClearMem;999424;0;59;1167360
AlienBreed3Ddemo.lha;AlienBreed3DdemoHD\AlienBreed3DdemoFiles.slave;AlienBreed3Ddemo.lha_AlienBreed3DdemoFiles.slave.txt;Alien Breed 3D demo (files);1995 Team 17;2120;17;NoError, Req68020, ReqAGA, ClearMem;438272;0;59;1409024
AlienBreedSE92.lha;AlienBreed SE92\AlienBreedSE92.Slave;AlienBreedSE92.lha_AlienBreedSE92.Slave.txt;;;584;8;NoError, NoKbd;1048576;0;59;0
AlienBreedStory.lha;AlienBreedStoryHD\StoryDisk.slave;AlienBreedStory.lha_StoryDisk.slave.txt;Alien Breed - intro;1991 Team 17;568;10;NoError, EmulTrap;524288;0;59;524288
AlienBreedTA.lha;AlienBreedTAHD\AlienBreedTA.slave;AlienBreedTA.lha_AlienBreedTA.slave.txt;Alien Breed Tower Assault;1994 Team 17;1936;17;NoError, ClearMem;1048576;0;59;544768
AlienBreedTA.lha;AlienBreedTAHD\AlienBreedTA_ECS.slave;AlienBreedTA.lha_AlienBreedTA_ECS.slave.txt;Alien Breed Tower Assault;1994 Team 17;1440;17;NoError, ClearMem;524288;0;59;520192
AlienDrugLords.lha;AlienDrugLordsHD\AlienDrugLords.slave;AlienDrugLords.lha_AlienDrugLords.slave.txt;Alien Drug Lords: The Chyropian Connection;1991 Panther Games;4416;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
AlienFishFinger.lha;AlienFishFingerHd\AlienFishFinger.Slave;AlienFishFinger.lha_AlienFishFinger.Slave.txt;Alien Fish Finger;1995 Skull Army/David J. Cruickshank.;5032;16;NoError, EmulPriv, Examine;786432;0;59;262144
AlienLegion.lha;AlienLegionHD\AlienLegion.slave;AlienLegion.lha_AlienLegion.slave.txt;Alien Legion;1989 Pegasus;1316;10;NoError, EmulTrap, NoKbd, ClearMem;524288;0;59;0
AlienStorm.lha;Alien Storm Install\AlienStorm.slave;AlienStorm.lha_AlienStorm.slave.txt;Alien Storm;1991 US Gold;1864;17;NoError, EmulTrap, NoDivZero, ClearMem;524288;58;5d;0
AlienSyndrome.lha;AlienSyndromeHD\AlienSyndrome.slave;AlienSyndrome.lha_AlienSyndrome.slave.txt;Alien Syndrome;1987 Sega;6012;17;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;262144
AlienWorld.lha;AlienWorldHD\AlienWorld.slave;AlienWorld.lha_AlienWorld.slave.txt;Alien World;1992 PAL Developments/Hi-Tec;2504;10;NoError, EmulTrap, NoKbd;524288;0;59;0
Aliex.lha;AliexHd\Aliex.Slave;Aliex.lha_Aliex.Slave.txt;Aliex;1990 Trojan;732;14;NoError, NoKbd, ClearMem;524288;0;5d;0
AllanBordersCricket.lha;AllanBordersCricketHD\AllanBordersCricket.slave;AllanBordersCricket.lha_AllanBordersCricket.slave.txt;Allan Border;1993 Audiogenic;1448;10;EmulTrap, NoDivZero;1048576;0;59;0
AlloAllo.lha;AlloAlloHD\AlloAllo.slave;AlloAllo.lha_AlloAllo.slave.txt;Allo Allo;1993 Alternative Software;1640;13;NoError, EmulTrap, ClearMem;524288;0;54;524288
AllTerrainRacing.lha;AllTerrainRacingHD\AllTerrainRacing.slave;AllTerrainRacing.lha_AllTerrainRacing.slave.txt;All Terrain Racing;1995 Team 17;1180;10;NoError, EmulTrap;524288;0;59;524288
AllTerrainRacingXmas.lha;AllTerrainRacingXmasHD\AllTerrainRacingXmas.slave;AllTerrainRacingXmas.lha_AllTerrainRacingXmas.slave.txt;All Terrain Racing Xmas Demo;1994 Team 17;664;10;NoError, EmulTrap;524288;0;59;458752
Alpha1.lha;Alpha1HD\Alpha1.slave;Alpha1.lha_Alpha1.slave.txt;Alpha-1;1988 ECP;948;14;NoError, ClearMem;524288;0;59;4096
AlphaWaves.lha;AlphaWavesHD\AlphaWaves.slave;AlphaWaves.lha_AlphaWaves.slave.txt;Alpha Waves;1990 Infogrames;832;14;NoError, ClearMem;524288;0;59;90112
AlteredBeast.lha;AlteredBeastHD\AlteredBeast.slave;AlteredBeast.lha_AlteredBeast.slave.txt;Altered Beast;1989 Sega/Activision;3232;11;EmulTrap, NoDivZero, NoKbd, ClearMem;524288;0;5d;0
AlteredDestiny.lha;AlteredDestinyHD\AlteredDestiny.slave;AlteredDestiny.lha_AlteredDestiny.slave.txt;Altered Destiny;1991 Accolade;4464;16;NoError, EmulPriv, Examine;524288;0;5d;786432
AmazingSpiderman.lha;AmazingSpidermanHD\AmazingSpiderman.slave;AmazingSpiderman.lha_AmazingSpiderman.slave.txt;The Amazing Spider-Man;1990 Paragon-Oxford Digital-Empire;7508;13;NoError, Req68020, EmulPriv;524288;0;59;589824
Amberstar.lha;AmberstarHD\ChipRAM.slave;Amberstar.lha_ChipRAM.slave.txt;Amberstar;1992 Thalion;1080;10;NoError, EmulTrap, ClearMem;1048576;0;0;0
Amberstar.lha;AmberstarHD\FastRAM.slave;Amberstar.lha_FastRAM.slave.txt;Amberstar;1992 Thalion;1092;10;NoError, EmulTrap, ClearMem;524288;0;0;524288
Amegas.lha;AmegasHD\Amegas.slave;Amegas.lha_Amegas.slave.txt;Amegas;1987 Guido Bartels/reLINE Software;1004;13;NoError, EmulTrap, ClearMem;524288;0;59;0
AmericanGladiators.lha;AmericanGladiators_HD\AmericanGladiators.slave;AmericanGladiators.lha_AmericanGladiators.slave.txt;American Gladiators;1992 GameTek;1824;17;NoError, EmulTrap, ClearMem;524288;0;59;0
AmericanTagTeamWrestling.lha;TagTeamWrestlingHD\TagTeamWrestling.slave;AmericanTagTeamWrestling.lha_TagTeamWrestling.slave.txt;American Tag Team Wrestling;1992 Zeppelin;516;10;NoError, EmulTrap;524288;0;0;0
AmigaKarate.lha;AmigaKarateHD\AmigaKarate.slave;AmigaKarate.lha_AmigaKarate.slave.txt;Amiga Karate;1987 Eidersoft-Paradox;4320;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;262144
Amnios.lha;AmniosHD\Amnios.slave;Amnios.lha_Amnios.slave.txt;Amnios;1991 Psygnosis;860;10;Disk, NoError, EmulTrap;524288;0;59;524288
Anarchy.lha;Anarchy Install\Anarchy.slave;Anarchy.lha_Anarchy.slave.txt;Anarchy;1989 Psygnosis;2196;15;NoError, EmulTrap;524288;58;5f;0
AncientArtOfWarInTheSkies.lha;AncientArtOfWar_Install\AncientArtOfWar.slave;AncientArtOfWarInTheSkies.lha_AncientArtOfWar.slave.txt;The Ancient Art of War in the Skies;1993 Microprose;5240;17;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;786432
AnotherWorld.lha;AnotherWorldHD\AnotherWorld.Slave;AnotherWorld.lha_AnotherWorld.Slave.txt;Another World;1991 Delphine Software;3992;16;NoError, EmulPriv, Examine;524288;0;5d;786432
Anstoss.lha;AnstossHD\Anstoss.slave;Anstoss.lha_Anstoss.slave.txt;Anstoss/Carton Rouge;1992 Ascon;5788;16;NoError, EmulPriv, Examine;655360;0;5d;1114112
Antago.lha;AntagoHD\Antago.slave;Antago.lha_Antago.slave.txt;Antago;1990 Art of Dreams;4120;16;NoError, EmulPriv, Examine;524288;0;5d;327680
Antares.lha;AntaresHD\Antares.slave;Antares.lha_Antares.slave.txt;Antares: Der Griff nach den Sternen;1991 Bomico;4432;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
AotGSA.lha;AotGSA Install\AotGSA.slave;AotGSA.lha_AotGSA.slave.txt;The Attack of the Green Smelly Aliens from Planet 27b/6;1991 Alex May;4540;15;NoError, EmulPriv, Examine;458752;0;5d;262144
ApacheFlight.lha;ApacheFlightHD\ApacheFlight.slave;ApacheFlight.lha_ApacheFlight.slave.txt;Apache Flight;1992 Atlantis;404;15;EmulTrap;524288;0;59;0
ApacheOverdrive.lha;Apache Install\Apache.slave;ApacheOverdrive.lha_Apache.slave.txt;Apache / Overdrive;1993 Team 17;516;10;Disk, NoError, EmulTrap, ClearMem;1048576;0;59;0
ApanoSin.lha;ApanoSin Install\ApanoSin.Slave;ApanoSin.lha_ApanoSin.Slave.txt;Apano Sin;1994-2000 Level One ;4948;13;NoError, EmulTrap, NoKbd, ClearMem;1048576;5f;5d;0
APB.lha;APBHD\APB.slave;APB.lha_APB.slave.txt;APB;1989 Tengen;512;10;NoError, EmulTrap;524288;0;0;0
Apidya.lha;Apidya\Apidya.slave;Apidya.lha_Apidya.slave.txt;Apidya;1992 Play Byte;8144;16;EmulTrap, ClearMem;524288;58;59;0
Apocalypse.lha;ApocalypseHD\Apocalypse.slave;Apocalypse.lha_Apocalypse.slave.txt;Apocalypse;1994 Miracle Games/Virgin;1824;10;NoError, EmulTrap;995328;0;59;4096
Apprentice.lha;ApprenticeHD\Apprentice.slave;Apprentice.lha_Apprentice.slave.txt;Apprentice;1990 Rainbow Arts;1016;11;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;4096
Aquablast.lha;AquablastHD\Aquablast.slave;Aquablast.lha_Aquablast.slave.txt;Aquablast;1989 Elite;480;10;NoError, EmulTrap;1048576;0;59;0
Aquanaut.lha;Aquanaut Install\Aquanaut.slave;Aquanaut.lha_Aquanaut.slave.txt;Aquanaut;1995 F1 Licenseware;2416;15;NoError, EmulTrap;1048576;58;5f;0
AquaticGames.lha;AquaticGamesHd\aquaticgames.slave;AquaticGames.lha_aquaticgames.slave.txt;AquaticGames;1992 Millenium;804;10;NoError, EmulTrap, NoDivZero, ClearMem;589824;0;5d;589824
Aquaventura.lha;AquaventuraHD\Aquaventura.slave;Aquaventura.lha_Aquaventura.slave.txt;Aquaventura;1992 Psygnosis;788;10;NoError, EmulTrap;524288;0;59;0
ArabianNights.lha;ArabianNightsHd\ArabianNights.slave;ArabianNights.lha_ArabianNights.slave.txt;Arabian Nights (2 disks version);1993 Krisalis.;6500;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
ArabianNights.lha;ArabianNightsHd\ArabianNightsCD32.Slave;ArabianNights.lha_ArabianNightsCD32.Slave.txt;Arabian Nights CD32;1993 Krisalis.;6068;16;NoError, Req68020, EmulPriv, Examine;1048576;0;59;1048576
Arachnophobia.lha;Arachnophobia_Install\Arachnophobia.slave;Arachnophobia.lha_Arachnophobia.slave.txt;Arachnophobia;1991 Disney Software;5220;17;NoError, EmulPriv, Examine;524288;0;59;786432
ArcadeFruitMachine.lha;ArcadeFruitMachineHD\FruitMachine.slave;ArcadeFruitMachine.lha_FruitMachine.slave.txt;Arcade Fruit Machine;1991 Zeppelin;400;10;NoError, EmulTrap;524288;0;0;0
ArcadePool.lha;ArcadePoolHD\ArcadePoolAGA.slave;ArcadePool.lha_ArcadePoolAGA.slave.txt;Arcade Pool AGA;1994 Team 17;1832;16;NoError, ReqAGA, EmulPriv, ClearMem;2097152;0;5d;1310720
ArcadePool.lha;ArcadePoolHD\ArcadePoolCD32.slave;ArcadePool.lha_ArcadePoolCD32.slave.txt;Arcade Pool CD??;1994 Team 17;8652;16;NoError, Req68020, EmulPriv, ClearMem, Examine;2093056;0;5d;786432
ArcadePool.lha;ArcadePoolHD\ArcadePoolECS.slave;ArcadePool.lha_ArcadePoolECS.slave.txt;Arcade Pool ECS;1994 Team 17;1832;16;NoError, EmulPriv, ClearMem;1048576;0;5d;1310720
ArcadeSnooker.lha;ArcadeSnookerHD\ArcadeSnooker.slave;ArcadeSnooker.lha_ArcadeSnooker.slave.txt;Arcade Snooker;1995 Team 17;1692;15;NoError, ReqAGA, ClearMem;737280;0;59;327680
ArcadeTriviaQuiz.lha;ArcadeTriviaQuizHD\ArcadeTriviaQuiz.slave;ArcadeTriviaQuiz.lha_ArcadeTriviaQuiz.slave.txt;Arcade Trivia Quiz;1991 Zeppelin;608;10;NoError, EmulTrap;524288;0;59;0
ArcherMacleanPool.lha;ArcherMacleanPoolHD\ArcherMacleanPool.Slave;ArcherMacleanPool.lha_ArcherMacleanPool.Slave.txt;Archer Maclean Pool;1992 Archer Maclean/Virgin;1804;10;NoError, EmulTrap, NoKbd;524288;57;58;0
Archipelagos.lha;Archipelagos_Install\Archipelagos.slave;Archipelagos.lha_Archipelagos.slave.txt;Archipelagos;1989 Astral Software;1172;10;NoError, EmulTrap, ClearMem;524288;0;59;0
Archon.lha;ArchonHD\Archon.slave;Archon.lha_Archon.slave.txt;Archon;1985 Electronic Arts;1964;16;NoError, EmulPriv, Examine;524288;0;5d;262144
Archon2.lha;Archon2HD\Archon2.slave;Archon2.lha_Archon2.slave.txt;Archon II: Adept;1986 Electronic Arts;1688;16;NoError, EmulPriv, Examine;524288;0;5d;262144
ArcticFox.lha;ArcticFoxHD\ArcticFox.slave;ArcticFox.lha_ArcticFox.slave.txt;Arctic Fox;1985 Electronic Arts / Dynamic;1888;16;NoError, EmulPriv, Examine;524288;0;5d;262144
Arena.lha;ArenaHD\Arena.slave;Arena.lha_Arena.slave.txt;Arena;1986 Psygnosis;664;10;NoError, EmulTrap;528384;0;59;0
Arkanoid.lha;Arkanoid Install\Arkanoid.Slave;Arkanoid.lha_Arkanoid.Slave.txt;Arkanoid;1987 Discovery Software International;1452;10;NoError, EmulTrap;524288;0;59;0
Arkanoid2.lha;Arkanoid 2\arkanoid2.slave;Arkanoid2.lha_arkanoid2.slave.txt;;;844;4;Disk, NoError;524288;58;59;
ArmageddonMan.lha;ArmageddonManHD\ArmageddonMan.slave;ArmageddonMan.lha_ArmageddonMan.slave.txt;Armageddon Man;1988 Electronic Pencil Co. Ltd/Martech;1284;10;NoError, EmulTrap;524288;0;59;0
Armalyte.lha;ArmalyteHD\HD.slave;Armalyte.lha_HD.slave.txt;;;1172;5;Disk, NoError, EmulTrap;524288;58;5f;
ArmourGeddon.lha;ArmourGeddon\ArmourGeddon.Slave;ArmourGeddon.lha_ArmourGeddon.Slave.txt;;;1532;9;Disk, NoError, EmulTrap;589824;0;5a;0
ArmourGeddon2.lha;ArmourGeddon2HD\ArmourGeddon2.slave;ArmourGeddon2.lha_ArmourGeddon2.slave.txt;ArmourGeddon 2 Codename Hellfire;1994 Psygnosis;1424;14;NoError, EmulPriv;1048576;0;59;2359296
ArmyMoves.lha;ArmyMoves Install\ArmyMoves.Slave;ArmyMoves.lha_ArmyMoves.Slave.txt;Army Moves;1987 Imagine/Dinamic;568;17;NoError;524288;0;59;0
Arnie.lha;ArnieHD\Arnie.slave;Arnie.lha_Arnie.slave.txt;Arnie;1992 Zeppelin Games;728;10;NoError, EmulTrap;524288;0;59;0
Arnie2.lha;Arnie2HD\Arnie2.slave;Arnie2.lha_Arnie2.slave.txt;Arnie 2;1993 Zeppelin;1232;13;NoError, EmulTrap, ClearMem;1048576;0;59;0
ArtOfChess.lha;ArtOfChessHD\ArtOfChess.slave;ArtOfChess.lha_ArtOfChess.slave.txt;The Art Of Chess;1987 SPA;4384;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;327680
Artura.lha;ArturaHD\Artura.slave;Artura.lha_Artura.slave.txt;Artura;1988 Gremlin;1904;10;NoError, EmulTrap;524288;0;59;0
AshesOfEmpire.lha;AshesOfEmpireHD\AshesOfEmpire.slave;AshesOfEmpire.lha_AshesOfEmpire.slave.txt;Ashes Of Empire;1992 Midnight;1676;11;NoError, NoDivZero, EmulPriv;1048576;0;5d;262144
Assassin.lha;Assassin Install\Assassin.slave;Assassin.lha_Assassin.slave.txt;Assassin;1992 Team 17;836;14;Disk, NoError, EmulTrap, ClearMem;1048576;0;5d;0
AssassinSE.lha;AssassinSEHD\AssassinSE.slave;AssassinSE.lha_AssassinSE.slave.txt;Assasin (Special Edition);1993 Team 17;620;10;NoError, EmulTrap, ClearMem;1048576;0;59;0
Astaroth.lha;AstarothHd\Astaroth.slave;Astaroth.lha_Astaroth.slave.txt;Astaroth;1989 Hewson ;800;13;NoError;524288;57;5d;0
Astatin.lha;AstatinHd\astatin.Slave;Astatin.lha_astatin.Slave.txt;Astatin;1992 Tale Software;1320;14;NoError, EmulPriv;524288;0;59;262144
AsterixGetafix.lha;AsterixGetafixHD\AsterixGetafix.slave;AsterixGetafix.lha_AsterixGetafix.slave.txt;Asterix - Operation Getafix;1989 Cockel Vision;4628;16;NoError, EmulPriv, Examine;524288;0;5d;262144
AstroMarineCorps.lha;AstroMarineCorpsHD\AstroMarineCorps.slave;AstroMarineCorps.lha_AstroMarineCorps.slave.txt;Astro Marine Corps;1990 Dinamic;1276;17;NoError, NoKbd;524288;0;0;0
Atax.lha;AtaxHD\Atax.slave;Atax.lha_Atax.slave.txt;Atax;1988 Axxiom;4476;16;NoError, EmulPriv, Examine;1048576;0;5d;1310720
ATF2.lha;ATF2Hd\atf2.slave;ATF2.lha_atf2.slave.txt;Advanted Tactical Fighter II/Atf 2;1990 Digital Integration;1676;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
AtomicRoboKid.lha;AtomicRoboKidHD\AtomicRobokid.slave;AtomicRoboKid.lha_AtomicRobokid.slave.txt;Atomic RoboKid;1990 Activision;736;15;NoError, EmulTrap, NoKbd;524288;0;59;0
Atomino.lha;Atomino\Atomino.slave;Atomino.lha_Atomino.slave.txt;Atomino;1991 Play Byte;1032;10;NoError, EmulTrap;524288;0;5d;0
Atomix.lha;Atomix Install\atomix.slave;Atomix.lha_atomix.slave.txt;Atomix;1990 Tale/Thalion;780;13;Disk, NoError, EmulTrap;524288;0;5d;0
AtomSmasher.lha;AtomSmasherHD\AtomSmasher.slave;AtomSmasher.lha_AtomSmasher.slave.txt;Atom Smasher;1992 David Papworth;992;14;NoError, ClearMem;401408;0;5d;4096
ATrain.lha;A-TrainHD\A-Train.slave;ATrain.lha_A-Train.slave.txt;A-Train;1992 Maxis;5068;17;NoError, EmulPriv, ClearMem, Examine;720896;0;59;786432
ATrain.lha;A-TrainHD\A-Train512K.slave;ATrain.lha_A-Train512K.slave.txt;A-Train (512K ChipRAM);1992 Maxis;5028;17;NoError, EmulPriv, ClearMem, Examine;458752;0;59;786432
AufschwungOst.lha;AufschwungOstHD\AufschwungOst.slave;AufschwungOst.lha_AufschwungOst.slave.txt;Aufschwung Ost;1993 Sunflowers;668;10;NoError, EmulTrap, NoKbd;524288;0;59;524288
AuntArcticAdventure.lha;AuntArcticAdventureHD\AuntArcticAdv.slave;AuntArcticAdventure.lha_AuntArcticAdv.slave.txt;Aunt Arctic Adventure;199? Midware;460;10;NoError, EmulTrap;524288;0;59;0
AustraloPiticusMechanicus.lha;AustraloPiticusMechaHd\AustraloPiticusmechanicus.Slav;AustraloPiticusMechanicus.lha_AustraloPiticusmechanicus.Slav.txt;Australo Piticus Mecanichus;1988 A.Lepel & K.LUKAS & S.DOSCH ;4600;16;NoError, EmulPriv, Examine;524288;0;59;262144
AutoDuel.lha;AutoDuel_Install\AutoDuel.slave;AutoDuel.lha_AutoDuel.slave.txt;AutoDuel;1988 Origin;4388;17;NoError, EmulPriv, Examine;524288;0;59;262144
AV8BHarrierAssault.lha;AV8BHarrierAssaultHD\AV8BHarrierAssault.slave;AV8BHarrierAssault.lha_AV8BHarrierAssault.slave.txt;AV8B Harrier Assault;1992 Domark;4044;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
AventuraEspacial.lha;AventuraEspacialHD\La Aventura Espacial.slave;AventuraEspacial.lha_La Aventura Espacial.slave.txt;La Aventura Espacial;1990 Aventuras AD;4476;16;NoError, EmulPriv, Examine;524288;0;59;262144
AventuraOriginal.lha;AventuraOriginalHD\La Aventura Original.slave;AventuraOriginal.lha_La Aventura Original.slave.txt;La Aventura Original;1989 Aventuras AD;4520;16;NoError, EmulPriv, Examine;524288;0;59;262144
Awesome.lha;Awesome Install\Awesome.Slave;Awesome.lha_Awesome.Slave.txt;Awesome;1990 Psygnosis;3216;17;Disk, NoError, EmulTrap;524288;0;59;4096
AwesomeDemo.lha;AwesomeDemoHD\AwesomeDemo.slave;AwesomeDemo.lha_AwesomeDemo.slave.txt;Awesome demo;1990 Psygnosis;1500;14;NoError, ClearMem;532480;0;59;4096
AxelsMagicHammer.lha;AxelsMagicHammerHD\AxelsMagicHammer.slave;AxelsMagicHammer.lha_AxelsMagicHammer.slave.txt;Axel;1989 Core Design/Gremlin;888;10;NoError, EmulTrap;524288;0;59;0
AztecChallenge.lha;AztecChallengeHD\AztecChallenge.slave;AztecChallenge.lha_AztecChallenge.slave.txt;Aztec Challenge;Bignonia 1993;3368;15;NoError, NoKbd, EmulPriv, Examine;524288;0;59;786432
B17FlyingFortress.lha;B17FlyingFortressHD\B17FlyingFortress.slave;B17FlyingFortress.lha_B17FlyingFortress.slave.txt;B-17 Flying Fortress;1993 MicroProse;4440;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
Baal.lha;Baal Install\Baal.slave;Baal.lha_Baal.slave.txt;Baal;1988 Psyclapse;2256;15;NoError, EmulTrap, ClearMem;524288;58;5f;0
BabyJoInGoingHome.lha;BabyJoHD\BabyJo.slave;BabyJoInGoingHome.lha_BabyJo.slave.txt;Baby Jo In Going Home;1991 Loriciel;1268;10;NoError;524288;0;59;0
BabylonianTwinsDemo.lha;BabylonianTwinsDemoHD\BabylonianTwinsDemo.slave;BabylonianTwinsDemo.lha_BabylonianTwinsDemo.slave.txt;Babylonian Twins Demo;1994 Mesopotamia;1328;10;NoError;491520;0;59;458752
Backlash.lha;Backlash-install\Backlash.slave;Backlash.lha_Backlash.slave.txt;Backlash;1987 Novagen;1112;10;Disk, NoError, NoDivZero;524288;0;59;0
BackToTheFuture2.lha;BackToTheFuture2HD\BackToTheFuture2.slave;BackToTheFuture2.lha_BackToTheFuture2.slave.txt;Back to the Future 2;1990 Image Works;464;10;NoError, EmulTrap;524288;0;0;0
BackToTheFuture3.lha;BTTF3 Install\BackToTheFutureIII.slave;BackToTheFuture3.lha_BackToTheFutureIII.slave.txt;Back To The Future III;1991 Image Works/Konami;3228;10;Disk, NoError, EmulTrap, NoKbd;524288;58;59;0
BadCat.lha;BadCatHD\BadCat.slave;BadCat.lha_BadCat.slave.txt;BadCat;1987 Rainbow Arts;4500;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;5d;524288
