"Year";"Url";"Id";"License";"Languages";"Disks";"Players";"Name";"Publisher";"Path";"Hardware";"Genre"
"1989";"http://www.lemonamiga.com/games/details.php?id=844";"844";"Commercial";"English";"1";"1 or 2";"Pipe Mania";"Empire Software";"p\pipe-mania";"OCS";"Brain - Puzzle"
"1992";"http://www.lemonamiga.com/games/details.php?id=3328";"3328";"Commercial";"English";"3";"1 Only";"Piracy on the High Seas";"ICE";"p\piracy-on-the-high-seas";"OCS,ECS";"Adventure - Miscellaneous"
"1990";"http://www.lemonamiga.com/games/details.php?id=845";"845";"Commercial";"English";"2";"1 Only";"Pirates!";"MicroProse Software";"p\pirates";"OCS";"Adventure - Miscellaneous"
"1994";"http://www.lemonamiga.com/games/details.php?id=535";"535";"Commercial";"English";;"1 Only";"Pirates! Gold";"MicroProse Software";"p\pirates-gold-cd32";"CD32";"Adventure - Miscellaneous"
"1991";"http://www.lemonamiga.com/games/details.php?id=846";"846";"Commercial";"English";"2";"1 or 2, Simultaneous";"Pit-Fighter";"Domark";"p\pit-fighter";"OCS,ECS";"Sports - Fighting"
"1993";"http://www.lemonamiga.com/games/details.php?id=1453";"1453";"Commercial";"English";"1";"1 or 2, Simultaneous";"Pixie and Dixie";"Alternative Software";"p\pixie-and-dixie";"OCS,ECS";"Platformer - Scrolling Screen"
"1994";"http://www.lemonamiga.com/games/details.php?id=2309";"2309";"Commercial";"German";"4";"1 to 8";"Pizza Connection";"Software 2000";"p\pizza-connection";"OCS,ECS";"Strategy - Company"
"1990";"http://www.lemonamiga.com/games/details.php?id=1797";"1797";"Commercial";"English";"2";"1 Only";"Plague, The";"Innerprise";"p\plague-the";"OCS,ECS";
"1992";"http://www.lemonamiga.com/games/details.php?id=847";"847";"Commercial";"English,German,French";"4";"1 Only";"Plan 9 from Outer Space";"Gremlin Graphics";"p\plan-9-from-outer-space";"OCS,ECS";"Adventure - Point and Click"
"1989";"http://www.lemonamiga.com/games/details.php?id=2264";"2264";"Commercial";"English";"2";"1 Only";"Planet of Lust";"Free Spirit Software";"p\planet-of-lust";"OCS";"Adventure - Point and Click"
"1988";"http://www.lemonamiga.com/games/details.php?id=2890";"2890";"Commercial";"English";"1";"1 Only";"Planetfall";"Infocom";"p\planetfall";"OCS";"Adventure - Text only"
"1995";"http://www.lemonamiga.com/games/details.php?id=2305";"2305";"Public Domain/Freeware";"English";"1";"1 Only";"Plat-Man";"(unknown)";"p\plat-man-aga";"ECS,AGA";"Platformer - Multi Screen"
"1988";"http://www.lemonamiga.com/games/details.php?id=848";"848";"Commercial";"English";"1";"1 Only";"Platoon";"Ocean";"p\platoon";"OCS";
"1988";"http://www.lemonamiga.com/games/details.php?id=3169";"3169";"Commercial";"English";"1";"1 Only";"Platou";"Kingsoft";"p\platou";"OCS";"Brain - Puzzle"
"1996";"http://www.lemonamiga.com/games/details.php?id=3329";"3329";"Commercial";"English";"1";;"Playdays Paint";"Alternative Software";"p\playdays-paint";"OCS,ECS";"Educational - Children"
"1990";"http://www.lemonamiga.com/games/details.php?id=1585";"1585";"Commercial";"English";"1";"1 Only";"Player Manager";"Anco";"p\player-manager";"OCS,ECS";"Sports - Football/Soccer"
"1995";"http://www.lemonamiga.com/games/details.php?id=1584";"1584";"Commercial";"English";"3";"1 to 4";"Player Manager 2";"Anco";"p\player-manager-2";"OCS,ECS";"Sports - Football/Soccer"
"1995";"http://www.lemonamiga.com/games/details.php?id=1798";"1798";"Commercial";"English";"4";;"Player Manager 2 Extra: The Chase for Glory";"Virgin Interactive";"p\player-manager-2-extra-the-chase-for-glory-aga";"AGA";"Sports - Football/Soccer"
"1988";"http://www.lemonamiga.com/games/details.php?id=2444";"2444";"Commercial";"English";"1";"1 Only";"Playhouse Strippoker";"Eurosoft";"p\playhouse-strippoker";"OCS";"Cards - Poker"
"1990";"http://www.lemonamiga.com/games/details.php?id=3330";"3330";"Commercial";"English";"1";"1 Only";"Plexu: The Time Travellers";"New Line Software";"p\plexu-the-time-travellers";"OCS";"Platformer - Scrolling Screen"
"1990";"http://www.lemonamiga.com/games/details.php?id=1454";"1454";"Commercial";"English";"1";"1 or 2, Simultaneous";"Plotting";"Ocean";"p\plotting";"OCS,ECS";"Brain - Puzzle"
"1987";"http://www.lemonamiga.com/games/details.php?id=2891";"2891";"Commercial";"English";"1";"1 Only";"Plundered Hearts";"Infocom";"p\plundered-hearts";"OCS";"Adventure - Text only"
"1987";"http://www.lemonamiga.com/games/details.php?id=849";"849";"Commercial";"English";"1";"1 or 2, Simultaneous";"Plutos";"MicroValue";"p\plutos";"OCS";
"1988";"http://www.lemonamiga.com/games/details.php?id=850";"850";"Commercial";"English";"1";"1 Only";"Pocket Rockets";"Capcom";"p\pocket-rockets";"OCS";"Racing - Motorcycle"
"1989";"http://www.lemonamiga.com/games/details.php?id=3331";"3331";"Commercial";"English";"1";"1 Only";"Pocoman!";"Designing Minds";"p\pocoman";"OCS";"Brain - Puzzle"
"1992";"http://www.lemonamiga.com/games/details.php?id=3259";"3259";"Public Domain/Freeware";"English";"1";"1 or 2, Simultaneous";"Pod";"CU Amiga";"p\pod";"OCS,ECS";
"1993";"http://www.lemonamiga.com/games/details.php?id=3335";"3335";"Commercial";"German";"2";"1 Only";"Poker Nights: Teresa Personally";"VTO Pictures";"p\poker-nights-teresa-personally";"OCS,ECS";"Cards - Poker"
"1989";"http://www.lemonamiga.com/games/details.php?id=3332";"3332";"Commercial";"English";"1";"1 or 2";"Poker Solitaire";"ETHOS";"p\poker-solitaire";"OCS";"Cards - Solitaire"
"1995";"http://www.lemonamiga.com/games/details.php?id=3333";"3333";"Commercial";"Polish";"2";"1 to 4";"Pole Walki";"Mirage";"p\pole-walki";"OCS,ECS";"Arcade - Miscellaneous"
"1990";"http://www.lemonamiga.com/games/details.php?id=1282";"1282";"Commercial";"English";"3";"1 Only";"Police Quest II: The Vengeance";"Sierra On-Line";"p\police-quest-ii-the-vengeance";"OCS,ECS";"Adventure - Animated Graphics/Text"
"1992";"http://www.lemonamiga.com/games/details.php?id=2767";"2767";"Commercial";"English";"5";"1 Only";"Police Quest III: The Kindred";"Sierra On-Line";"p\police-quest-iii-the-kindred";"OCS,ECS";"Adventure - Point and Click"
"1987";"http://www.lemonamiga.com/games/details.php?id=851";"851";"Commercial";"English";"1";"1 Only";"Police Quest: In Pursuit of the Death Angel";"Sierra On-Line";"p\police-quest-in-pursuit-of-the-death-angel";"OCS";"Adventure - Animated Graphics/Text"
"1991";"http://www.lemonamiga.com/games/details.php?id=2560";"2560";"Public Domain/Freeware";"English";"1";"1 Only";"Pong '91";"Simplex";"p\pong-91";"OCS,ECS";"Arcade - Breakout/Pong"
"1987";"http://www.lemonamiga.com/games/details.php?id=2769";"2769";"Commercial";"English";"1";"1 or 2";"Pool";"Mastertronic";"p\pool";"OCS";"Sports - Snooker/Pool"
"1990";"http://www.lemonamiga.com/games/details.php?id=852";"852";"Commercial";"English";"2";"1 Only";"Pool of Radiance";"Strategic Simulations, Inc.";"p\pool-of-radiance";"OCS";"Adventure - RPG 3D"
"1992";"http://www.lemonamiga.com/games/details.php?id=853";"853";"Commercial";"English";"3";"1 Only";"Pools of Darkness";"Strategic Simulations, Inc.";"p\pools-of-darkness";"OCS,ECS";"Adventure - RPG 3D"
"1990";"http://www.lemonamiga.com/games/details.php?id=3336";"3336";"Commercial";"English";"1";"1 or 2";"Pop-Up";"Infogrames";"p\pop-up";"OCS";"Brain - Puzzle"
"1992";"http://www.lemonamiga.com/games/details.php?id=2193";"2193";"Commercial";"English";"1";"1 Only";"Popeye 2";"Alternative Software";"p\popeye-2";"OCS,ECS";
;"http://www.lemonamiga.com/games/details.php?id=2192";"2192";"Commercial";"English";"1";"1 or 2, Simultaneous";"Popeye 3: WrestleCrazy";"Alternative Software";"p\popeye-3-wrestlecrazy";"OCS,ECS";"Sports - Wrestling"
"1989";"http://www.lemonamiga.com/games/details.php?id=855";"855";"Commercial";"English";"1";"1 or 2";"Populous";"Electronic Arts";"p\populous";"OCS";"Strategy - Miscellaneous"
"1991";"http://www.lemonamiga.com/games/details.php?id=854";"854";"Commercial";"English";"1";"1 Only";"Populous II: Trials of the Olympian Gods";"Electronic Arts";"p\populous-ii-trials-of-the-olympian-gods";"OCS,ECS";"Strategy - Miscellaneous"
"1986";"http://www.lemonamiga.com/games/details.php?id=856";"856";"Commercial";"English";"3";"1 Only";"Portal";"Activision";"p\portal";"OCS";"Adventure - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=3337";"3337";"Commercial";"French";"4";"1 Only";"Portes du Temps, Les";"Legend Software";"p\portes-du-temps-les";"OCS";"Adventure - Point and Click"
"1987";"http://www.lemonamiga.com/games/details.php?id=857";"857";"Commercial";"English";"1";"1 to 4";"Ports of Call";"Aegis";"p\ports-of-call";"OCS";"Strategy - Company"
"1989";"http://www.lemonamiga.com/games/details.php?id=858";"858";"Commercial";"English";"1";"1 Only";"Postman Pat";"Alternative Software";"p\postman-pat";"OCS";"Arcade - Miscellaneous"
"1992";"http://www.lemonamiga.com/games/details.php?id=1455";"1455";"Commercial";"English";"1";"1 Only";"Postman Pat III";"Alternative Software";"p\postman-pat-iii";"OCS,ECS";"Racing - Miscellaneous"
"1998";"http://www.lemonamiga.com/games/details.php?id=2152";"2152";"Commercial";"English";;"1 Only";"Powder";"Verkosoft";"p\powder";"ECS,CD-ROM";
"1988";"http://www.lemonamiga.com/games/details.php?id=2957";"2957";"Commercial";"English";"1";"1 Only";"Power Ball";"Diamond Games";"p\power-ball";"OCS";"Arcade - Breakout/Pong"
"1994";"http://www.lemonamiga.com/games/details.php?id=3196";"3196";"Shareware";"English";"2";"1 or 2, Simultaneous";"Power Battle";"(unknown)";"p\power-battle";"OCS,ECS";
"1989";"http://www.lemonamiga.com/games/details.php?id=825";"825";"Commercial";"English";"1";"1 Only";"Power Drift";"Activision";"p\power-drift";"OCS";"Racing - Cars"
"1994";"http://www.lemonamiga.com/games/details.php?id=1961";"1961";"Commercial";"English,German,French,Italian,Spanish";;"1 to 8";"Power Drive";"US Gold";"p\power-drive-cd32";"CD32";"Racing - Cars"
"1994";"http://www.lemonamiga.com/games/details.php?id=2557";"2557";"Commercial";"English,German,French,Italian,Spanish";"2";"1 to 8";"Power Drive";"US Gold";"p\power-drive";"OCS,ECS";"Racing - Cars"
"1995";"http://www.lemonamiga.com/games/details.php?id=3334";"3334";"Commercial";"English";"1";"1 Only";"Power Pac";"Schatztruhe";"p\power-pac";"OCS,ECS";"Arcade - Pac-Man"
"1989";"http://www.lemonamiga.com/games/details.php?id=2793";"2793";"Commercial";"English";"1";"1 to 4";"Power Pinball";"KarmaSoft";"p\power-pinball";"OCS";"Arcade - Pinball"
"1995";"http://www.lemonamiga.com/games/details.php?id=3339";"3339";"Commercial";"German";"1";"1 Only";"Power Roller";"Intersoft";"p\power-roller";"OCS,ECS";"Brain - Puzzle"
"1988";"http://www.lemonamiga.com/games/details.php?id=3085";"3085";"Commercial";"English";"1";"1 or 2, Simultaneous";"Power Struggle";"Personal Software Services (PSS)";"p\power-struggle";"OCS";"Strategy - War"
"1988";"http://www.lemonamiga.com/games/details.php?id=861";"861";"Commercial";"English";"1";"1 Only";"Power Styx";"Magic Bytes";"p\power-styx";"OCS";"Arcade - Tron"
"1994";"http://www.lemonamiga.com/games/details.php?id=2959";"2959";"Commercial";"German";"1";"1 Only";"Power Walls";"Schatztruhe";"p\power-walls";"OCS,ECS";"Arcade - Breakout/Pong"
"1991";"http://www.lemonamiga.com/games/details.php?id=1233";"1233";"Commercial";"English";"1";"1 or 2, Simultaneous";"Power, The";"Demonware";"p\power-the";"OCS,ECS";"Brain - Logical"
"1989";"http://www.lemonamiga.com/games/details.php?id=860";"860";"Commercial";"English";"1";"1 or 2, Simultaneous";"Powerdrome";"Electronic Arts";"p\powerdrome";"OCS";"Racing - Miscellaneous"
"1990";"http://www.lemonamiga.com/games/details.php?id=1119";"1119";"Commercial";"English";"1";"1 Only";"PowerMonger";"Electronic Arts";"p\powermonger";"OCS,ECS";"Strategy - Miscellaneous"
"1988";"http://www.lemonamiga.com/games/details.php?id=1456";"1456";"Commercial";"English";"1";"1 to 4";"Powerplay: The Game of the Gods";"Arcana";"p\powerplay-the-game-of-the-gods";"OCS";"Educational - Quiz"
"1994";"http://www.lemonamiga.com/games/details.php?id=3340";"3340";"Commercial";"English";"1";"1 Only";"Powerstones";"Intersoft";"p\powerstones";"OCS,ECS";"Brain - Puzzle"
"1995";"http://www.lemonamiga.com/games/details.php?id=2908";"2908";"Commercial";"Polish";"4";"1 Only";"Prawo Krwi";"Techland Soft";"p\prawo-krwi-aga";"AGA";
"1989";"http://www.lemonamiga.com/games/details.php?id=863";"863";"Commercial";"English";"2";"1 Only";"Predator";"Activision";"p\predator";"OCS";
"1991";"http://www.lemonamiga.com/games/details.php?id=1457";"1457";"Commercial";"English,German,French";"2";"1 Only";"Predator 2";"Image Works";"p\predator-2";"OCS,ECS";
"1990";"http://www.lemonamiga.com/games/details.php?id=23";"23";"Commercial";"English";"1";"1 or 2, Simultaneous";"Prehistoric Tale, A";"Thalion";"p\prehistoric-tale-a";"OCS";"Platformer - Single Screen"
"1991";"http://www.lemonamiga.com/games/details.php?id=864";"864";"Commercial";"English";"1";"1 Only";"Prehistorik";"Titus Software";"p\prehistorik";"OCS,ECS";"Platformer - Multi Screen"
"1991";"http://www.lemonamiga.com/games/details.php?id=2845";"2845";"Commercial";"German";"1";"1 to 4";"Preis ist Heiß, Der";"Gametek";"p\preis-ist-hei-der";"OCS,ECS";"Educational - Quiz"
"1993";"http://www.lemonamiga.com/games/details.php?id=3341";"3341";"Commercial";"English";"1";"1 to 4";"Premier Division";"Zeppelin Games";"p\premier-division";"OCS,ECS";"Sports - Football/Soccer"
"1992";"http://www.lemonamiga.com/games/details.php?id=1458";"1458";"Commercial";"English";"2";"1 to 4";"Premier Manager";"Gremlin Graphics";"p\premier-manager";"OCS,ECS";"Sports - Football/Soccer"
"1994";"http://www.lemonamiga.com/games/details.php?id=3342";"3342";"Commercial";"English";"2";"1 or 2";"Premier Manager 3";"Gremlin Interactive";"p\premier-manager-3";"OCS,ECS";"Sports - Football/Soccer"
"1994";"http://www.lemonamiga.com/games/details.php?id=1460";"1460";"Commercial";"English";"3";"1 or 2";"Premier Manager 3";"Gremlin Interactive";"p\premier-manager-3-aga";"AGA";"Sports - Football/Soccer"
"1993";"http://www.lemonamiga.com/games/details.php?id=1459";"1459";"Commercial";"English,German";"3";;"Premier Manager II";"Gremlin Graphics";"p\premier-manager-ii";"OCS,ECS";"Sports - Football/Soccer"
"1993";"http://www.lemonamiga.com/games/details.php?id=3343";"3343";"Commercial";"English";"1";"1 Only";"Premier Soccer";"(unknown)";"p\premier-soccer";"OCS,ECS";"Sports - Football/Soccer"
"1994";"http://www.lemonamiga.com/games/details.php?id=518";"518";"Commercial";"English";;"1 Only";"Premiere";"Corkers (Core Design)";"p\premiere-cd32";"CD32";"Platformer - Scrolling Screen"
"1992";"http://www.lemonamiga.com/games/details.php?id=1787";"1787";"Commercial";"English";"3";"1 Only";"Premiere";"Core Design";"p\premiere";"OCS,ECS";"Platformer - Scrolling Screen"
"1988";"http://www.lemonamiga.com/games/details.php?id=3260";"3260";"Commercial";"English";"1";"1 Only";"President is Missing, The";"MicroProse Software";"p\president-is-missing-the";"OCS";"Strategy - Miscellaneous"
"1994";"http://www.lemonamiga.com/games/details.php?id=536";"536";"Commercial";"English";;"1 Only";"Prey: An Alien Encounter";"Almathera";"p\prey-an-alien-encounter-cd32";"CD32";"Adventure - RPG 3D"
"1995";"http://www.lemonamiga.com/games/details.php?id=1320";"1320";"Commercial";"English";"4";"1 or 2, Simultaneous";"Primal Rage";"Time Warner Interactive";"p\primal-rage-aga";"ECS,AGA";
"1993";"http://www.lemonamiga.com/games/details.php?id=1799";"1799";"Commercial";"English";"2";"1 Only";"Prime Mover";"Psygnosis";"p\prime-mover";"OCS,ECS";"Racing - Motorcycle"
"1988";"http://www.lemonamiga.com/games/details.php?id=3344";"3344";"Commercial";"English";"1";"1 to 3";"Prime Time";"First Row";"p\prime-time";"OCS";"Simulation - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=2445";"2445";"Commercial";"English";"1";"1 or 2";"Prince";"Arc Developments";"p\prince";"OCS";"Simulation - Miscellaneous"
"1991";"http://www.lemonamiga.com/games/details.php?id=865";"865";"Commercial";"English";"1";"1 Only";"Prince of Persia";"Domark";"p\prince-of-persia";"OCS,ECS";"Adventure - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=1461";"1461";"Commercial";"English,German,French,Italian";"1";"1 Only";"Prison";"Krisalis";"p\prison";"OCS";"Platformer - Multi Screen"
"1991";"http://www.lemonamiga.com/games/details.php?id=2191";"2191";"Commercial";"English";"1";"1 or 2, Simultaneous";"Pro Boxing Simulator";"Codemasters";"p\pro-boxing-simulator";"OCS,ECS";"Sports - Boxing"
"1990";"http://www.lemonamiga.com/games/details.php?id=2784";"2784";"Commercial";"English";"1";"1 or 2, Simultaneous";"Pro Powerboat Simulator";"Codemasters";"p\pro-powerboat-simulator";"OCS";"Sports - Water"
"1990";"http://www.lemonamiga.com/games/details.php?id=2190";"2190";"Commercial";"English";"1";"1 or 2, Simultaneous";"Pro Tennis Simulator";"Codemasters";"p\pro-tennis-simulator";"OCS";"Sports - Tennis"
"1989";"http://www.lemonamiga.com/games/details.php?id=872";"872";"Commercial";"English";"1";"1 or 2, Simultaneous";"Pro Tennis Tour";"Ubi Soft";"p\pro-tennis-tour";"OCS";"Sports - Tennis"
"1991";"http://www.lemonamiga.com/games/details.php?id=868";"868";"Commercial";"English";"1";"1 or 2, Simultaneous";"Pro Tennis Tour 2";"Ubi Soft";"p\pro-tennis-tour-2";"OCS,ECS";"Sports - Tennis"
"1996";"http://www.lemonamiga.com/games/details.php?id=3535";"3535";"Commercial";"German";"5";"1 to 5";"Produzent, Der: Die Welt des Films";"Games 4 Europe";"p\produzent-der-die-welt-des-films";"OCS,ECS";"Simulation - Miscellaneous"
"1994";"http://www.lemonamiga.com/games/details.php?id=3711";"3711";"Commercial";"English";"1";"1 Only";"Professional Football Masters v5.08";"ESP Software";"p\professional-football-masters-v508";"OCS,ECS";"Sports - Football/Soccer"
"1991";"http://www.lemonamiga.com/games/details.php?id=3444";"3444";"Commercial";"English";"1";"1 Only";"ProFlight";"HiSoft";"p\proflight";"OCS,ECS";"Simulation - Flight"
"1988";"http://www.lemonamiga.com/games/details.php?id=3467";"3467";"Coverdisk";"English";"1";"1 Only";"Project 1";"(unknown)";"p\project-1";"OCS";
"1996";"http://www.lemonamiga.com/games/details.php?id=3038";"3038";"Commercial";"Polish";"3";"1 Only";"Project Intercalaris";"Mirage";"p\project-intercalaris";"OCS,ECS";
"1992";"http://www.lemonamiga.com/games/details.php?id=2035";"2035";"Commercial";"English";"4";"1 or 2";"Project-X";"Team 17";"p\project-x";"OCS,ECS";
"1993";"http://www.lemonamiga.com/games/details.php?id=866";"866";"Commercial";"English";"3";"1 or 2";"Project-X Special Edition 93";"Team 17";"p\project-x-special-edition-93";"OCS,ECS";
"1990";"http://www.lemonamiga.com/games/details.php?id=2245";"2245";"Commercial";"English";"1";"1 to 3, Simultaneous";"Projectyle";"Electronic Arts";"p\projectyle";"OCS";"Sports - Miscellaneous"
"1991";"http://www.lemonamiga.com/games/details.php?id=3278";"3278";"Commercial";"German";"2";"1 Only";"Projekt Prometheus";"Bomico";"p\projekt-prometheus";"OCS,ECS";"Adventure - Graphics/Text"
