"WhdloadSlaveFlags";"WhdloadSize";"WhdloadSlaveFilePath";"ReadmeAppliesTo";"WhdloadSlaveExecInstall";"WhdloadName";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveBaseMemSize";"WhdloadPath";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query"
"NoError, EmulPriv, ClearMem, Examine";"1027243";"R\Ringside\Ringside.Slave";"Ring Side Boxing ? 1989 Microdeal.";"0";"Ringside";"Ring Side Boxing";"1989 Microdeal.";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Ringside";"OCS/ECS";"";"";"";"";"";"ringside ring side boxing"
"NoError, EmulTrap, EmulPriv, ClearMem, Examine";"868399";"R\RingsOfMedusa\RingsOfMedusa.Slave";"Rings Of Medusa ?1989 Starbyte";"0";"RingsOfMedusa";"Rings Of Medusa";"1989 Starbyte";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RingsOfMedusa";"OCS/ECS";"";"";"";"";"";"rings of medusa"
"NoError, EmulTrap, EmulPriv, ClearMem, Examine";"867960";"R\RingsOfMedusaFr\RingsOfMedusaFr.Slave";"Rings Of Medusa ?1989 Starbyte";"0";"RingsOfMedusaFr";"Rings Of Medusa";"1989 Starbyte";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RingsOfMedusa";"OCS/ECS";"Fr";"";"";"";"";"rings of medusa"
"NoError, EmulTrap, EmulPriv, ClearMem, Examine";"871165";"R\RingsOfMedusaDe\RingsOfMedusaDe.Slave";"Rings Of Medusa ?1989 Starbyte";"0";"RingsOfMedusaDe";"Rings Of Medusa";"1989 Starbyte";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RingsOfMedusa";"OCS/ECS";"De";"";"";"";"";"rings of medusa"
"NoError, ClearMem";"3103122";"R\RingsOfMedusaGoldDe\RingsOfMedusaGoldDe.Slave";"Rings Of Medusa Gold ? 1994 Starbyte";"0";"RingsOfMedusaGoldDe";"Rings of Medusa Gold";"1994 Starbyte";"458752";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RingsOfMedusaGold";"OCS/ECS";"De";"";"";"";"";"rings of medusa gold"
"NoError";"2682858";"B\BurningRubber\data\RipDisk2.slave";"";"0";"RipDisk2";"";"";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RipDisk2";"OCS/ECS";"";"";"";"";"";"burning rubber"
"NoError, EmulPriv, Examine";"7446640";"R\RiseOfTheDragon\RiseOfTheDragon.Slave";"Rise Of The Dragon ? 1988 Dynamix.";"0";"RiseOfTheDragon";"Rise Of The Dragon";"1992 Dynamix";"1044480";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RiseOfTheDragon";"OCS/ECS";"";"";"";"";"";"rise of the dragon"
"NoError, EmulPriv, Examine";"7473989";"R\RiseOfTheDragonDe\RiseOfTheDragonDe.Slave";"Rise Of The Dragon ? 1988 Dynamix.";"0";"RiseOfTheDragonDe";"Rise Of The Dragon";"1992 Dynamix";"1044480";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RiseOfTheDragon";"OCS/ECS";"De";"";"";"";"";"rise of the dragon"
"NoError, Req68020, EmulPriv, Examine";"14804215";"R\RiseOfTheRobotsCD32\RiseOfTheRobotsCD32.Slave";"";"0";"RiseOfTheRobotsCD32";"Rise Of The Robots CD??";"1994 Mirage";"2093056";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"RiseOfTheRobots";"CD32";"";"";"";"";"";"rise of the robots cd"
"NoError, Req68020, EmulPriv, Examine";"13199819";"R\RiseOfTheRobotsAGA\RiseOfTheRobotsAGA.slave";"";"0";"RiseOfTheRobotsAGA";"Rise Of The Robots";"1993 Mirage";"1835008";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"RiseOfTheRobots";"AGA";"";"";"";"";"";"rise of the robots"
"NoError, EmulPriv, Examine";"382358";"R\Risk\Risk.Slave";"Risk ? 1989 Virgin.";"0";"Risk";"Risk";"1989 Virgin";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Risk";"OCS/ECS";"";"";"";"";"";"risk"
"NoError, EmulTrap";"1814975";"R\RiskyWoods\RiskyWoods.Slave";"Risky Woods by Electronic Arts/Dinamic (c) 1992 - 2 disks.";"0";"RiskyWoods";"Risky Woods";"1992 Dinamic";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RiskyWoods";"OCS/ECS";"";"";"";"";"";"risky woods"
"NoError, EmulTrap";"381146";"R\RoadBlasters\RoadBlasters.Slave";"Road Blasters (c) 1988 US Gold - 1 disk.";"0";"RoadBlasters";"Road Blasters";"1988 US Gold";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoadBlasters";"OCS/ECS";"";"";"";"";"";"road blasters"
"NoError, EmulTrap";"240581";"R\RoadBlastersCracked\RoadBlastersCracked.Slave";"Road Blasters (c) 1988 US Gold - 1 disk.";"0";"RoadBlastersCracked";"Road Blasters";"1988 US Gold";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoadBlasters";"OCS/ECS";"";"";"";"Cracked";"";"road blasters"
"NoError, Req68020, ReqAGA, EmulPriv, Examine";"31790021";"R\RoadkillCD32\RoadKillCD32.Slave";"RoadKill AGA/CD?? ? 1993/1994 Vision";"0";"RoadkillCD32";"RoadKill AGA/CD??";"1993 Vision";"2093056";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"Roadkill";"CD32";"";"";"";"";"";"roadkill road kill cd"
"NoError, Req68020, ReqAGA, EmulPriv, Examine";"7556840";"R\RoadkillCD32NoIntro\RoadKillCD32NoIntro.Slave";"RoadKill AGA/CD?? ? 1993/1994 Vision";"0";"RoadkillCD32NoIntro";"RoadKill AGA/CD??";"1993 Vision";"2093056";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"Roadkill";"CD32";"";"";"";"NoIntro";"";"roadkill road kill cd"
"NoError, Req68020, ReqAGA, EmulPriv, Examine";"2696568";"R\RoadkillAGA\RoadkillAGA.Slave";"RoadKill AGA/CD?? ? 1993/1994 Vision";"0";"RoadkillAGA";"RoadKill AGA/CD??";"1993 Vision";"2093056";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"Roadkill";"AGA";"";"";"";"";"";"roadkill road kill cd"
"NoError, EmulTrap, NoDivZero, ClearMem";"1462772";"R\RoadRash\RoadRash.Slave";"";"0";"RoadRash";"Road Rash";"1992 Electronic Arts";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoadRash";"OCS/ECS";"";"";"";"";"";"road rash"
"NoError, EmulPriv, ClearMem, Examine";"311385";"R\RoadwarEuropa\RoadwarEuropa.Slave";"Roadwar Europa ? 1987 SSI";"0";"RoadwarEuropa";"Roadwar Europa";"1987 SSI";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoadwarEuropa";"OCS/ECS";"";"";"";"";"";"roadwar europa"
"NoError, EmulTrap, ClearMem";"450513";"R\RoadWars\RoadWars.Slave";"Road Wars ? 1988 Arcadia Systems Inc.";"0";"RoadWars";"Road Wars";"1988 Arcadia Systems Inc.";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoadWars";"OCS/ECS";"";"";"";"";"";"road wars"
"NoError, EmulTrap, EmulPriv";"668825";"R\RoadWarsArcadia\RoadWarsArcadia.Slave";"Arcadia Systems version of RoadWars game";"0";"RoadWarsArcadia";"RoadWars (Arcadia)";"1988 Arcadia Systems";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoadWarsArcadia";"OCS/ECS";"";"";"";"";"";"road wars arcadia"
"NoError, EmulTrap, ClearMem";"791205";"R\Robbeary\Robbeary.Slave";"Robbeary ? 1988 Anco.";"0";"Robbeary";"Robbeary";"1988 Anco";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Robbeary";"OCS/ECS";"";"";"";"";"";"robbeary"
"NoError, EmulTrap";"479206";"R\RobinHoodLegendQuest\RobinHoodLegendQuest.slave";"Robin Hood: Legend Quest by Codemasters (c) 1992 - 1 disk.";"0";"RobinHoodLegendQuest";"Robin Hood: Legend Quest";"1992 Code Masters";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RobinHoodLegendQuest";"OCS/ECS";"";"";"";"";"";"robin hood legend quest"
"NoError, Req68020, ReqAGA, EmulPriv, ClearMem, Examine";"3510072";"R\RobinsonsRequiemAGA\RobinsonsRequiemAGA.Slave";"Robinson's Requiem ? Silmarils.";"0";"RobinsonsRequiemAGA";"Robinson Requiem AGA";"Silmarils";"1703936";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"RobinsonsRequiem";"AGA";"";"";"";"";"";"robinsons requiem robinson"
"NoError, EmulPriv, ClearMem, Examine";"1881999";"R\RobinsonsRequiem\RobinsonsRequiem.Slave";"Robinson's Requiem ? Silmarils.";"0";"RobinsonsRequiem";"Robinson Requiem ECS";"Silmarils";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RobinsonsRequiem";"OCS/ECS";"";"";"";"";"";"robinsons requiem robinson"
"NoError, EmulTrap, ClearMem";"518812";"R\RoboCop\RoboCop.Slave";"RoboCop ? 1989 Ocean";"0";"RoboCop";"RoboCop";"1989 Ocean";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoboCop";"OCS/ECS";"";"";"";"";"";"robo cop"
"NoError";"1820367";"R\RoboCop2\RoboCop2.Slave";"RoboCop 2 ? 1990 Special FX and Ocean.";"1024";"RoboCop2";"RoboCop 2";"1990 Special FX, Ocean";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoboCop2";"OCS/ECS";"";"";"";"";"";"robo cop 2"
"Disk, NoError, EmulTrap, NoDivZero";"2719860";"R\RoboCop3\RoboCop3.slave";"RoboCop 3 ? 1992 Ocean";"0";"RoboCop3";"RoboCop 3";"1992 Ocean";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoboCop3";"OCS/ECS";"";"";"";"";"";"robo cop 3"
"Disk, NoError, EmulTrap, NoDivZero";"2719873";"R\RoboCop3NTSC\RoboCop3NTSC.slave";"RoboCop 3 ? 1992 Ocean";"0";"RoboCop3NTSC";"RoboCop 3";"1992 Ocean";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoboCop3";"OCS/ECS";"";"";"";"NTSC";"";"robo cop 3"
"NoError, EmulPriv, ClearMem, Examine";"1295436";"R\RoboSport\RoboSport.Slave";"RoboSport ?1991 Ocean - Maxis";"0";"RoboSport";"RoboSport";"1991 Ocean - Maxis";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoboSport";"OCS/ECS";"";"";"";"";"";"robo sport"
"NoError, EmulPriv, Examine";"662661";"R\Roboter\Roboter.Slave";"Roboter ? 1989 Werner.";"0";"Roboter";"Roboter";"1989 Werner";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Roboter";"OCS/ECS";"";"";"";"";"";"roboter"
"NoError, EmulPriv, Examine";"663273";"R\RoboterDe\RoboterDe.Slave";"Roboter ? 1989 Werner.";"0";"RoboterDe";"Roboter";"1989 Werner";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Roboter";"OCS/ECS";"De";"";"";"";"";"roboter"
"NoError, ClearMem";"983115";"R\Robotnic\Robotnic.Slave";"Robotnic ? 1991 Softlight";"0";"Robotnic";"Robotnic";"1991 Softlight";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Robotnic";"OCS/ECS";"";"";"";"";"";"robotnic"
"NoError, EmulPriv, Examine";"463209";"R\RobotReaderAesopsFables\RobotReaderAesopsFables.Slave";"Robot Readers: Aesop's Fables ? 1987 Hilton Android.";"0";"RobotReaderAesopsFables";"Robot Readers: Aesop";"1987 Hilton Android";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RobotReaderAesopsFables";"OCS/ECS";"";"";"";"";"";"robot reader aesops fables readers aesop"
"NoError, EmulPriv, Examine";"793120";"R\RobotReaderChickenLittle\RobotReaderChickenLittle.Slave";"Robot Reader: Chicken Little ? 1987 Hilton Android Corporation.";"0";"RobotReaderChickenLittle";"Robot Reader: Chicken Little";"1987 Hilton Android Corporation";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RobotReaderChickenLittle";"OCS/ECS";"";"";"";"";"";"robot reader chicken little"
"NoError, EmulTrap, ClearMem";"1523368";"R\Robozone\Robozone.Slave";"Robozone ? 1991 Mirrorsoft.";"0";"Robozone";"Robozone";"1991 Mirrorsoft";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Robozone";"OCS/ECS";"";"";"";"";"";"robozone"
"NoError, EmulPriv, Examine";"599513";"R\RockChallenge\RockChallenge.Slave";"Rock Challenge ? 1988 ReadySoft.";"0";"RockChallenge";"Rock Challenge";"1988 Readysoft";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RockChallenge";"OCS/ECS";"";"";"";"";"";"rock challenge"
"NoError, EmulPriv, Examine";"1850724";"R\RocketRanger\RocketRanger.Slave";"Rocket Ranger ? 1987-1990 Cinemaware.";"0";"RocketRanger";"Rocket Ranger";"1987-1990 Cinemaware";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RocketRanger";"OCS/ECS";"";"";"";"";"";"rocket ranger"
"NoError, EmulPriv, Examine";"1851127";"R\RocketRangerNTSC\RocketRangerNTSC.Slave";"Rocket Ranger ? 1987-1990 Cinemaware.";"0";"RocketRangerNTSC";"Rocket Ranger";"1987-1990 Cinemaware";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RocketRanger";"OCS/ECS";"";"";"";"NTSC";"";"rocket ranger"
"NoError, EmulPriv, Examine";"1850732";"R\RocketRangerCensored\RocketRangerCensored.Slave";"Rocket Ranger ? 1987-1990 Cinemaware.";"0";"RocketRangerCensored";"Rocket Ranger";"1987-1990 Cinemaware";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RocketRanger";"OCS/ECS";"";"";"";"Censored";"";"rocket ranger"
"NoError";"648505";"R\Rockford\Rockford.slave";"Rockford ? 1988 Arcadia.";"0";"Rockford";"";"";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rockford";"OCS/ECS";"";"";"";"";"";"rockford"
"Disk, NoError, EmulTrap";"2037247";"R\RockNRoll\RockNRoll.Slave";"RocknRoll (c) 1989 Rainbow Arts, both original and";"1024";"RockNRoll";"Rock";"1989 Rainbow Arts";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RockNRoll";"OCS/ECS";"";"";"";"";"";"rock nroll"
"NoError, EmulPriv, ClearMem, Examine";"2541432";"R\RockStarFr\RockStarFr.slave";"Rock Star ? 1989 Infomedia";"0";"RockStarFr";"Rock Star";"1989 Infomedia";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RockStar";"OCS/ECS";"Fr";"";"";"";"";"rock star"
"NoError, EmulTrap, EmulTrapV";"297846";"R\RockStarAteMyHamster\RockStarAteMyHamster.slave";"";"0";"RockStarAteMyHamster";"Rockstar Ate My Hamster!";"Codemasters";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RockStarAteMyHamster";"OCS/ECS";"";"";"";"";"";"rock star ate my hamster rockstar"
"NoError, ClearMem";"2247719";"R\RockstarNTRT\RockstarNTRT.Slave";"Rockstar: Never Trust Rotten Tangerines";"0";"RockstarNTRT";"Rockstar: Never Trust Rotten Tangerines";"1996 Mirage Media";"925696";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RockstarNTRT";"OCS/ECS";"";"";"";"";"";"rockstar ntrt never trust rotten tangerines"
"NoError, ClearMem";"2248319";"R\RockstarNTRTPl\RockstarNTRTPl.Slave";"Rockstar: Never Trust Rotten Tangerines";"0";"RockstarNTRTPl";"Rockstar: Never Trust Rotten Tangerines";"1996 Mirage Media";"925696";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RockstarNTRT";"OCS/ECS";"Pl";"";"";"";"";"rockstar ntrt never trust rotten tangerines"
"Disk, NoError, EmulTrap";"930756";"R\RodLand\RodLand.Slave";"";"0";"RodLand";"Rodland";"1991 The Sales Curve Ltd.";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RodLand";"OCS/ECS";"";"";"";"";"";"rod land"
"NoError, EmulTrap, EmulPriv";"915844";"R\Rody&MasticoFr\Rody&MasticoFr.Slave";"Rody And Mastico ? 1988 LANKHOR.";"0";"Rody&MasticoFr";"Rody And Mastico";"1988 LANKHOR";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rody&Mastico";"OCS/ECS";"Fr";"";"";"";"";"rody mastico and"
"NoError, EmulTrap, EmulPriv";"915844";"R\Rody&MasticoDe\Rody&MasticoDe.Slave";"Rody And Mastico ? 1988 LANKHOR.";"0";"Rody&MasticoDe";"Rody And Mastico";"1988 LANKHOR";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rody&Mastico";"OCS/ECS";"De";"";"";"";"";"rody mastico and"
"NoError, EmulTrap, NoDivZero, EmulLineA, EmulLineF, ClearMem";"951330";"R\Rody&Mastico2Fr\Rody&Mastico2Fr.Slave";"Rody and Mastico II ? 1990 Lankhor.";"0";"Rody&Mastico2Fr";"Rody & Mastico 2";"1990 LANKOR";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rody&Mastico2";"OCS/ECS";"Fr";"";"";"";"";"rody mastico 2"
"NoError, EmulTrap, NoDivZero, EmulLineA, EmulLineF, ClearMem";"951261";"R\Rody&Mastico3Fr\Rody&Mastico3Fr.Slave";"Rody and Mastico III ? 1990 Lankhor.";"0";"Rody&Mastico3Fr";"Rody & Mastico 3";"1990 LANKOR";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rody&Mastico3";"OCS/ECS";"Fr";"";"";"";"";"rody mastico 3"
"NoError, EmulTrap, NoDivZero, EmulLineA, EmulLineF, ClearMem";"949047";"R\Rody&Mastico4RodyNoelFr\Rody&Mastico4RodyNoelFr.Slave";"Rody and Mastico 4 ? 1990 Lankhor.";"0";"Rody&Mastico4RodyNoelFr";"Rody & Mastico 4/Rody No?l";"1990 LANKHOR";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rody&Mastico4RodyNoel";"OCS/ECS";"Fr";"";"";"";"";"rody mastico 4 noel no"
"NoError, EmulTrap, NoDivZero, EmulLineA, EmulLineF, ClearMem";"951434";"R\Rody&Mastico5Fr\Rody&Mastico5Fr.Slave";"Rody and Mastico V ? 1990 Lankhor.";"0";"Rody&Mastico5Fr";"Rody & Mastico 5";"1991 LANKOR";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rody&Mastico5";"OCS/ECS";"Fr";"";"";"";"";"rody mastico 5"
"NoError, EmulTrap, NoDivZero, EmulLineA, EmulLineF, ClearMem";"951259";"R\Rody&Mastico6Fr\Rody&Mastico6Fr.Slave";"Rody and Mastico VI ? 1991 Lankhor.";"0";"Rody&Mastico6Fr";"Rody & Mastico 6";"1991 LANKOR";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rody&Mastico6";"OCS/ECS";"Fr";"";"";"";"";"rody mastico 6"
"NoError, EmulTrap, EmulPriv, Examine";"456126";"R\Rogue\Rogue.Slave";"Rogue ? 1986 Epyx.";"0";"Rogue";"Rogue";"1986 Epyx";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rogue";"OCS/ECS";"";"";"";"";"";"rogue"
"NoError, EmulTrap, ClearMem";"923618";"R\RogueTrooper\RogueTrooper.Slave";"Rogue Trooper by Krisalis (c) 1990 - 1 disk.";"0";"RogueTrooper";"Rogue Trooper";"1990 Krisalis";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RogueTrooper";"OCS/ECS";"";"";"";"";"";"rogue trooper"
"NoError, EmulTrap, Req68020, EmulPriv, Examine";"1512800";"R\RoketzAGA\RoketzAGA.Slave";"Roketz ? 1994-96 The FARM.";"0";"RoketzAGA";"Roketz";"1994-96 The Farm";"1572864";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"Roketz";"AGA";"";"";"";"";"";"roketz"
"NoError, EmulTrap, ClearMem";"923018";"R\RollerCoasterRumbler\RollerCoasterRumbler.Slave";"Roller Coaster Rumbler ? 1989 Tynesoft";"0";"RollerCoasterRumbler";"Roller Coaster Rumbler";"1989 Tynesoft";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RollerCoasterRumbler";"OCS/ECS";"";"";"";"";"";"roller coaster rumbler"
"NoError";"923714";"R\RollingRonny\RollingRonny.Slave";"Rolling Ronny (c) 1991 Starbyte/Virgin - 1 disk.";"0";"RollingRonny";"Rolling Ronny";"1991 Starbyte/Virgin";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RollingRonny";"OCS/ECS";"";"";"";"";"";"rolling ronny"
"NoError, EmulTrap, NoKbd";"1822321";"R\RollOrDie\RollOrDie.slave";"Roll or Die by Animators (c) 1992 - 2 disks.";"0";"RollOrDie";"Roll or Die";"1991 Animators";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RollOrDie";"OCS/ECS";"";"";"";"";"";"roll or die"
"NoError, EmulTrap, NoDivZero, NoKbd, ClearMem";"3099225";"R\RomeAD92\RomeAD92.Slave";"Rome Ad 92 ? 1992 Millennium.";"0";"RomeAD92";"Rome Ad 92";"1992 Millennium";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RomeAD92";"OCS/ECS";"";"";"";"";"";"rome ad 92"
"NoError, EmulTrap";"803678";"R\Rotor\Rotor.slave";"Rotor by Arcana (c) 1989 - 1 disk.";"0";"Rotor";"Rotor";"1989 Arcana";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rotor";"OCS/ECS";"";"";"";"";"";"rotor"
"NoError, EmulTrap, NoDivZero";"1353836";"R\Rotox\Rotox.slave";"Rotox by US Gold (c) 1990 - 1 disk.";"0";"Rotox";"Rotox";"1990 US Gold";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rotox";"OCS/ECS";"";"";"";"";"";"rotox"
"NoError, EmulTrap, ClearMem";"552867";"R\RoundTheBend\RoundTheBend.Slave";"Round The Bend by Zeppelin (c) 1992 - 1 disk.";"0";"RoundTheBend";"Round The Bend";"1992 Zeppelin";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RoundTheBend";"OCS/ECS";"";"";"";"";"";"round the bend"
"NoError, EmulTrap";"1044303";"R\RType\RType.Slave";"R-Type ? 1987 Factor 5.";"0";"RType";"R-Type";"1987 Factor 5";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RType";"OCS/ECS";"";"";"";"";"";"rtype type"
"Disk, NoError, EmulTrap";"780907";"R\RType2\RType2.Slave";"R-Type 2 ? 1989 Activision.";"0";"RType2";"R-Type 2";"1989 Activision";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"RType2";"OCS/ECS";"";"";"";"";"";"rtype 2 type"
"Disk, NoError, EmulTrap";"1819028";"R\Rubicon\Rubicon.slave";"Rubicon ? 1992 21st Century";"0";"Rubicon";"Rubicon";"1992 21st Century";"1048576";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Rubicon";"OCS/ECS";"";"";"";"";"";"rubicon"
"NoError, ReqAGA, EmulPriv, ClearMem, Examine";"1752871";"R\RuesselsheimDeAGA\RuesselsheimDeAGA.Slave";"Detroit ? 1994 Impressions";"0";"RuesselsheimDeAGA";"Detroit AGA";"1994 Impressions";"917504";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload_aga\combined";"Ruesselsheim";"AGA";"De";"";"";"";"";"ruesselsheim detroit"
"NoError, EmulPriv, ClearMem, Examine";"1670175";"R\RuesselsheimDe\RuesselsheimDe.Slave";"Detroit ? 1994 Impressions";"0";"RuesselsheimDe";"Detroit ECS";"1994 Impressions";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Ruesselsheim";"OCS/ECS";"De";"";"";"";"";"russelsheim"
"NoError, EmulTrap";"423178";"R\Ruff&ReddySpaceAdventure\Ruff&ReddySpaceAdventure.slave";"Ruff and Reddy by HiTec/PAL Developments (c) 1990 - 1 disk.";"0";"Ruff&ReddySpaceAdventure";"Ruff and Reddy";"1990 HiTec";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Ruff&ReddySpaceAdventure";"OCS/ECS";"";"";"";"";"";"ruff reddy space adventure and"
"Disk, NoError";"2719234";"R\Ruffian\Ruffian.Slave";"Ruffian 1996 Ruffian Software.";"0";"Ruffian";"Ruffian";"1996 Ruffian Software/Moonstruck";"524288";"C:\Work\First Realize\amiga-whdload-game-scripts\aeb_whdload_packs\games_whdload\combined";"Ruffian";"OCS/ECS";"";"";"";"";"";"ruffian"
