"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"ScreenshotMatch";"ScreenshotScore";"ScreenshotName";"ScreenshotFile";"ScreenshotDirectoryName"
"Psychic\Psychic.Slave";"NoError, EmulTrap, ClearMem";"Psychic ? 1991 Effect.";"Psychic";"1991 Effect";"524288";"P\Psychic_v1.0_Effect.lha";"Psychic";"Psychic";"0";"whdload";"524288";"1820820";"Psychic";"OCS/ECS";"";"";"";"";"";"psychic effect";"Exact";"100";"psychic-effect";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\p\psychic-effect\screen.png";"psychic-effect"
"PsygnosisMusicPictureDisc\PsygnosisMusicPictureDisc.Slave";"NoError, ClearMem";"Psygnosis Musical Picture Disc #1 ?1989 Psygnosis&SRS";"Psygnosis Musical Picture Disc #1";"1989 Psygnosis & S.R.S";"4096";"P\PsygnosisMusicalPictureDisc_v1.0_Psygnosis&SRS.lha";"PsygnosisMusicPictureDisc";"PsygnosisMusicPictureDisc";"0";"whdload";"524288";"814122";"PsygnosisMusicPictureDisc";"OCS/ECS";"";"";"";"";"";"psygnosis musical picture disc 1";"Exact";"100";"psygnosis-musical-picture-disc-1";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Demos Custom\psygnosis-musical-picture-disc-1\screen_001.png";"psygnosis-musical-picture-disc-1"
"PublicAttack\PublicAttack.slave";"NoError, EmulTrap, ClearMem";"Public Attack ? 1991 Cult.";"Public Attack";"1991 Cult";"0";"P\PublicAttack_v1.01_Cult.lha";"PublicAttack";"PublicAttack";"0";"whdload";"524288";"256494";"PublicAttack";"OCS/ECS";"";"";"";"";"";"public attack cult";"Exact";"100";"public-attack-cult";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\p\public-attack-cult\screen.jpg";"public-attack-cult"
"PuggsInSpace\PuggsInSpace.Slave";"Disk, NoError, EmulTrap";"Puggs in Space Demo (c) 198? Dionysus.";"Puggs in Space";"198? Dionysus";"0";"P\PuggsInSpace_v1.0_Dionysus.lha";"PuggsInSpace";"PuggsInSpace";"0";"whdload";"524288";"928384";"PuggsInSpace";"OCS/ECS";"";"";"";"";"";"puggs in space 198 dionysus";"Best";"5.216847";"puggs-in-space-demo-dionysus";"C:\Work\First Realize\amiga-demo-database\jasdd\p\puggs-in-space-demo-dionysus\screen_001.png";"puggs-in-space-demo-dionysus"
"Punisher\Punisher.Slave";"NoError, EmulTrap, ClearMem";"The Punisher ? 1992 Digital";"The Punisher";"1992 Digital";"4096";"P\Punisher_v1.0_Digital.lha";"Punisher";"Punisher";"0";"whdload";"524288";"925671";"Punisher";"OCS/ECS";"";"";"";"";"";"punisher the digital";"Best";"4.354489";"the-punisher-digital";"C:\Work\First Realize\amiga-demo-database\jasdd\t\the-punisher-digital\screen_001.PNG";"the-punisher-digital"
"Purple\Purple.Slave";"NoError, EmulTrap, ClearMem";"Purple ? 1990 The Warfalcons.";"Purple";"1990 Warfalcons";"0";"P\Purple_v1.0_Warfalcons.lha";"Purple";"Purple";"0";"whdload";"524288";"588768";"Purple";"OCS/ECS";"";"";"";"";"";"purple warfalcons";"Exact";"100";"purple-warfalcons";"C:\Work\First Realize\amiga-demo-database\jasdd\p\purple-warfalcons\screen_001.png";"purple-warfalcons"
"QED2AGA\QED2AGA.Slave";"NoError, EmulTrap, ReqAGA, ClearMem";"QED 2 ? 1994 Talent.";"TQED 2";"1994 Talent";"0";"Q\QED2_v1.0_Talent_AGA.lha";"QED2AGA";"QED2AGA";"0";"whdload";"2097152";"1828307";"QED2";"AGA";"";"";"";"";"";"qed 2 aga tqed talent";"Best";"2.352153";"qed-ii-talent";"C:\Work\First Realize\amiga-demo-database\jasdd\q\qed-ii-talent\screen_001.png";"qed-ii-talent"
"QED\QED.Slave";"NoError";"QED ? 1993 Talent.";"QED";"1993 by Talent";"0";"Q\QED_v1.0_Talent.lha";"QED";"QED";"0";"whdload";"524288";"924761";"QED";"OCS/ECS";"";"";"";"";"";"qed by talent";"Best";"5.189563";"qed-talent";"C:\Work\First Realize\amiga-demo-database\jasdd\q\qed-talent\screen_001.png";"qed-talent"
"QueAGA\QueAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Que? ? 1995 The Black Lotus";"Que?";"1995 The Black Lotus";"1441792";"Q\Que_v1.0_BlackLotus_AGA.lha";"QueAGA";"QueAGA";"0";"whdload";"786432";"6124950";"Que";"AGA";"";"";"";"";"";"que aga the black lotus";"Best";"3.777359";"que-the-black-lotus";"C:\Work\First Realize\amiga-demo-database\jasdd\q\que-the-black-lotus\screen_001.png";"que-the-black-lotus"
"QuickMusique\QuickMusique.Slave";"NoError, EmulTrap, ClearMem";"Quick Musique ? 1992 Oxygen.";"Quick Musique";"1992 Oxygen";"0";"Q\QuickMusique_v1.0_Oxygen.lha";"QuickMusique";"QuickMusique";"0";"whdload";"524288";"492185";"QuickMusique";"OCS/ECS";"";"";"";"";"";"quick musique oxygen";"Exact";"100";"quick-musique-oxygen";"C:\Work\First Realize\amiga-demo-database\jasdd\q\quick-musique-oxygen\screen_001.png";"quick-musique-oxygen"
"RainheartProject\RainheartProject.slave";"NoError, EmulTrap, ClearMem";"Rainheart Project ? 1990 Bad Company.";"Rainheart Project";"1990 Bad Company";"0";"R\RainheartProject_v1.01_BadCompany.lha";"RainheartProject";"RainheartProject";"0";"whdload";"524288";"749167";"RainheartProject";"OCS/ECS";"";"";"";"";"";"rainheart project bad company";"Exact";"100";"rainheart-project-bad-company";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\rainheart-project-bad-company\screen.jpg";"rainheart-project-bad-company"
"Rampage\Rampage.Slave";"Disk, NoError";"Rampage ? 1994 T.E.K. - 1 disk";"Rampage";"1994 T.E.K";"0";"R\Rampage_v1.2_ElectronicKnights.lha";"Rampage";"Rampage";"0";"whdload";"1048576";"916139";"Rampage";"OCS/ECS";"";"";"";"";"";"rampage the electronic knights";"Exact";"100";"rampage-the-electronic-knights";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\rampage-the-electronic-knights\screen.gif";"rampage-the-electronic-knights"
"RapIsCrap\RapIsCrap.Slave";"NoError, EmulTrap, ClearMem";"Rap is Crap ? 1991 Taipan.";"Rap is Crap";"1991 Taipan";"0";"R\RapIsCrap_v1.0_Taipan.lha";"RapIsCrap";"RapIsCrap";"0";"whdload";"524288";"1821032";"RapIsCrap";"OCS/ECS";"";"";"";"";"";"rap is crap taipan";"Exact";"100";"rap-is-crap-taipan";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\rap-is-crap-taipan\screen.gif";"rap-is-crap-taipan"
"Raverance\Raverance.slave";"Disk, NoError";"Raverance ? 1993 Cyclone (1 disk)";"Raverance";"1993 Cyclone";"524288";"R\Raverance_v1.1_Cyclone.lha";"Raverance";"Raverance";"0";"whdload";"524288";"911413";"Raverance";"OCS/ECS";"";"";"";"";"";"raverance cyclone";"Exact";"100";"raverance-cyclone";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\raverance-cyclone\screen.jpg";"raverance-cyclone"
"RayOfHope2\RayOfHope2.slave";"Disk, NoError";"Ray Of Hope 2 ? 1992 Majic 12 (1 disk)";"Ray Of Hope 2";"1992 Majic 12";"4096";"R\RayOfHope2_v1.0_Majic12.lha";"RayOfHope2";"RayOfHope2";"0";"whdload";"524288";"912899";"RayOfHope2";"OCS/ECS";"";"";"";"";"";"ray of hope 2 majic 12";"Exact";"100";"ray-of-hope-2-majic-12";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\ray-of-hope-2-majic-12\screen.jpg";"ray-of-hope-2-majic-12"
"RayOfHope\RayOfHope.Slave";"NoError, EmulTrap, ClearMem";"Ray Of Hope ? 1991 Majic 12";"Ray Of Hope";"1991 Majic 12";"233472";"R\RayOfHope_v1.0_Majic12.lha";"RayOfHope";"RayOfHope";"0";"whdload";"524288";"213999";"RayOfHope";"OCS/ECS";"";"";"";"";"";"ray of hope majic 12";"Exact";"100";"ray-of-hope-majic-12";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\ray-of-hope-majic-12\screen.jpg";"ray-of-hope-majic-12"
"RaytracedDreams\RaytracedDreams.Slave";"NoError, EmulTrap, ClearMem";"Orgasm ? 1993 Old Bulls.";"Raytraced Dreams";"1993 Old Bulls";"0";"R\RaytracedDreams_v1.0_OldBulls.lha";"RaytracedDreams";"RaytracedDreams";"0";"whdload";"524288";"918672";"RaytracedDreams";"OCS/ECS";"";"";"";"";"";"raytraced dreams old bulls";"Exact";"100";"raytraced-dreams-old-bulls";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\raytraced-dreams-old-bulls\screen.png";"raytraced-dreams-old-bulls"
"RealEmpathy\RealEmpathy.Slave";"NoError, EmulTrap, ClearMem";"Real Empathy ? 1991 Virtual.";"Real Empathy";"1991 Virtual";"0";"R\RealEmpathy_v1.0_Virtual.lha";"RealEmpathy";"RealEmpathy";"0";"whdload";"524288";"1652899";"RealEmpathy";"OCS/ECS";"";"";"";"";"";"real empathy virtual";"Exact";"100";"real-empathy-virtual";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\real-empathy-virtual\screen.png";"real-empathy-virtual"
"RealAGA\RealAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Real ? 1994 Complex.";"Real";"1994 Complex";"1024000";"R\Real_v1.1_Complex_AGA.lha";"RealAGA";"RealAGA";"0";"whdload";"1351680";"1043182";"Real";"AGA";"";"";"";"";"";"real aga complex";"Best";"2.549908";"real-complex";"C:\Work\First Realize\amiga-demo-database\jasdd\r\real-complex\screen_001.png";"real-complex"
"Reflex\Reflex.slave";"Disk, NoError, EmulTrap";":";"Reflex";"1992 Liquid";"0";"R\Reflex_v1.0_Liquid.lha";"Reflex";"Reflex";"0";"whdload";"524288";"908600";"Reflex";"OCS/ECS";"";"";"";"";"";"reflex liquid";"Exact";"100";"reflex-liquid";"C:\Work\First Realize\amiga-demo-database\jasdd\r\reflex-liquid\screen_001.png";"reflex-liquid"
"Revenge\Revenge.Slave";"NoError, EmulTrap, ClearMem";"Revenge ? 1990 Fraxion.";"Revenge";"1990 Fraxion";"0";"R\Revenge_v1.0_Fraxion.lha";"Revenge";"Revenge";"0";"whdload";"524288";"926665";"Revenge";"OCS/ECS";"";"";"";"";"";"revenge fraxion";"Best";"3.374825";"revenge-horror-fraxion";"C:\Work\First Realize\amiga-demo-database\jasdd\r\revenge-horror-fraxion\screen_001.PNG";"revenge-horror-fraxion"
"Revolutions\Revolutions.Slave";"NoError, EmulTrap, ClearMem";"Revolutions ? 1990 Amaze.";"Revolutions";"1990 Amaze";"524288";"R\Revolutions_v1.0_Amaze.lha";"Revolutions";"Revolutions";"0";"whdload";"524288";"920640";"Revolutions";"OCS/ECS";"";"";"";"";"";"revolutions amaze";"Exact";"100";"revolutions-amaze";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\revolutions-amaze\screen.jpg";"revolutions-amaze"
"RhythmDevice\RhythmDevice.Slave";"NoError, EmulTrap, ClearMem";"Rhythm Device ? 1993 Energy.";"Rhythm Device";"1993 Energy";"524288";"R\RhythmDevice_v1.0_Energy.lha";"RhythmDevice";"RhythmDevice";"0";"whdload";"524288";"918250";"RhythmDevice";"OCS/ECS";"";"";"";"";"";"rhythm device energy";"Exact";"100";"rhythm-device-energy";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\rhythm-device-energy\screen.png";"rhythm-device-energy"
"RhythmNation\RhythmNation.Slave";"NoError, EmulTrap, ClearMem";"Rhythm Nation ? 1992 The Lost Boys.";"Rhythm Nation";"1992 The Lost Boys";"0";"R\RhythmNation_v1.0_LostBoys.lha";"RhythmNation";"RhythmNation";"0";"whdload";"524288";"1821499";"RhythmNation";"OCS/ECS";"";"";"";"";"";"rhythm nation the lost boys";"Exact";"100";"rhythm-nation-the-lost-boys";"C:\Work\First Realize\amiga-demo-database\jasdd\r\rhythm-nation-the-lost-boys\screen_001.png";"rhythm-nation-the-lost-boys"
"RinkADinkRedux\RinkADinkRedux.Slave";"NoError, EmulTrap, ClearMem";"Rink a Dink: REDUX ? 2013 Lemon.";"Rink a Dink: REDUX";"2013 Lemon.";"589824";"R\RinkADinkRedux_v1.0_Lemon.lha";"RinkADinkRedux";"RinkADinkRedux";"0";"whdload";"524288";"920543";"RinkADinkRedux";"OCS/ECS";"";"";"";"";"";"rink adink redux dink lemon";"Best";"5.418951";"rink-a-dink-redux-lemon";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\rink-a-dink-redux-lemon\screen.gif";"rink-a-dink-redux-lemon"
"RinkADink\RinkADink.Slave";"NoError, ClearMem";"Rink A Dink ? 1993 Lemon. (1 disk)";"Rink A Dink";"1993 Lemon.";"524288";"R\RinkADink_v1.2_Lemon.lha";"RinkADink";"RinkADink";"0";"whdload";"524288";"922038";"RinkADink";"OCS/ECS";"";"";"";"";"";"rink a dink lemon";"Exact";"100";"rink-a-dink-lemon";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\rink-a-dink-lemon\screen.png";"rink-a-dink-lemon"
"RockBox1\RockBox1.Slave";"NoError, ClearMem";"Rock Box 1 ? 1989 Avoid.";"Rock Box 1";"1989 Avoid";"0";"R\RockBox1_v1.0_Avoid.lha";"RockBox1";"RockBox1";"0";"whdload";"524288";"420265";"RockBox1";"OCS/ECS";"";"";"";"";"";"rock box 1 avoid";"Exact";"100";"rock-box-1-avoid";"C:\Work\First Realize\amiga-demo-database\jasdd\r\rock-box-1-avoid\screen_001.png";"rock-box-1-avoid"
"RockBox2\RockBox2.Slave";"NoError, ClearMem";"Rock Box 2 ? 1990 Avoid.";"Rock Box 2";"1990 Avoid";"0";"R\RockBox2_v1.0_Avoid.lha";"RockBox2";"RockBox2";"0";"whdload";"524288";"920181";"RockBox2";"OCS/ECS";"";"";"";"";"";"rock box 2 avoid";"Exact";"100";"rockbox2-avoid";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\rockbox2-avoid\screen.jpg";"rockbox2-avoid"
"Rolling\Rolling.Slave";"NoError, EmulTrap, ClearMem";"Rolling ? 1992 OMD & Ringard.";"Rolling";"1992 OMD & Ringard";"0";"R\Rolling_v1.0_OMD&Ringard.lha";"Rolling";"Rolling";"0";"whdload";"524288";"1821372";"Rolling";"OCS/ECS";"";"";"";"";"";"rolling omd ringard";"Best";"2.272026";"rolling-omega-machine-designers-ringard";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\rolling-omega-machine-designers-ringard\screen.png";"rolling-omega-machine-designers-ringard"
"Roots2\Roots2.Slave";"Disk, NoError, EmulTrap, Req68020";"Roots 2 ? 1994 Sanity.";"Roots 2.0";"1994 Sanity";"1015808";"R\Roots2_v1.4_Sanity.lha";"Roots2";"Roots2";"0";"whdload";"983040";"898109";"Roots2";"OCS/ECS";"";"";"";"";"";"roots v20 sanity";"Exact";"100";"roots-v20-sanity";"C:\Work\First Realize\amiga-demo-database\jasdd\r\roots-v20-sanity\screen_001.png";"roots-v20-sanity"
"Roots2AGA\Roots2AGA.Slave";"Disk, NoError, EmulTrap, Req68020, ReqAGA";"Roots 2 ? 1994 Sanity.";"Roots 2.0";"1994 Sanity";"4293218304";"R\Roots2_v1.4_Sanity_AGA.lha";"Roots2AGA";"Roots2AGA";"0";"whdload";"1900544";"898108";"Roots2";"AGA";"";"";"";"";"";"roots v20 sanity";"Exact";"100";"roots-v20-sanity";"C:\Work\First Realize\amiga-demo-database\jasdd\r\roots-v20-sanity\screen_001.png";"roots-v20-sanity"
"RootsAGA\RootsAGA.slave";"Disk, NoError, EmulTrap, Req68020, ReqAGA";"Roots ? 1994 Sanity.";"Roots";"1994 Sanity";"1507328";"R\Roots_v1.3_Sanity_AGA.lha";"RootsAGA";"RootsAGA";"0";"whdload";"1703936";"909093";"Roots";"AGA";"";"";"";"";"";"roots aga sanity";"Best";"3.09115";"roots-sanity";"C:\Work\First Realize\amiga-demo-database\jasdd\r\roots-sanity\screen_001.png";"roots-sanity"
"Roswell\Roswell.Slave";"NoError, Req68020, ReqAGA, ClearMem";"Roswell ? 1994 NFA.";"Roswell";"1994 NFA";"0";"R\Roswell_v1.0_NFA.lha";"Roswell";"Roswell";"0";"whdload";"1572864";"919280";"Roswell";"AGA";"";"";"";"";"";"roswell nfa";"Exact";"100";"roswell";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Demos Custom\roswell\screen_001.png";"roswell"
"Route66\Route66.Slave";"NoError, EmulTrap, ClearMem";"Route 66 ? 1990 D-Mob.";"Route 66";"1990 D-Mob";"0";"R\Route66_v1.0_DMob.lha";"Route66";"Route66";"0";"whdload";"524288";"136968";"Route66";"OCS/ECS";"";"";"";"";"";"route 66 mob";"Best";"5.362081";"route-66-d-mob";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\r\route-66-d-mob\screen.jpg";"route-66-d-mob"
"RoyalMusic2\RoyalMusic2.Slave";"NoError, EmulTrap, ClearMem";"Royal Music 2 ? 1992 The Magic Guild.";"Royal Music 2";"1992 The Magic Guild";"0";"R\RoyalMusic2_v1.0_MagicGuild.lha";"RoyalMusic2";"RoyalMusic2";"0";"whdload";"524288";"869690";"RoyalMusic2";"OCS/ECS";"";"";"";"";"";"royal music 2 the magic guild";"Exact";"100";"royal-music-2-the-magic-guild";"C:\Work\First Realize\amiga-demo-database\jasdd\r\royal-music-2-the-magic-guild\screen_001.png";"royal-music-2-the-magic-guild"
"RoyalMusic\RoyalMusic.Slave";"NoError, EmulTrap, ClearMem";"Royal Music ? 1992 The Magic Guild.";"Royal Music";"1992 The Magic Guild";"0";"R\RoyalMusic_v1.0_MagicGuild.lha";"RoyalMusic";"RoyalMusic";"0";"whdload";"524288";"590205";"RoyalMusic";"OCS/ECS";"";"";"";"";"";"royal music the magic guild";"Best";"4.77107";"royal-music-2-the-magic-guild";"C:\Work\First Realize\amiga-demo-database\jasdd\r\royal-music-2-the-magic-guild\screen_001.png";"royal-music-2-the-magic-guild"
"Rubbish\Rubbish.Slave";"NoError, EmulTrap, ClearMem";"Rubbish ? 1991 Amega Industries.";"Rubbish";"1991 Amega Industries";"0";"R\Rubbish_v1.0_AmegaIndustries.lha";"Rubbish";"Rubbish";"0";"whdload";"524288";"115385";"Rubbish";"OCS/ECS";"";"";"";"";"";"rubbish amega industries";"Exact";"100";"rubbish-amega-industries";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Demos Custom\rubbish-amega-industries\screen_001.png";"rubbish-amega-industries"
"SaneSounds\SaneSounds.slave";"NoError, EmulTrap, ClearMem";"Sane Sounds ? 1989 Academy.";"Sane Sounds";"1989 Academy";"0";"S\SaneSounds_v1.01_Academy.lha";"SaneSounds";"SaneSounds";"0";"whdload";"524288";"915731";"SaneSounds";"OCS/ECS";"";"";"";"";"";"sane sounds academy";"Best";"2.898576";"sane-sound-academy";"C:\Work\First Realize\amiga-demo-database\jasdd\s\sane-sound-academy\screen_001.png";"sane-sound-academy"
"Screwballs\Screwballs.Slave";"NoError, EmulTrap, ClearMem";"Screwballs ? 1990 Phenomena.";"Screwballs (aka Corkscew)";"1990 Phenomena";"0";"S\Screwballs_v1.0_Phenomena.lha";"Screwballs";"Screwballs";"0";"whdload";"524288";"196475";"Screwballs";"OCS/ECS";"";"";"";"";"";"screwballs aka corkscew phenomena";"Best";"1.77513";"screwballs-corkscrew-phenomena";"C:\Work\First Realize\amiga-demo-database\jasdd\s\screwballs-corkscrew-phenomena\screen_001.PNG";"screwballs-corkscrew-phenomena"
"SCRMusax2\SCRMusax2.Slave";"NoError, EmulTrap, ClearMem";"SCR Musax 2 1991 Scrapers.";"SCR Musax 2";"1991 Scrapers";"0";"S\SCRMusax2_v1.0_Scrapers.lha";"SCRMusax2";"SCRMusax2";"0";"whdload";"524288";"723569";"SCRMusax2";"OCS/ECS";"";"";"";"";"";"scrmusax 2 scr musax scrapers";"Best";"5.039614";"scr-musax-2-scrapers";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\s\scr-musax-2-scrapers\screen.png";"scr-musax-2-scrapers"
"SeductionAGA\SeductionAGA.Slave";"NoError, EmulTrap, ReqAGA, ClearMem";"Seduction ? 1994 Complex";"Seduction";"1994 Complex";"233472";"S\Seduction_v1.0_Complex_AGA.lha";"SeductionAGA";"SeductionAGA";"0";"whdload";"1585152";"1826567";"Seduction";"AGA";"";"";"";"";"";"seduction aga complex";"Best";"3.257251";"seduction-complex";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\s\seduction-complex\screen.gif";"seduction-complex"
"SeeingIsBelieving\SeeingIsBelieving.Slave";"NoError, EmulTrap, ClearMem";"Seeing is Believing ? 1991 Anarchy.";"Seeing is Believing";"1991 Anarchy";"0";"S\SeeingIsBelieving_v1.1_Anarchy.lha";"SeeingIsBelieving";"SeeingIsBelieving";"0";"whdload";"524288";"749836";"SeeingIsBelieving";"OCS/ECS";"";"";"";"";"";"seeing is believing anarchy";"Exact";"100";"seeing-is-believing-anarchy";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\s\seeing-is-believing-anarchy\screen.gif";"seeing-is-believing-anarchy"
"Semi93Invitation\Semi93Invitation.Slave";"NoError, EmulTrap, ClearMem";"Semi '93 Invitation ? 1993 Manitou.";"Semi";"1993 Manitou";"524288";"S\Semi93Invitation_v1.0_Manitou.lha";"Semi93Invitation";"Semi93Invitation";"0";"whdload";"524288";"925339";"Semi93Invitation";"OCS/ECS";"";"";"";"";"";"semi 93 invitation manitou";"Exact";"100";"semi93-invitation-manitou";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\s\semi93-invitation-manitou\screen.jpg";"semi93-invitation-manitou"
"SensationAGA\SensationAGA.Slave";"NoError, Req68020, ReqAGA, ClearMem";"A Sensation ? 1998 Ramses";"A Sensation";"1998 Ramses";"4759552";"S\Sensation_v1.0_Ramses_AGA.lha";"SensationAGA";"SensationAGA";"0";"whdload";"1323008";"4429631";"Sensation";"AGA";"";"";"";"";"";"sensation aga ramses";"Best";"3.610913";"a-sensation-ramses";"C:\Work\First Realize\amiga-demo-database\jasdd\a\a-sensation-ramses\screen_001.png";"a-sensation-ramses"
"Sensenmann\Sensenmann.Slave";"NoError, EmulTrap, ClearMem";"Sensenmann ? 1989 United Forces.";"Sensenmann";"1989 United Forces";"0";"S\Sensenmann_v1.0_UnitedForces.lha";"Sensenmann";"Sensenmann";"0";"whdload";"524288";"160339";"Sensenmann";"OCS/ECS";"";"";"";"";"";"sensenmann united forces";"Exact";"100";"sensenmann-united-forces";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\s\sensenmann-united-forces\screen.png";"sensenmann-united-forces"
"Sequential\Sequential.slave";"Disk, NoError";"";"";"";"";"S\Sequential_v1.0_Andromeda.lha";"Sequential";"Sequential";"1024";"whdload";"1048576";"910520";"Sequential";"OCS/ECS";"";"";"";"";"";"sequential";"Best";"3.13988";"sequential-andromeda";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\s\sequential-andromeda\screen.gif";"sequential-andromeda"
"SevenSeas\SevenSeas.Slave";"NoError";"Seven Seas ? 1994 Andromeda - 2 disks";"Seven Seas";"1994 Andromeda";"524288";"S\SevenSeas_v1.1_Andromeda.lha";"SevenSeas";"SevenSeas";"0";"whdload";"524288";"1423896";"SevenSeas";"OCS/ECS";"";"";"";"";"";"seven seas andromeda";"Exact";"100";"seven-seas-andromeda";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\s\seven-seas-andromeda\screen.jpg";"seven-seas-andromeda"
"SevenSins\SevenSins.Slave";"Disk, NoError, EmulTrap";"Seven Sins, ?1989 Scoopex";"- Scoopex / Seven Sins -";"1991 Scoopex";"0";"S\SevenSins_v1.0_Scoopex.lha";"SevenSins";"SevenSins";"0";"whdload";"589824";"472046";"SevenSins";"OCS/ECS";"";"";"";"";"";"seven sins scoopex";"Exact";"100";"seven-sins-scoopex";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\s\seven-sins-scoopex\screen.png";"seven-sins-scoopex"
"Sexvens\Sexvens.slave";"NoError, Req68020";"";"SexVens";"198? *unknown*";"589824";"S\Sexvens_v1.0_MoreLove.lha";"Sexvens";"Sexvens";"0";"whdload";"524288";"840861";"Sexvens";"OCS/ECS";"";"";"";"";"";"sexvens 198 unknown";"Best";"1.472236";"sexvens-morelove";"C:\Work\First Realize\amiga-demo-database\jasdd\s\sexvens-morelove\screen_001.png";"sexvens-morelove"
"ShadowFire\ShadowFire.Slave";"NoError, EmulTrap, ClearMem";"Shadow Fire ? 1989 Exact.";"Shadow Fire";"1989 Exact";"0";"S\ShadowFire_v1.0_Exact.lha";"ShadowFire";"ShadowFire";"0";"whdload";"524288";"136858";"ShadowFire";"OCS/ECS";"";"";"";"";"";"shadow fire exact";"Exact";"100";"shadowfire-exact";"C:\Work\First Realize\amiga-demo-database\pouet_new\amiga\productions\s\shadowfire-exact\screen.jpg";"shadowfire-exact"
"Shaft7AGA\Shaft7AGA.Slave";"NoError, EmulTrap, Req68020, ReqAGA, ClearMem";"Shaft 7 ? 1996 Bomb";"Shaft 7";"1996 Bomb";"2838528";"S\Shaft7_v1.2_Bomb_AGA.lha";"Shaft7AGA";"Shaft7AGA";"0";"whdload";"1757184";"5174050";"Shaft7";"AGA";"";"";"";"";"";"shaft 7 aga bomb";"Best";"3.868111";"shaft-no7-bomb";"C:\Work\First Realize\amiga-demo-database\jasdd\s\shaft-no7-bomb\screen_001.png";"shaft-no7-bomb"
"ShakkaLakkaAGA\ShakkaLakkaAGA.Slave";"Disk, NoError, Req68020, ReqAGA";"Shakka Lakka ? 1994 Digital.";"Shakka Lakka";"1994 Digital";"0";"S\ShakkaLakka_v1.0_Digital_AGA.lha";"ShakkaLakkaAGA";"ShakkaLakkaAGA";"0";"whdload";"1990656";"912931";"ShakkaLakka";"AGA";"";"";"";"";"";"shakka lakka aga digital";"Best";"4.475176";"shakka-lakka-digital";"C:\Work\First Realize\amiga-demo-database\jasdd\s\shakka-lakka-digital\screen_001.png";"shakka-lakka-digital"
"ShedTears\ShedTears.Slave";"NoError";"Shed Tears ? 1993 Ozone - 2 disks";"Shed Tears";"1993 Ozone";"0";"S\ShedTears_v1.0_Ozone.lha";"ShedTears";"ShedTears";"0";"whdload";"524288";"1815391";"ShedTears";"OCS/ECS";"";"";"";"";"";"shed tears ozone";"Exact";"100";"shed-tears-ozone";"C:\Work\First Realize\amiga-demo-database\jasdd\s\shed-tears-ozone\screen_001.png";"shed-tears-ozone"
"Sigh\Sigh.Slave";"NoError, EmulTrap, ClearMem";"Sigh ? 1991 Old Bulls.";"Sigh";"1991 Old Bulls";"0";"S\Sigh_v1.0_OldBulls.lha";"Sigh";"Sigh";"0";"whdload";"524288";"920720";"Sigh";"OCS/ECS";"";"";"";"";"";"sigh old bulls";"Exact";"100";"sigh-old-bulls";"C:\Work\First Realize\amiga-whdload-game-scripts\screenshots\Demos Custom\sigh-old-bulls\screen_001.png";"sigh-old-bulls"
