ArchiveFile;SlaveFile;Name;Copy;Size;Version;Flags;BaseMemSize;KeyDebug;KeyExit;ExpMem
BarbarianPalace.lha;BarbarianPalace.slave;Barbarian;1988 Palace;4380;16;NoError, EmulPriv, Examine;524288;0;5d;262144
Barbarian_Psygnosis.lha;BarBarianPsy.Slave;Barbarian;1987 Psygnosis;2480;10;NoError, EmulTrap, NoDivZero, ClearMem;1048576;0;5d;0
BardsTale.lha;BardsTale.slave;The Bard;1986 Interplay;5464;17;NoError, EmulPriv, Examine;524288;0;59;262144
BardsTale2.lha;BardsTale2.slave;Bard;1988 Interplay;4620;17;NoError, EmulPriv, Examine;524288;0;59;262144
BardsTale3.lha;BardsTale3.slave;Bard;1991 Electronic Arts;4588;17;NoError, EmulPriv, Examine;524288;0;59;262144
BarGames.lha;BarGames.slave;Bar Games;1990 Accolade;4004;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;262144
BargonAttack.lha;BargonAttack.slave;Bargon Attack;1992 Coktel Vision;10908;13;NoError, EmulPriv;1048576;0;59;262144
BartVsSpaceMutants.lha;BartIntro.slave;Bart Vs the Space Mutants Intro;1991 Acclaim/Ocean;2248;10;NoError, EmulTrap;1048576;0;59;0
BartVsSpaceMutants.lha;BartVsSpaceMutants.slave;Bart Vs the Space Mutants;1991 Acclaim/Ocean;1456;10;NoError, EmulTrap;524288;0;59;0
BartVsTheWorld.lha;BartVSTheWorld.slave;Bart VS the World;1993 Virgin;2592;18;NoError, EmulTrap, ClearMem;524288;58;59;4096
BaseJumpers.lha;BaseJumpers.slave;Base Jumpers ECS/CD??;1994 Rasputin;5120;16;NoError, NoKbd, EmulPriv, Examine;1048576;0;5d;1572864
BaseJumpers.lha;BaseJumpersCD32.slave;Base Jumpers CD??;1994 Rasputin;6368;16;NoError, NoKbd, EmulPriv, Examine;1048576;0;5d;1572864
BaseJumpers.lha;BaseJumpersECS.slave;Base Jumpers ECS;1994 Rasputin;6364;16;NoError, NoKbd, EmulPriv, Examine;524288;0;5d;1048576
BasketIslandDemo.lha;BasketIsland.Slave;Basket Island (playable demo);Syndrome;4988;16;NoError, Req68020, EmulPriv, Examine;2097152;0;59;524288
BAT.lha;bat.slave;Bat;UBI Soft/Computer Dream;1956;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
BAT2.lha;B.A.T.II.Slave;;;1452;8;Disk, NoError, EmulTrap, NoDivZero, EmulLineA;1048576;0;5a;0
Batman.lha;BatmanCapedCrusader.slave;Batman Caped Crusader;1989 Ocean;540;10;Disk, NoError, EmulTrap, NoKbd;524288;58;59;0
BatmanReturns.lha;BatmanReturns.slave;Batman Returns;1993 Konami/Gametek/Dentons;1304;10;NoError, EmulTrap;1048576;0;5d;0
BatmanTheMovie.lha;BatmanTheMovie.slave;Batman The Movie;1989 Ocean;896;10;NoError, EmulTrap;524288;0;58;0
BattleBound.lha;BattleBound.slave;Battle Bound;1990 The Warp Factory;1356;12;NoError, EmulTrap, ClearMem;524288;58;59;0
BattleChess.lha;BattleChess.slave;Battle Chess;1988 Interplay;4372;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;524288
BattleChess.lha;BattleChessCD.Slave;Battle Chess CDTV/CD32;1988-94 Interplay;4528;16;NoError, EmulPriv, ClearMem, Examine;655360;0;59;524288
BattleChess2.lha;BattleChessII.Slave;Battle Chess II;1991 Interplay;3832;15;NoError, EmulPriv, Examine;524288;0;59;524288
BattleCommand.lha;BattleCommand.slave;Battle Command;1990 Ocean;820;10;NoError, EmulTrap;524288;46;5f;8192
BattleForTheAshes.lha;BattleForTheAshes.slave;Battle For The Ashes;1994 Audiogenic;1372;10;EmulTrap, NoDivZero;1048576;0;59;0
BattleHawks1942.lha;Battlehawks1942(FAST).slave;> Battlehawks 1942 <;1990 Lucasfilm Games;1540;15;NoError, EmulPriv;524288;0;59;786432
BattleHawks1942.lha;Battlehawks1942(SLOW).slave;> Battlehawks 1942 <;1990 Lucasfilm Games;1512;15;NoError, EmulPriv;524288;0;59;262144
BattleIsle.lha;BattleIsle.Slave;Battle Isle;1991-93 Blue Byte;3260;16;NoError, Req68020, EmulPriv;417792;0;59;561152
BattleMaster.lha;BattleMaster.Slave;Battle Master;PSS;1076;10;NoError, EmulTrap, NoDivZero, NoKbd, ClearMem;1048576;0;5d;0
BattleShips.lha;battleships.slave;;;692;3;Disk, NoError;524288;;;
BattleSquadron.lha;BattleSquadron.slave;Battle Squadron;1989 Innerprise;11532;17;NoError, EmulTrap, ClearMem;524288;0;5d;4096
BattleSquadronDemo.lha;BattleSquadronDemo.slave;Battle Squadron demo;1989 Innerprise;1732;14;NoError, ClearMem;524288;0;59;4096
BattleStorm.lha;BattleStorm.Slave;Battle Storm ECS/CDTV ;TITUS;5920;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;786432
Battletech.lha;Battletech.slave;Battletech: The Crescent Hawk;1988 Infocom;4216;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;262144
BattleToads.lha;BattleToads.slave;Battle Toads;1992 Mindscape;764;10;NoError, EmulTrap, ClearMem;602112;0;58;0
BattleValley.lha;BattleValley.slave;Battle Valley;1989 Hewson;972;10;NoError, EmulTrap;524288;0;59;0
BCKid.lha;BCKid.Slave;B.C.Kid;1992 Hudson-Soft/Factor 5;2084;17;Disk, NoError;524288;0;59;4096
BeachVolley.lha;BeachVolley.slave;Beach Volley;1989 Ocean;1956;10;NoError, NoKbd;524288;0;5d;0
Beam.lha;Beam.slave;Beam;1989 Magic Bytes;4352;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
Beast.lha;Beast.slave;Shadow Of The Beast;1989 Psygnosis;2880;11;NoError, ClearMem;524288;0;5d;0
Beast2.lha;Beast2.Slave;Shadow Of The Beast II;1992 PSYGNOSIS;2240;10;Disk, NoError, EmulTrap;524288;58;59;0
Beast2Demo.lha;Beast2Demo.Slave;Beast 2 demo;1990 Psygnosis;1340;14;NoError, ClearMem;524288;0;59;4096
Beast3.lha;Beast3.slave;Shadow of the Beast III;1992 Psygnosis;1228;10;Disk, NoError, EmulTrap;1048576;0;58;0
BeastBusters.lha;BeastBusters.slave;Beast Busters;1990 Activision;420;10;NoError;524288;0;59;0
BeastDemo.lha;BeastDemo.Slave;Beast demo;1989 Psygnosis;1692;14;NoError, ClearMem;524288;0;59;36864
BeastLord.lha;Beastlord.slave;Beastloard;1993 Grandslam;1596;10;NoError, EmulTrap;1048576;0;59;0
Beavers.lha;HD.slave;;;492;5;Disk, NoError, EmulTrap;524288;58;59;
BehindTheIronGate.lha;BehindTheIronGate.slave;Behind The Iron Gate;1995 Ego;644;10;NoError, EmulTrap, NoKbd, ClearMem;1052672;0;59;0
Belial.lha;Belial.Slave;Belial;1989 Sector Software;544;13;NoError, EmulTrap;524288;5f;5d;0
BeneathASteelSky.lha;BeneathASteelSky.slave;Beneath A Steel Sky;1993 Virtual Theatre/Virgin;5092;16;NoError, EmulPriv, Examine;524288;0;5d;917504
BeneathASteelSky.lha;BeneathASteelSkyCD32.slave;Beneath A Steel Sky CD??;1994 Virtual Theatre/Virgin;4956;16;NoError, Req68020, EmulPriv, Examine;1703936;0;5d;1048576
Benefactor.lha;Benefactor.slave;Benefactor;1994 Digital Illusions;556;10;Disk, NoError, EmulTrap;1048576;0;59;0
Benefactor.lha;BenefactorCD32.Slave;Benefactor CD32;1994 Psygnosis/Digital Illusions;5388;16;NoError, EmulTrap, EmulPriv, Examine;1572864;0;59;524288
Berlin1948.lha;Berlin1948.slave;East vs. West: Berlin 1948;1990 Rainbow Arts;5032;17;NoError, EmulPriv, Examine;524288;0;59;262144
BestOfTheBest.lha;BestOfTheBest.Slave;Best Of The Best;1992 Loriciel/Futura;4552;16;NoError, EmulPriv, Examine;524288;0;59;786432
Betrayal.lha;Betrayal.Slave;;;732;8;Disk, NoError, EmulTrap;524288;0;5a;0
BetterDeadThanAlien.lha;BetterDeadThanAlien.Slave;Better Dead Than Alien;1988 Electra;4108;15;NoError, NoKbd, EmulPriv, Examine;524288;0;5d;262144
BetterMaths.lha;BetterMaths.Slave;Better Maths;School Software Ltd.;4956;16;NoError, NoKbd, EmulPriv, Examine;524288;0;59;262144
BeverlyHillsCop.lha;BeverlyHillsCop.slave;Beverly Hills Cop;1990 Tynesoft;784;10;NoError, EmulTrap, NoDivZero;524288;0;0;0
BeyondDarkCastle.lha;BeyondDarkCastle.slave;Beyond Dark Castle;1989 Activision;560;10;Disk, NoError, EmulTrap;1048576;0;59;0
BeyondTheIcePalace.lha;BeyondTheIcePalace.slave;Beyond the Ice Palace;1988 Elite;920;10;NoError, EmulTrap;524288;0;59;0
BezKompromisu.lha;BezKompromisu.slave;Bez Kompromisu;1994 Mark Soft;4608;16;NoError, Req68020, EmulPriv, Examine;1044480;0;5d;1048576
BigBusiness.lha;BigBusiness.slave;Big Business;1990 Magic Bytes;5036;17;NoError, EmulPriv, Examine;524288;0;59;786432
BigNoseTheCaveman.lha;BigNoseTheCaveman.slave;Big Nose the Caveman;1993 Codemasters;928;10;NoError, EmulTrap, EmulPriv;524288;0;59;0
BigRun.lha;BigRun.slave;Big Run;1992 Storm;1352;17;NoError, EmulTrap, ClearMem;524288;0;59;0
Biing.lha;Biing.slave;Biing AGA;1995 ReLINE;4320;16;NoError, EmulPriv, Examine;2093056;0;5d;3670016
BillsTomatoGame.lha;BillTomatosGame.slave;Bill Tomato;1992 Psygnosis;1564;10;Disk, NoError, EmulTrap;1048576;0;5d;0
BioChallenge.lha;Biochallenge.Slave;BioChallenge;1989 Delphine SoftWare;10808;13;NoError, Req68020, EmulPriv;1048576;0;59;262144
BionicCommando.lha;BionicCommando.slave;Bionic Commando;1987 Go!;268;10;NoError;524288;0;59;0
BiplaneDuel.lha;BiplaneDuel.slave;Biplane Duel;1989 Peter Mason;724;10;NoError;196608;0;59;0
BirdsOfPrey.lha;BirdsOfPrey.slave;Birds Of Prey;1991 EOA/Argonaut Software;10732;13;NoDivZero, Req68020, EmulPriv;1048576;0;59;1310720
Bismarck.lha;Bismarck.slave;Bismarck;1988 PSS;1772;17;NoError, EmulPriv, ClearMem;524288;0;5d;278528
BlackCauldron.lha;BlackCauldron.slave;Black Cauldron;1987 Sierra;5168;17;NoError, EmulTrap, EmulPriv, Examine;524288;0;46;262144
BlackCrypt.lha;BlackCrypt.Slave;Black Crypt;1992 Raven Software.;5188;16;NoError, NoKbd, EmulPriv, Examine;1048576;0;59;393216
BlackHornet.lha;BlackHornet.slave;Black Hornet;1991 Hi-Tec;1820;17;NoError, EmulTrap, ClearMem;524288;0;59;0
BlackLamp.lha;BlackLamp.slave;Black Lamp;1988 FireBird;1052;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
BlackSect.lha;blacksect.slave;Black Sect;1993-94 Lankhor ;2144;13;NoError, EmulTrap, NoKbd, ClearMem;1048576;5f;5d;0
BlackShadow.lha;BlackShadow.Slave;Black Shadow;C.R.L./Zen Room Production;1368;16;NoError, EmulPriv, Examine;524288;0;59;262144
BlackTiger.lha;BlackTiger.slave;Black Tiger;1989 Capcom/U.S. Gold;1908;16;NoError, EmulTrap, EmulPriv;524288;0;5d;327680
BlackViper.lha;BlackViperAGA.Slave;Black Viper AGA Game Loader;1996 Neo;5864;16;NoError, EmulTrap, NoKbd, EmulPriv, Examine;2097152;0;59;524288
BlackViper.lha;BlackViperCD32.Slave;Black Viper CD32 Game Loader;1996 Neo;5892;16;NoError, EmulTrap, NoKbd, EmulPriv, Examine;2097152;0;59;524288
BlackViper.lha;BlackViperCD32Intro.Slave;Black Viper CD32 Intro Loader;1996 Neo;5600;16;NoError, EmulTrap, NoKbd, EmulPriv, Examine;2097152;0;59;524288
BlackViper.lha;BlackViperECS.Slave;Black Viper ECS;1996 Neo;5828;16;NoError, EmulTrap, NoKbd, EmulPriv, Examine;1048576;0;59;524288
BladesOfSteel.lha;BladesOfSteel.slave;Blades of Steel;1990 Konami;752;17;NoError, ClearMem;524288;0;59;0
BladeWarrior.lha;BladeWarrior.slave;Blade Warrior;1990 Jason Kingsley/Image Works;1296;10;NoError, EmulTrap, NoDivZero, ClearMem;528384;0;5d;0
BlastaballArcadia.lha;BlastaBallArcadia.slave;BlastaBall (Arcadia);1987 Mastertronic;5488;16;NoError, EmulTrap, EmulPriv;524288;0;59;933888
Blastar.lha;Blastar.slave;Blastar;1993 Core Design;1108;10;Disk, NoError;524288;0;5f;524288
Blasteroids.lha;Blasteroids.slave;Blasteroids;1987 Tengen/Image Works;1468;17;NoError, EmulTrap, ClearMem;524288;0;59;4096
BlazingThunder.lha;BlazingThunder.Slave;-) Blazing Thunder (-;1991 Hi-Tec Software;1296;10;Disk, NoError, EmulTrap;524288;0;46;0
BlazingThunder.lha;BlazInstall.Slave;-) Blazing Thunder - INSTALLER (-;1991 Hi-Tec Software;744;15;Disk, NoError, EmulTrap;524288;0;46;1310720
BlinkysScarySchool.lha;BlinkysScarySchool.slave;Blinky;1990 Zeppelin;584;10;NoError, EmulTrap;544768;0;0;0
Blob.lha;Blob.slave;Blob;1993 Core Design;336;10;NoError, EmulTrap, ClearMem;524288;0;59;327680
Blobz.lha;Blobz.slave;Blobz;1996 Apex System;5080;16;NoError, NoDivZero, Req68020, ReqAGA, EmulPriv, ClearMem, Examine;1441792;0;59;1179648
BlockOut.lha;BlockOut.slave;Block Out;1990 California Dreams;6892;13;NoError, Req68020;524288;0;59;589824
BlockShock.lha;BlockShock.slave;Block Shock: The Last Chance;1991 Kingsoft;4404;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;327680
BloodMoney.lha;BloodMoney.Slave;Blood Money;1989 Psygnosis;832;10;Disk, NoError;524288;0;59;0
Bloodnet.lha;BloodnetAGA.slave;Bloodnet AGA;1993 GameTEK/Microprose;4896;16;NoError, Req68020, EmulPriv, Examine;2093056;0;5d;1572864
Bloodnet.lha;BloodnetECS.slave;Bloodnet ECS;1994 GameTEK/Microprose;4580;16;NoError, Req68020, EmulPriv, Examine;524288;0;5d;1048576
Bloodwych.lha;Bloodwych.slave;Bloodwych;1989 Mirrorsoft / Image Works;5684;17;NoError, EmulTrap, ClearMem;524288;58;59;0
Bloodwych.lha;BloodwychExt.slave;Bloodwych - Extended Levels;1989 Mirrorsoft / Image Works;5092;17;NoError, EmulTrap, ClearMem;524288;58;59;0
BlueAngel69.lha;blueangel69.slave;Blue Angel 69;1989 Magic Bytes;424;10;Disk, NoError, EmulTrap;524288;0;5d;0
BlueAngels.lha;BlueAngels.slave;Blue Angels - Formation Flight Simulator;1990 Accolade;4440;17;NoError, EmulPriv, Examine;524288;0;46;786432
BlueBerry.lha;BlueBerry.Slave;Blue Berry;1988 Infogrames.;1344;16;NoError, EmulPriv, Examine;524288;0;59;262144
BlueMax.lha;BlueMax.Slave;Blue Max: Aces Of The Great War;1990 Three-Sixty;3828;16;NoError, EmulPriv, Examine;524288;0;5d;786432
BluesBrothers.lha;TheBluesBrothers.Slave;The Blues Brothers;1991 Titus;892;14;Disk, NoError, EmulTrap, ClearMem;524288;0;5d;0
BMXSimulator.lha;BMXSimulator.slave;BMX Simulator;1990 Codemasters;836;10;NoError, EmulTrap;524288;0;59;0
Bobo.lha;bobo.Slave;Bobo;1988 Infogrames;1388;14;NoError, EmulPriv;524288;0;59;262144
BobsBadDay.lha;Bob'sBadDay.slave;Bob;1994 Psygnosis;812;10;NoError, EmulTrap;524288;0;59;524288
BobsGarden.lha;BobsGarden.slave;Bob;1993 Justin Leck;940;10;NoError;393216;0;59;0
BodyBlows.lha;BodyBlowsAGA.Slave;Body Blows AGA;1994 Team 17 ;976;13;NoError, EmulTrap, NoKbd, ClearMem;2097152;5f;5d;0
BodyBlows.lha;BodyBlowsECS.slave;Body Blows ECS;1993 Team 17 ;1252;13;NoError, EmulTrap, NoKbd, ClearMem;1048576;5f;5d;0
BodyBlowsGalactic.lha;BodyBlowsGalacticAGA.slave;Body Blows Galactic AGA;1994 Team 17;788;13;NoError, EmulTrap, ReqAGA, ClearMem;2093056;0;5d;0
BodyBlowsGalactic.lha;BodyBlowsGalacticECS.slave;Body Blows Galactic ECS;1993 Team 17;736;13;NoError, ClearMem;524288;0;5d;524288
BomberBob.lha;BomberBob.Slave;Bomber Bob;1989 IDEA.;1712;16;NoError, EmulPriv, Examine;524288;0;59;786432
Bombfusion.lha;Bombfusion.slave;Bombfusion;1989 Virgin Mastertronic;1412;17;NoError, EmulTrap, ClearMem;524288;0;50;0
BombJack.lha;BombJack.slave;;;672;4;NoError;524288;58;59;
BombPac.lha;BombPac.slave;BombPac CD32;1993 Oliver Wagner;5112;16;NoError, Req68020, ReqAGA, EmulPriv, ClearMem, Examine;720896;0;59;851968
Bombuzal.lha;bombuzal.slave;Bombuzal;1989 Imageworks;876;10;Disk, NoError, EmulTrap;524288;0;5d;0
BombX.lha;BombX.slave;Bomb X;1993 MediaGogo;740;10;NoError, EmulTrap;1048576;0;5d;0
BonanzaBros.lha;BonanzaBros.Slave;Bonanza Bros.;1990,1991 Sega;712;10;Disk, NoError;524288;0;59;0
Booly.lha;Booly.Slave;Booly;1991 Loriciel;4052;15;NoError, EmulPriv, Examine;524288;0;59;327680
Borobodur.lha;borobodur.slave;Borobodur Planet Of Doom;1991 Thalamus/SoftEyes;2772;10;NoError, EmulTrap, NoDivZero, ClearMem;655360;0;5d;0
BorrowedTime.lha;BorrowedTime.slave;Borrowed Time;1985 Activision;4312;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;393216
BostonBombClub.lha;BostonBombClub-nofast.Slave;Boston Bomb Club (Without fast memory) ;1991 Silmarils;5316;16;NoError, EmulPriv, Examine;589824;0;59;262144
BostonBombClub.lha;BostonBombClub.slave;Boston Bomb Club;1991 Silmarils;5324;16;NoError, EmulPriv, Examine;524288;0;59;524288
BostonBombClub.lha;BostonBombClub.slave.old;Boston Bomb Club;1991 Silmarils;1028;15;NoError, EmulTrap;524288;0;59;0
Botics.lha;Botics.slave;Botics;1990 Krisalis;376;10;NoError, EmulTrap;524288;0;59;0
BoulderDashConstKit.lha;BoulderDashConstKit.Slave;Boulder Dash - Construction Kit;1989 First Star.;4416;16;NoError, EmulPriv, Examine;524288;0;59;262144
Brainball.lha;brainball.slave;Brainball;1991 Traveling Bits;452;10;Disk, NoError, EmulTrap, NoKbd;524288;0;5d;0
BrainMan.lha;BrainMan.slave;Brain Man;1995 MegArts;660;10;NoError;917504;0;5d;0
Brat.lha;Brat.slave;Brat;1991 ImageWorks;2028;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
Brataccas.lha;Brataccas.slave;Brataccas;1987 Psygnosis;1720;10;NoError, EmulTrap;524288;0;5d;0
Breach.lha;Breach.slave;Breach;1987 Omnitrend Software;4124;17;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;262144
Breach2.lha;Breach2.slave;Breach 2;1989 Omnitrend Software;4204;17;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
Breathless.lha;Breathless.slave;Breathless;1995 Fields of Vision;5676;16;NoError, Req68020, ReqAGA, EmulPriv, ClearMem, Examine;589824;0;59;1703936
BrianLarasCricket.lha;BrianLarasCricket.slave;Brian Lara;1995 Audiogenic;1400;10;EmulTrap, NoDivZero;1048576;0;59;0
BrianLarasCricket96.lha;BrianLarasCricket96.slave;Brian Lara;1996 Audiogenic;1448;10;EmulTrap, NoDivZero;1048576;0;59;0
BrianTheLion.lha;BrianTheLion_AGA.Slave;Brian The Lion AGA;1994 Psygnosis;1108;17;NoError, EmulTrap, ReqAGA, ClearMem;2097152;0;59;0
BrianTheLion.lha;BrianTheLion_OCS.Slave;Brian The Lion;1994 Psygnosis;1028;17;NoError, EmulTrap, ClearMem;1048576;0;59;0
BridesOfDracula.lha;BridesOfDracula.slave;Brides of Dracula;1991 Gonzo Games;444;10;NoError, EmulTrap;524288;0;59;0
BrutalFootball.lha;BrutalFootball.slave;Brutal Sports Football;1993 Millennium;1264;10;NoError, EmulTrap;1048576;0;46;0
BrutalFootball.lha;BrutalFootballAGA.slave;Brutal Sports Football AGA;1993 Millennium;5424;16;NoError, ReqAGA, EmulPriv, Examine;2097152;0;46;524288
BrutalFootball.lha;BrutalFootballCD32.slave;Brutal Sports Football CD32;1994 Millennium;5296;16;NoError, ReqAGA, EmulPriv, Examine;2097152;0;46;524288
BrutalPawsOfFury.lha;BrutalPawsOfFury.slave;Brutal Paws of Fury;1995 GameTek;380;10;NoError, EmulTrap;1048576;0;59;0
BrutalPawsOfFury.lha;BrutalPawsOfFuryCD32.slave;Brutal Paws of Fury CD32;1995 GameTek;328;15;NoError, EmulTrap;2097152;0;59;0
BSSJaneSeymour.lha;BSSJaneSeymour.slave;B.S.S. Jane Seymour;1990 Gremlin;944;10;NoError;524288;0;59;0
BubbaNStix.lha;BubbaNStixCD32.slave;Bubba;1993 Core Design;8024;15;NoError, EmulPriv, Examine;2093056;0;5d;1048576
BubbaNStix.lha;BubbaNStixECS.slave;Bubba;1993 Core Design;4248;15;NoError, EmulPriv, Examine;524288;0;5d;786432
Bubble+.lha;Bubble+.slave;Bubble+;1990 Infogrames;3620;16;NoError, EmulPriv, Examine;524288;0;59;262144
BubbleBobble.lha;BubbleBobble.slave;Bubble Bobble;1988 Firebird;2112;10;NoError;524288;0;59;4096
BubbleDizzy.lha;BubbleDizzy.slave;Bubble Dizzy;1992 Code Masters;728;10;NoError, EmulTrap;524288;0;59;524288
BubbleGun.lha;BubbleGun.slave;Bubble Gun;1994 Weathermine Software;620;10;NoError;524288;0;5d;0
BubbleNSqueak.lha;BubbleNSqueak.slave;Bubble;1994 Audiogenic;5672;16;NoError, Req68020, EmulPriv, Examine;1572864;0;5d;1048576
BuckRogers.lha;BuckRogers.slave;Buck Rogers XXVc: Countdown to Doomsday;1990 TSR;5156;16;NoError, EmulPriv, Examine;524288;0;5d;786432
Budokan.lha;Budokan.slave;Budokan;1989 Electronic Arts;640;14;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;59;4294438912
BuffaloBill.lha;buffalobill.slave;Buffalo Bill Show;1988-89 TyneSoft ;1484;13;NoError, EmulTrap;524288;5f;5d;0
BugBash.lha;BugBash.slave;Bug Bash;1990 Mutation/Microtec Entertainment;564;10;NoError, EmulTrap;524288;0;59;0
BugBomber.lha;BugBomber.slave;Bug Bomber;1991 Kingsoft;536;14;NoError, ClearMem;524288;0;5d;352256
BuggyBoy.lha;BuggyBoy.slave;Buggy Boy;1988 Elite;1456;10;NoError, EmulTrap;524288;0;59;0
BuilderLand.lha;BuilderLand.Slave;BuilderLand;1991 Loriciel.;4496;16;NoError, EmulPriv, Examine;655360;0;59;262144
BumpNBurn.lha;BumpNBurn.slave;Bump N Burn;1994 GrandSlam/SoftEyes;6536;10;NoError, EmulTrap, NoDivZero, ClearMem;1048576;0;5d;0
BumpNBurn.lha;BumpNBurnCD32.Slave;Bump;1994 GrandSlam/SolfEyes;4780;16;NoError, EmulTrap, EmulPriv, Examine;2097152;0;59;524288
BumpysArcadeFantasy.lha;BumpySArcadeFantasy.Slave;Bumpy;1992 Loriciel.;4492;16;NoError, EmulPriv, Examine;524288;0;59;262144
BundesligaManagerHatt.lha;BundesligaManagerHatt.slave;Bundesliga Manager Hattrick AGA (DEBUG MODE);1994 Software 2000 / Kron software;5960;16;NoError, Req68020, ReqAGA, EmulPriv, Examine;2093056;0;5d;524288
BunnyBricks.lha;BunnyBricks-nofast.Slave;Bunny Bricks (Without fast memory) ;1992 Silmarils;5008;17;NoError, EmulPriv, Examine;655360;0;59;262144
BunnyBricks.lha;BunnyBricks.slave;Bunny Bricks;1992 Silmarils;5008;17;NoError, EmulPriv, Examine;589824;0;59;524288
BurgerMan.lha;BurgerMan.slave;BurgerMan;1991 Cloud Nine Developments, Byte Back;4212;15;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;458752
BurningRubber.lha;BR_AGA.slave;Burning Rubber (AGA);1991 Ocean;424;10;NoError, EmulTrap, ReqAGA;2097152;0;59;0
BurningRubber.lha;BR_ECS.slave;Burning Rubber (OCS);1993 Ocean;2416;17;NoError, EmulTrap, ClearMem;1048576;0;59;0
BurningRubber.lha;RipDisk.slave;;;180;8;NoError;524288;0;0;0
Burntime.lha;BurntimeAGA.slave;Burntime AGA;1993 Max Design;5208;18;NoError, Req68020, ReqAGA, EmulPriv, ClearMem, Examine;1048576;0;59;1572864
Burntime.lha;BurntimeECS.slave;Burntime ECS;1993 Max Design;4536;18;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
ButcherHill.lha;ButcherHill.Slave;Butcherhill;Gremlin;7052;16;NoError, EmulPriv, Examine;524288;0;5d;262144
Cabal.lha;Cabal.Slave;Cabal;1989 Ocean;1084;10;NoError;524288;0;59;0
CabaretAsteroids.lha;CabaretAsteroids.slave;Cabaret Asteroids;19?? Vertical;408;10;NoError, EmulTrap;524288;0;59;0
CabaretAsteroids.lha;CA_RNC.slave;Cabaret Asteroids;19?? Vertical;396;10;NoError, EmulTrap;524288;0;59;0
Cadaver.lha;Cadaver.slave;Cadaver & The Payoff;1990-1992 The Bitmap Brothers;2376;13;NoError, EmulTrap, EmulLineF, ClearMem;524288;0;5d;0
CadaverLevels.lha;CadaverDemo.slave;Cadaver Bonus Level;1990 The Bitmap Brothers;672;13;NoError, EmulTrap, ClearMem;524288;0;5d;0
Caesar.lha;Caesar.slave;Caesar;1992 Impressions;664;15;NoError, ClearMem;638976;0;5d;4096
Calephar.lha;Calephar-files.Slave;Calephar (Extracted files);1993 Future ;1760;13;NoError, ClearMem;1048576;5f;5d;0
Calephar.lha;Calephar.Slave;Calephar (Disk image);1993 Future ;2752;13;NoError, ClearMem;1048576;5f;5d;0
CaliforniaGames.lha;CaliforniaGames.slave;California Games;1988 Epyx/Westwood Associates;5564;16;NoError, EmulPriv, Examine;786432;0;59;262144
CaliforniaGames2.lha;CaliforniaGames2.Slave;California Games 2;1992 Epyx;5344;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;262144
Campaign.lha;Campaign.slave;Campaign;1993 Empire;4244;15;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;786432
Campaign2.lha;Campaign2.slave;Campaign 2;1994 Empire;4204;15;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;786432
